time,route1,route2,route3,route4,route5,route6,route7,route8,route9,route10
147,0.666805205,0.778398298,0.825198198,0.798425125,0.965869369,0.709747748,0.67784044,0.553831231,0.767981982,0.633287988
148,0.674128529,0.78481952,0.833932432,0.805758859,0.962551351,0.712540541,0.681383183,0.563315916,0.769924324,0.63904955
149,0.681451852,0.791240741,0.842666667,0.812259259,0.959233333,0.715333333,0.684925926,0.567896296,0.771866667,0.643555556
150,0.683955956,0.800074775,0.851400901,0.812746146,0.955915315,0.720606607,0.690330731,0.572476677,0.773809009,0.64572012
151,0.684948949,0.812316216,0.852494595,0.813233033,0.956664865,0.726657658,0.698365165,0.577567568,0.774741742,0.647884685
152,0.685941942,0.824557658,0.853125225,0.81371992,0.958963964,0.732708709,0.7063996,0.583284685,0.77542002,0.651383784
153,0.688272272,0.834396697,0.853755856,0.818503704,0.961263063,0.735767467,0.713865465,0.589001802,0.776098298,0.659978378
154,0.691747748,0.837148649,0.853,0.824133333,0.963562162,0.736263964,0.719654054,0.594856757,0.777238739,0.668572973
155,0.695223223,0.839900601,0.851833333,0.829762963,0.967102703,0.73676046,0.725442643,0.600874775,0.778749449,0.676663063
156,0.697217417,0.842626426,0.850666667,0.834723924,0.970786486,0.739503403,0.731057057,0.606892793,0.78026016,0.677618018
157,0.696007207,0.845093694,0.846208108,0.839136336,0.97447027,0.747106006,0.734947748,0.606633333,0.782866366,0.678572973
158,0.694796997,0.847560961,0.839554955,0.843548749,0.977703604,0.754708609,0.738838438,0.599211111,0.787891792,0.679527928
159,0.694109309,0.850028228,0.832901802,0.848121321,0.974855856,0.761930931,0.742729129,0.591788889,0.792917217,0.68321982
160,0.698484685,0.862472072,0.834964865,0.853142342,0.972008108,0.765468468,0.747326126,0.589141441,0.797675676,0.687135135
161,0.70286006,0.875662462,0.84864955,0.858163363,0.96916036,0.769006006,0.751975976,0.591749249,0.798785586,0.69105045
162,0.707235435,0.888852853,0.862334234,0.863184384,0.967662162,0.772543544,0.756625826,0.594357057,0.799895495,0.694841141
163,0.707935135,0.894527027,0.871972973,0.866421622,0.970405405,0.774864865,0.760740541,0.597597297,0.801005405,0.698597297
164,0.70809029,0.897943243,0.869923423,0.869616817,0.973148649,0.777006006,0.764694494,0.601509009,0.799369369,0.702353453
165,0.708245445,0.901359459,0.867873874,0.872812012,0.975891892,0.779147147,0.768648448,0.605420721,0.79714955,0.708743844
166,0.704014414,0.901316216,0.866378378,0.875754955,0.978354054,0.782374775,0.772198799,0.606772372,0.79492973,0.716606306
167,0.697404805,0.899038739,0.870792793,0.878584985,0.980418018,0.786191592,0.775488488,0.605501902,0.796365165,0.724468769
168,0.690795195,0.896761261,0.875207207,0.881415015,0.982481982,0.790008408,0.778778178,0.604231431,0.800434835,0.729561862
169,0.684344144,0.897588889,0.879621622,0.884355856,0.984545946,0.792794595,0.780218919,0.603347748,0.804504505,0.731885586
170,0.678106907,0.90227037,0.880028829,0.88745976,0.987727928,0.794190991,0.779364865,0.602846246,0.80794955,0.734209309
171,0.67186967,0.906951852,0.88006036,0.890563664,0.991699099,0.795587387,0.778510811,0.602344745,0.810169369,0.735585886
172,0.66812973,0.910399099,0.880091892,0.893663964,0.99567027,0.797330631,0.779936036,0.60275045,0.812389189,0.735267568
173,0.674180781,0.910747047,0.883309009,0.896737437,0.999641441,0.800433734,0.787084785,0.604020921,0.814585786,0.734949249
