Fx,Tx,Fy,Ty,Fz,Tz
22.0072,1.1443,21.3345,-2.3205,-117.4829,0.7371
22.045,0.6646,21.5976,-2.0399,-132.4576,0.7616
22.5912,1.2442,21.9094,-2.3756,-114.6653,0.773
22.3421,0.9187,21.8129,-2.2079,-123.8747,0.7799
22.432,0.6642,21.8122,-2.0714,-130.8385,0.7922
22.6447,0.9192,22.0707,-2.2074,-123.897,0.7967
22.5777,0.5085,22.0035,-1.9991,-134.5375,0.8067
23.1703,1.1807,22.0688,-2.3713,-115.5077,0.8095
23.0413,0.665,22.2425,-2.087,-130.6761,0.8284
23.0665,0.7145,22.4231,-2.1065,-129.0465,0.831
23.21,0.693,21.8998,-2.1112,-129.4258,0.8228
23.7854,1.2027,22.1513,-2.3741,-114.7017,0.8319
23.8081,1.1111,22.1802,-2.3141,-117.7744,0.8268
23.712,0.5175,22.298,-1.9858,-135.1911,0.8432
23.8658,0.7934,22.2551,-2.1503,-127.416,0.8533
23.9414,0.5179,22.2521,-1.9939,-135.4023,0.8572
24.2734,0.7092,22.4103,-2.1016,-129.8909,0.8732
24.5618,0.9566,22.5387,-2.2497,-122.3253,0.8777
24.5872,0.5892,22.5204,-2.0413,-132.9719,0.8821
24.7884,1.0836,22.476,-2.3464,-118.0249,0.8798
25.0601,1.027,22.4633,-2.3136,-119.0478,0.8885
25.1369,1.1681,22.4886,-2.3934,-114.3337,0.8794
25.0663,0.7579,22.2446,-2.1691,-125.7848,0.8868
25.3746,1.1826,22.3565,-2.4096,-114.1312,0.8962
25.4831,0.971,22.363,-2.2812,-120.6865,0.9
25.2035,0.7367,22.1532,-2.1486,-126.1852,0.8813
25.1405,0.7506,22.0248,-2.1731,-125.5672,0.8896
25.4493,0.6165,21.9577,-2.1132,-129.2569,0.9042
25.6239,0.801,21.9425,-2.2095,-124.9654,0.9091
26.1271,0.8941,21.9499,-2.2533,-123.3453,0.9341
25.984,1.0565,22.0243,-2.3293,-118.8357,0.911
25.669,0.4907,22.0194,-1.9923,-134.7909,0.8938
26.1808,0.7316,21.8322,-2.1277,-127.8309,0.921
26.2268,0.8164,21.9348,-2.1759,-125.3795,0.9178
26.4033,0.9854,21.7489,-2.3047,-119.4321,0.9197
26.5346,0.8093,21.5839,-2.2046,-125.1659,0.9374
26.0893,0.5615,21.6333,-2.0399,-132.3182,0.9105
26.4584,0.8378,21.6324,-2.1631,-124.7386,0.8983
27.0166,0.7471,21.3401,-2.1102,-128.0214,0.9494
26.851,0.7186,21.254,-2.1031,-129.0378,0.9355
26.9212,0.8606,21.279,-2.1593,-126.1726,0.9182
27.2725,0.6703,21.0628,-2.0504,-131.6999,0.9501
27.6344,0.9259,21.1466,-2.1787,-125.7783,0.9519
27.3782,0.6075,21.1355,-1.9732,-134.3613,0.9393
27.4589,0.8906,20.9611,-2.1337,-126.7841,0.9495
28.0741,0.6591,21.0806,-1.9429,-134.5781,0.9705
27.5145,1.2715,20.3296,-2.3417,-114.8565,0.9201
27.6435,0.9543,20.2732,-2.1619,-125.3103,0.9384
27.2883,0.7277,20.4537,-2.017,-131.4508,0.9281
27.7928,0.9617,20.2691,-2.1407,-125.1016,0.9385
28.0158,1.2377,20.1805,-2.2803,-117.3161,0.9375
27.7386,1.2797,19.8434,-2.3133,-116.2696,0.9233
27.7418,1.1527,19.685,-2.2244,-120.1513,0.9325
27.9919,1.3513,19.7095,-2.2947,-114.62,0.9319
28.207,1.2032,19.6796,-2.1854,-118.9146,0.9327
27.9971,1.3727,19.4509,-2.2824,-114.5996,0.9153
27.8237,0.9132,19.1565,-2.0305,-128.0982,0.9201
27.9308,1.2527,18.9042,-2.2063,-118.4588,0.9161
28.1291,1.3447,18.9129,-2.2411,-115.3859,0.9242
27.9786,1.3444,18.5642,-2.2413,-115.3628,0.9187
27.9258,1.3863,18.3557,-2.2652,-113.4988,0.9045
27.7832,1.1321,17.9622,-2.105,-121.6657,0.9003
28.1384,1.373,17.8652,-2.2243,-114.907,0.9079
27.9162,1.2453,17.4073,-2.144,-118.3527,0.8974
27.6329,0.8634,16.9495,-1.9278,-129.3801,0.8992
27.6394,1.0117,16.7544,-2.0119,-125.07,0.9015
27.7053,1.1391,16.5122,-2.0676,-121.5715,0.8927
27.6011,1.0894,16.2846,-2.0312,-122.7811,0.8874
27.5329,0.9623,15.8246,-1.9595,-127.0597,0.8938
27.5985,1.3654,15.8026,-2.1713,-115.5898,0.8866
27.2569,0.7429,15.1739,-1.8106,-133.3577,0.8811
27.3238,0.8704,15.015,-1.866,-129.8682,0.8864
27.3387,1.0398,14.8265,-1.9539,-124.7314,0.8717
27.331,1.1672,14.6292,-2.0181,-121.4437,0.8657
27.3982,1.153,14.3165,-2.0014,-121.6293,0.8716
26.8484,0.5657,14.0019,-1.6608,-138.3885,0.8602
27.0094,0.9969,13.7681,-1.9053,-125.8858,0.8557
26.8305,0.9398,13.4086,-1.8813,-127.0914,0.8588
26.9926,1.2364,13.2855,-2.0494,-117.8641,0.8463
26.6838,1.0875,12.953,-1.9569,-121.9333,0.8443
26.5795,0.7553,12.7683,-1.7772,-131.7526,0.8458
26.5722,1.0167,12.7234,-1.9254,-124.1752,0.8475
26.2225,0.9241,12.1862,-1.8817,-126.3896,0.8396
26.3617,0.91,12.2683,-1.8566,-126.3882,0.8369
26.2933,1.0508,11.5952,-1.9535,-122.0498,0.8337
26.3485,1.1496,11.7898,-2.0178,-118.7825,0.8275
25.8753,0.9718,11.0192,-1.9177,-123.2297,0.8145
26.0556,1.0212,10.9403,-1.9537,-121.3831,0.817
26.1463,1.3324,10.86,-2.1135,-112.5709,0.8074
25.5914,0.865,10.4347,-1.8575,-125.6425,0.8039
25.9422,1.2328,10.4056,-2.0572,-114.7897,0.8052
25.513,0.8574,9.9527,-1.8532,-125.1981,0.7985
25.4997,1.1042,9.3862,-2.0019,-117.5838,0.7835
25.5794,1.2529,9.3213,-2.0779,-113.6928,0.7858
25.35,0.9772,8.9664,-1.9052,-121.8576,0.7844
25.4658,1.3232,8.7222,-2.1098,-111.3975,0.7718
25.3098,1.0333,8.499,-1.954,-119.9874,0.7787
25.0604,0.5806,8.1613,-1.6894,-132.859,0.7723
25.1552,1.1672,8.0418,-2.022,-115.8574,0.7643
25.0423,1.0966,7.5482,-1.9824,-118.4949,0.7676
24.9583,0.9414,7.4321,-1.8946,-123.614,0.7796
24.846,0.8775,7.1163,-1.8503,-125.2262,0.7688
24.6117,0.7217,6.8322,-1.7709,-129.9176,0.7611
24.7853,1.0323,6.6191,-1.9546,-119.8706,0.7682
24.6401,1.1799,6.0796,-2.0388,-114.9137,0.7481
24.5394,1.1296,5.7686,-2.0187,-115.295,0.7371
24.297,0.5355,5.2782,-1.7073,-132.4704,0.7481
24.1654,0.7119,5.0024,-1.7992,-127.1235,0.7363
23.9817,0.7817,4.625,-1.8557,-124.2284,0.7276
24.3514,1.1774,4.5179,-2.0881,-112.3475,0.7231
24.0149,0.9794,4.2664,-1.9681,-118.4724,0.7185
23.749,0.4841,3.6616,-1.7044,-132.5642,0.7207
23.6816,0.7664,3.4062,-1.8814,-124.1552,0.7167
23.6653,0.7381,3.2226,-1.8567,-124.7572,0.7225
23.8996,1.1691,2.8579,-2.0928,-112.0371,0.7097
23.7516,0.7588,2.5689,-1.86,-123.2763,0.7143
23.5565,0.5388,2.3135,-1.7351,-128.3677,0.7096
23.4523,0.7576,1.7861,-1.8681,-122.1937,0.6977
23.341,0.418,1.2474,-1.6675,-131.7795,0.6937
23.7387,1.0195,1.1213,-1.9746,-114.7789,0.6943
23.381,0.8981,0.586,-1.9482,-117.4062,0.6863
