time,route1,route2,route3,route4,route5,route6,route7,route8
185,-4.080224073,-4.090272915,-3.63102241,-4.009052128,-4.241838777,-3.672174483,-3.490439404,-3.540474164
186,-4.097260809,-4.104348541,-3.637167423,-4.012692731,-4.256135899,-3.684329903,-3.503414874,-3.556634963
187,-4.117418742,-4.119295772,-3.645195703,-4.016067575,-4.269883995,-3.697126934,-3.514339205,-3.571161547
188,-4.139741749,-4.13448844,-3.655952329,-4.020565983,-4.283222983,-3.708922026,-3.523381724,-3.583305717
189,-4.162831825,-4.148696193,-3.669113413,-4.026878756,-4.296219274,-3.718064366,-3.532063184,-3.593285477
190,-4.18511581,-4.160650667,-3.684241967,-4.03566157,-4.308603919,-3.723692741,-3.541989357,-3.601433922
191,-4.205031083,-4.169235134,-3.700698528,-4.047367916,-4.320012384,-3.727898545,-3.554611718,-3.608106299
192,-4.22174022,-4.175017502,-3.716817826,-4.061532292,-4.330085291,-3.733463186,-3.56966749,-3.613929426
193,-4.235569787,-4.17961657,-3.730610498,-4.077428231,-4.33875228,-3.743148017,-3.585824536,-3.619712226
194,-4.246951296,-4.184667107,-3.740216982,-4.094313716,-4.346379499,-3.758331454,-3.60173447,-3.626266987
195,-4.256271592,-4.191433372,-3.746242868,-4.1109815,-4.353369331,-3.778138111,-3.616300644,-3.634419035
196,-4.26358436,-4.199422753,-3.751499124,-4.125689797,-4.360081692,-3.801485243,-3.629620126,-3.645036621
197,-4.268792764,-4.207622419,-3.758871011,-4.136667344,-4.366481038,-3.82710636,-3.642143442,-3.658996817
198,-4.27180879,-4.215022104,-3.770008474,-4.142764926,-4.372316707,-3.851057647,-3.654320237,-3.67710326
199,-4.273466631,-4.221121201,-3.7835087,-4.145848029,-4.377336355,-3.867370544,-3.666419504,-3.698284895
200,-4.276277696,-4.226532464,-3.797505548,-4.148694156,-4.381695459,-3.870026458,-3.678315601,-3.71948657
201,-4.282931102,-4.23201567,-3.810296095,-4.154029394,-4.38670338,-3.855137779,-3.689830772,-3.737557796
202,-4.29573465,-4.238310652,-3.821443578,-4.162845986,-4.393872124,-3.830382508,-3.700788887,-3.749994288
203,-4.313687084,-4.245631184,-3.831103053,-4.174029904,-4.404615259,-3.807343826,-3.711056703,-3.757881069
204,-4.334087502,-4.253624662,-3.839444923,-4.186340141,-4.418120515,-3.797588907,-3.720547154,-3.763542205
205,-4.354225273,-4.261910457,-3.84708933,-4.19870764,-4.43137088,-3.808145935,-3.729175456,-3.769294268
206,-4.372030427,-4.270127316,-3.855231282,-4.210952161,-4.441255116,-3.835657079,-3.736957918,-3.776806031
207,-4.386755983,-4.278090857,-3.865103272,-4.223179792,-4.445349289,-3.875318185,-3.744833507,-3.786661009
208,-4.397818561,-4.285711359,-3.877607916,-4.235482897,-4.44505635,-3.922303962,-3.754235037,-3.79933918
209,-4.404787955,-4.2929,-3.892432021,-4.247428116,-4.443103366,-3.971262181,-3.7666,-3.815132965
210,-4.40878993,-4.299693908,-3.908982353,-4.257906756,-4.44221023,-4.016289986,-3.782747896,-3.832511812
211,-4.411856797,-4.306634006,-3.926641263,-4.265765749,-4.444305008,-4.051458646,-3.801026264,-3.848919143
212,-4.416029223,-4.314387167,-3.944487656,-4.270282637,-4.449888747,-4.071664633,-3.819164654,-3.861789102
213,-4.422551694,-4.323613228,-3.961394937,-4.273109912,-4.459313014,-4.078411599,-3.83490271,-3.869970413
214,-4.430797345,-4.334228983,-3.976238543,-4.276714396,-4.4728078,-4.076375887,-3.847046234,-3.876158981
215,-4.439870701,-4.344762989,-3.988488526,-4.283515921,-4.489177205,-4.07025378,-3.856392943,-3.883698558
216,-4.448911121,-4.353591706,-3.998709393,-4.29387819,-4.506299405,-4.064118636,-3.863958796,-3.895732394
217,-4.457475388,-4.359172323,-4.00758336,-4.305371389,-4.522036937,-4.060006478,-3.870748685,-3.911612934
218,-4.465395623,-4.361593553,-4.01578784,-4.315366153,-4.534812324,-4.05953748,-3.877543868,-3.927308497
219,-4.472509477,-4.362459491,-4.02397351,-4.321748785,-4.544970523,-4.064305711,-3.884917891,-3.938668564
220,-4.479045618,-4.363431693,-4.032781807,-4.325441721,-4.5532687,-4.074598429,-3.893436422,-3.942837883
221,-4.486281515,-4.365957103,-4.04284127,-4.328474838,-4.560456797,-4.088813859,-3.903559123,-3.942864953
222,-4.495668652,-4.369857522,-4.054500013,-4.332858974,-4.567057859,-4.105202704,-3.91494292,-3.943479396
223,-4.508499574,-4.374210814,-4.067834327,-4.339585438,-4.573328125,-4.121933935,-3.926877268,-3.949341203
224,-4.523798987,-4.378091024,-4.082908493,-4.348180178,-4.579508559,-4.136172807,-3.93864976,-3.961839387
225,-4.538900569,-4.380836632,-4.099269058,-4.358055624,-4.585447254,-4.144410636,-3.949808909,-3.977758514
226,-4.551098157,-4.382679157,-4.115065327,-4.368626139,-4.588309419,-4.143126261,-3.960784408,-3.993536895
227,-4.5587953,-4.384038452,-4.128213249,-4.379318273,-4.584139023,-4.130463361,-3.972191783,-4.006060468
228,-4.56380135,-4.38533703,-4.13697668,-4.389563295,-4.568988101,-4.112449915,-3.984633678,-4.015714622
