time,route1,route3,route4,route6,route7,route8,route9,route10,route5,route11,route12,route13,route14,route15,route16,route17,route18,route19,route20,,,,,,,,,
927,0.454081569,0.640802794,0.606309768,0.411304662,0.355514848,0.258122719,0.416944154,0.340812012,0.596602557,-0.236239376,-0.073816311,-0.077677979,0.166920569,-0.033634694,0.058275377,0.038388021,0.491728735,0.106997563,0.185857205,,,,,,,,,
928,0.484673267,0.676846348,0.657556912,0.412154094,0.334257388,0.239858539,0.420414235,0.365209652,0.571466384,-0.178792606,-0.079631145,-0.054830729,0.13127332,-0.10312802,0.049851063,0.088848279,0.474956934,0.075723427,0.207688553,,,,,,,,,
929,0.460016284,0.669478053,0.596688128,4.09E-01,0.325791821,0.230263004,0.401690387,0.341827357,0.628508319,-0.225583826,-0.035469402,-0.102175897,0.114161085,-0.06461732,0.042891606,0.069978664,0.524021867,0.079292019,0.140678937,,,,,,,,,
930,0.46000114,0.724326902,0.596567129,0.3910589,0.313381107,0.252997287,0.415666807,0.357096653,0.610285425,-0.191687041,0.058504686,-0.058086912,0.098879297,-0.091429122,-0.001085752,0.046883118,0.448799987,0.119596898,0.171993441,,,,,,,,,
931,0.490258396,0.705787121,0.578771743,0.403173269,0.278242064,0.259950281,0.470089255,0.406666736,0.630466127,-0.23931954,0.074175302,-0.061891094,0.151911619,-0.085438573,0.048232335,0.004207627,0.52590127,0.101562113,0.199352089,,,,,,,,,
932,0.494079377,0.695691426,0.634665154,0.440240396,0.334702809,0.212189488,0.437432813,0.346997754,0.591246678,-0.178328613,0.048528291,-0.070553972,0.09648134,-0.118917515,0.055188421,0.057102158,0.47345562,0.127840768,0.222597493,,,,,,,,,
933,0.469166413,0.701826007,0.648827266,0.38576977,0.336413358,0.229753271,0.361946266,0.367518186,0.568828495,-0.21640556,0.039172762,-0.092802421,0.064386701,-0.085669589,0.070589479,0.087057272,0.486667067,0.129273403,0.18173071,,,,,,,,,
934,0.412780333,0.679038791,0.615798555,0.354819073,0.315314548,0.248751454,0.399785268,0.313985083,0.60307097,-0.213554329,0.09093217,-0.041752416,0.056946058,-0.069148422,0.040463802,0.146070096,0.504750738,0.103835898,0.227474121,,,,,,,,,
935,0.436476222,0.667051442,0.649056854,0.382295088,0.3226753,0.247617221,0.388958521,0.376869607,0.589906691,-0.177097697,0.124588131,-0.064554507,0.078382255,-0.140894626,0.09843266,0.120940623,0.433415641,0.132217599,0.187058986,,,,,,,,,
936,0.437489461,0.653245669,0.621953223,0.364366694,0.29738854,0.270580307,0.381708804,0.334822714,0.591758402,-0.203907307,0.228772319,-0.069553017,0.053059632,-0.093951602,0.0510593,0.094899317,0.454614805,0.115262533,0.227364378,,,,,,,,,
937,0.433215601,0.633133582,0.633372303,0.386068697,0.306512586,0.252522724,0.394129042,0.397317991,0.590716126,-0.201761113,0.174266285,-0.056240685,0.075904707,-0.114376332,0.087982726,0.100141484,0.457352833,0.181029967,0.219398743,,,,,,,,,
938,0.445006031,0.621371565,0.594192534,0.411180229,0.300241663,0.233501498,0.426725802,0.322818192,0.617724007,-0.256383536,0.191129147,-0.110583611,0.063774597,-0.090041346,0.081150563,0.035153178,0.441650925,0.179905614,0.251198435,,,,,,,,,
939,0.466225186,0.635897776,0.624177968,0.344537609,0.313496603,0.227547646,0.394692667,0.298820862,0.557321244,-0.234167542,0.20387716,-0.060419381,0.128288903,-0.11505492,0.041061216,0.03638055,0.442432087,0.141359726,0.178150072,,,,,,,,,
940,0.446225476,0.644469426,0.582967192,0.374299974,0.276952669,0.196627902,0.347566628,0.353234171,0.609051726,-0.202201479,0.165753486,-0.08278399,0.11144568,-0.142742653,0.102500749,0.08623552,0.40353997,0.087720748,0.188510522,,,,,,,,,
941,0.469810485,0.63075556,0.624285754,0.355153808,0.249331397,0.242848875,0.340576199,0.353857346,0.576388273,-0.217115223,0.15074496,-0.062262649,0.168258501,-0.188238945,0.11840748,0.01509944,0.433300565,0.125397596,0.175647424,,,,,,,,,
942,0.422580937,0.605287269,0.625155061,0.35425383,0.285748646,0.170377603,0.336401414,0.358122624,0.585030899,-0.200554559,0.111101291,-0.074228786,0.077468451,-0.17249141,0.036771355,0.030799421,0.436027091,0.03720791,0.185690769,,,,,,,,,
943,0.459891569,0.580731093,0.623776613,0.314301251,0.295833811,0.2246139,0.353180912,0.314563781,0.57243083,-0.330721354,0.105529268,-0.096809074,0.132201393,-0.195404993,0.069490489,0.064382099,0.433892277,0.101045884,0.18891457,,,,,,,,,
944,0.445126065,0.618750699,0.60395504,0.383956415,0.278750434,0.225127854,0.323442746,0.314008399,0.572066666,-0.280771259,0.082765777,-0.102167262,0.083599566,-0.188974518,0.000903051,0.012653972,0.465391472,0.093609967,0.162882613,,,,,,,,,
945,0.419310555,0.643522009,0.605066103,0.341601585,0.275513498,0.257012446,0.336581104,0.325541578,0.578969561,-0.290135828,0.112078087,-0.095336626,0.051526365,-0.161079099,0.071669052,0.01752417,0.454978272,0.093531109,0.197290166,,,,,,,,,
946,0.434173676,0.653313778,0.638974782,0.324093442,0.270590036,0.164021625,0.349799549,0.382305381,0.606399124,-0.258897377,0.039440878,-0.055580982,0.012845157,-0.193370936,0.086318756,0.041936428,0.445477771,0.152752883,0.181690878,,,,,,,,,
947,0.40711622,0.612325649,0.60239674,0.359478177,0.271453441,0.186798556,0.372087211,0.335216154,0.563316187,-0.256527922,0.075147761,-0.080854658,0.041651962,-0.137492055,0.065733917,0.013984672,0.414581669,0.133575591,0.177849177,,,,,,,,,
948,0.433400765,0.660232194,0.621858903,0.312294224,0.276890824,0.205773127,0.350785823,0.344390918,0.561121505,-0.302875114,0.123217082,-0.106617972,0.099964722,-0.119243154,0.083930688,0.031527296,0.44727146,0.093223972,0.192280212,,,,,,,,,
949,0.412836146,0.615202195,0.581758531,0.336617295,0.298172211,0.219742898,0.387697814,0.289100379,0.577873739,-0.250713302,0.102390546,-0.087051601,0.108337519,-0.056240195,0.068131441,0.008106351,0.423400171,0.093176206,0.185399252,,,,,,,,,
950,0.411209175,0.597503182,0.555417875,0.299874633,0.279401526,0.167030636,0.360801854,0.275766193,0.556354795,-0.332606973,-0.002801934,-0.103232019,0.066747567,0.035221423,0.058296035,0.083031404,0.469105447,0.059793192,0.159350761,,,,,,,,,
951,0.422975264,0.59910312,0.557387552,0.279128508,0.263789631,0.200695635,0.322612206,0.29496212,0.528342352,-0.230128769,0.071907097,-0.134483438,0.101594052,0.010368706,0.02734748,0.026235841,0.382273912,0.077997557,0.180858472,,,,,,,,,
952,0.452670589,0.604546487,0.54576444,0.311999529,0.290224396,0.182879396,0.321022733,0.304060469,0.537359205,-0.241496127,0.085788689,-0.13334255,0.024280843,0.004009615,0.036446533,0.027773667,0.413414195,0.062402942,0.141278743,,,,,,,,,
953,0.372246138,0.596151894,0.573188817,0.328118398,0.272366722,0.181355564,0.31832362,0.298181418,0.547239366,-0.25985646,0.066959554,-0.141583552,0.089487295,-0.031653407,0.012440244,0.008061561,0.391957958,0.079278,0.118297227,,,,,,,,,
954,0.424983984,0.620472435,0.599904572,0.337822966,0.263828444,0.15410691,0.344249589,0.301284201,0.548003305,-0.317992061,0.152215686,-0.099634167,0.037741781,-0.096567968,-0.013447292,0.001607727,0.341729127,0.063320651,0.142628253,,,,,,,,,
955,0.421300383,0.591047751,0.609802837,0.283792541,0.243074528,0.167324305,0.336158169,0.261655356,0.561373123,-0.267434055,0.118949456,-0.089435564,0.062565604,-0.115136587,-0.005544988,-0.015689128,0.333139253,0.0861496,0.155031517,,,,,,,,,
956,0.404032037,0.559263425,0.556805752,0.293422326,0.231752898,0.177408039,0.320757301,0.285482402,0.509395798,-0.291706406,0.118485206,-0.065793823,0.060143814,-0.111903785,0.057381509,-0.034843172,0.386041894,0.086743505,0.142865748,,,,,,,,,
957,0.395591583,0.615862965,0.621282689,0.291381855,0.272404882,0.173335946,0.316101135,0.257531585,0.547970723,-0.281520878,0.138830498,-0.080410848,0.093190962,-0.115233393,0.035897432,0.006335962,0.3897018,0.067277944,0.115146573,,,,,,,,,
958,0.32836547,0.631089308,0.559409043,0.312032815,0.266753081,0.170903431,0.292344385,0.280922619,0.562315504,-0.258705691,0.170963527,-0.172005949,0.028521438,-0.098942776,0.058625825,0.012339917,0.360301412,0.084172354,0.094529967,,,,,,,,,
959,0.404238851,0.624341028,0.542634334,0.275530949,0.226421125,0.150043481,0.301784676,0.267229096,0.502984496,-0.272655005,0.192512039,-0.116515548,-0.044992998,-0.100331617,0.099315245,-0.007630592,0.372336666,0.064300086,0.120042147,,,,,,,,,
960,0.350253732,0.625497454,0.538745719,0.245926226,0.26641485,0.132168553,0.289741538,0.267876336,0.512133006,-0.282308947,0.215151369,-0.105479879,-0.022540737,-0.03490994,0.095310274,0.007869644,0.330132291,0.065687825,0.129599389,,,,,,,,,
961,0.411357559,0.625876002,0.574539312,0.301761729,0.22054499,0.15365379,0.305110494,0.28036021,0.494439589,-0.260154357,0.183672228,-0.11383314,0.008781026,-0.067736552,0.025901118,0.029043082,0.367305983,0.056825374,0.095660981,,,,,,,,,
962,0.391791081,0.600351994,0.528753872,0.262089759,0.23480196,0.17293404,0.2795463,0.25595029,0.495786616,-0.332585665,0.139501319,-0.0975515,0.075432793,-0.147183895,0.072231763,-0.003594512,0.315722044,0.115963266,0.133303955,,,,,,,,,
963,0.348972089,0.615576718,0.580996958,0.236446233,0.251152072,0.154155341,0.261923693,0.269291617,0.49260809,-0.293311612,0.148987101,-0.130024039,0.126534499,-0.071742516,0.075282038,-0.045991928,0.340991495,0.060974243,0.116324945,,,,,,,,,
964,0.392445758,0.623734309,0.60946579,0.233575527,0.242127959,0.137297296,0.302324398,0.25201004,0.527352952,-0.27813231,0.106990376,-0.119679784,0.169887318,-0.071810266,0.007791806,-0.04866743,0.367011162,0.056994579,0.101561338,,,,,,,,,
965,0.36555865,0.601303026,0.595493733,0.254728835,0.23795933,0.138227533,0.301844464,0.239548482,0.506809086,-0.303934755,0.099390012,-0.156204251,0.171537467,-0.096383496,0.074476784,-0.039443269,0.352699249,0.068777318,0.135184401,,,,,,,,,
966,0.350821468,0.597726368,0.586197296,0.236160343,0.211992812,0.147736802,0.28608064,2.48E-01,0.482095258,-0.195836202,0.149005513,-0.159626838,0.197202797,-0.096163224,0.085272779,-0.025827497,0.364456808,0.037952394,0.083475273,,,,,,,,,
967,0.348732059,0.602663809,0.636040961,0.279604265,0.238473558,0.133861988,0.31936399,0.284984154,0.47889973,-0.299702041,0.172023822,-0.162675126,0.096534625,-0.144775329,0.04018013,-0.056066874,0.328345972,0.065826684,0.08488538,,,,,,,,,
968,0.374858646,0.590370201,0.618648894,0.25553588,0.250813588,0.145071778,0.2735744,0.271407153,0.512754295,-0.26291991,0.190173037,-0.100007951,0.10807222,-0.123475677,0.061515883,-0.038633048,0.319905919,0.077891326,0.070702678,,,,,,,,,
969,0.366973403,0.578924473,0.550910098,0.237800113,0.188606814,0.124774739,0.307214149,0.20433456,0.529443568,-0.276742781,0.150079798,-0.125618245,0.034934883,-0.139420705,0.022771556,-0.096808309,0.329428949,0.052431729,0.147968343,,,,,,,,,
970,0.337455564,0.61459636,0.631780718,0.248912271,0.245203665,0.10699031,0.255382227,0.217746917,0.484491737,-0.328140499,0.184029976,-0.116344256,0.002931417,-0.13413207,0.049582842,-0.097653349,0.363679765,0.086877556,0.123702202,,,,,,,,,
971,0.318217909,0.564111992,0.613075453,0.241242413,0.226839788,0.139853035,0.276306641,0.232956572,0.454152049,-0.306479261,0.139276644,-0.107075594,0.046743693,-0.101521024,0.05492311,-0.036407145,0.325579808,0.03556769,0.063731271,,,,,,,,,
972,0.437220313,0.588850702,0.618654363,0.221794916,0.244144836,0.155841109,0.247893526,0.245349022,0.519666982,-0.288840642,0.132577312,-0.148535372,0.060455191,-0.148831974,0.072945806,-0.00432359,0.31045027,0.035562389,0.100234027,,,,,,,,,
973,0.354908583,0.611452042,0.621186661,0.235791756,0.203908133,0.123675054,0.291706837,0.209515492,0.513409361,-0.290188274,0.137250797,-0.129779315,0.097115343,-0.162560515,0.037313795,-0.070701709,0.315973415,0.077358271,0.060753777,,,,,,,,,
974,0.358197108,0.604618215,0.590867273,0.261490405,0.179867184,0.156587151,0.260074127,0.275284564,0.473075366,-0.26849548,0.094333149,-0.159149542,0.127277567,-0.125313903,0.078247145,-0.034961497,0.309261298,0.064573567,0.073553702,,,,,,,,,
975,0.337449165,0.655362345,0.569768101,0.216618479,0.239534374,0.167308997,0.25897722,0.249114426,0.491909539,-0.316404856,0.022288082,-0.090924547,0.12337549,-0.13143819,0.09909239,-0.016316931,0.31052843,0.027866457,0.064857181,,,,,,,,,
976,0.300533907,0.6615086,0.591605978,0.255189569,0.236975124,0.145044949,0.305464706,0.258333696,0.493240836,-0.292387107,0.03784981,-0.121432602,0.029760538,-0.130680315,0.063838539,-0.041355035,0.332727488,0.085085406,0.102946673,,,,,,,,,
977,0.322167726,0.651329028,0.610989067,0.244537109,0.207152655,0.200784779,0.273554299,0.267137494,0.464577042,-0.302979834,0.121212665,-0.142662654,-0.003307832,-0.166644015,0.027358079,-0.081071572,0.365101095,0.015985771,0.12608824,,,,,,,,,
978,0.354093852,0.667125517,0.61395149,0.216384036,0.208397782,0.132054743,0.26865882,0.189789335,0.48757217,-0.306632241,0.11371421,-0.126993073,0.037144233,-0.110087425,-0.030970595,-0.073259685,0.285169933,0.037336813,0.109499339,,,,,,,,,
979,0.407346706,0.672364594,0.56842381,0.23598125,0.23902478,0.09028452,0.2530719,0.232300706,0.478104062,-0.343341995,0.113740511,-0.114353645,-0.015343798,-0.154820199,-0.006090132,-0.076938781,0.262446216,0.041432314,0.119303086,,,,,,,,,
980,0.364176543,0.687243994,0.628800949,0.226350534,0.163809829,0.10454035,0.295219686,0.221749524,0.476635593,-0.314959508,0.10325777,-0.17082137,0.017199044,-0.138286887,0.009959954,-0.063808618,0.262894372,0.021563435,0.112890222,,,,,,,,,
981,0.321915369,0.630552665,0.558216788,0.235093877,0.23517204,0.171576144,0.251266583,0.270029359,0.448328208,-0.289836821,0.113869189,-0.133675487,0.039995143,-0.162216587,-0.030793894,-0.104774328,0.256951619,0.070096622,0.058902159,,,,,,,,,
982,0.353932938,0.64438068,0.582385364,0.239084238,0.233820501,0.166329816,0.279857017,0.232250452,0.498425077,-0.323704453,0.108480878,-0.130915356,0.049471706,-0.16286657,-0.001644945,-0.036175531,0.319957938,0.042357868,0.059899247,,,,,,,,,
983,0.347075665,0.635682016,0.558214536,0.290235407,0.244575798,0.125779737,0.300138717,0.2418065,0.49897666,-0.281066995,0.129125268,-0.131921849,0.044634897,-0.159327515,-0.008524664,-0.035521623,0.28940259,0.063776381,0.059244993,,,,,,,,,
984,0.304714797,0.633738943,0.57689135,0.199014923,0.245200903,0.143848339,0.316121418,0.175145224,0.521452574,-0.30357346,0.114306601,-0.182810979,0.017270252,-0.164514229,-0.045651815,-0.061751505,0.324984827,0.017682679,0.063888242,,,,,,,,,
985,0.330677978,0.622022278,0.574708523,0.187800789,0.258398466,0.097700672,0.260280987,0.228760005,0.467576947,-0.272847197,0.088545956,-0.123027912,0.078678189,-0.176330112,-0.028119353,-0.081199818,0.308574668,0.035041781,0.092792535,,,,,,,,,
986,0.349901784,0.630438802,0.554930643,0.181666154,0.222708942,0.141791895,0.258294315,0.198374863,0.489041704,-0.306191425,0.024788283,-0.13158581,0.046777079,-0.13496945,-0.045512805,-0.054588376,0.344484982,0.009614027,0.095283601,,,,,,,,,
987,0.352335048,0.619564525,0.558405606,0.183448071,0.248993926,0.164655542,0.277608545,0.209519705,0.452418563,-0.336846779,0.072439301,-0.121733636,0.056669042,-0.101446733,-0.062863272,-0.03958313,0.268315607,0.053991361,0.075670551,,,,,,,,,
988,0.370333191,0.621650946,0.543328574,0.178152627,0.258664695,0.110894143,0.27655951,0.234468477,0.476683259,-0.329988527,0.07980963,-0.164312043,0.016575873,-0.086779143,-0.09218301,-0.051409252,0.258570194,0.068523947,0.094293366,,,,,,,,,
989,0.385340746,0.582364046,0.5498432,0.192374969,0.265352928,0.121127491,0.232279926,0.190499671,0.444857139,-0.289161653,0.07629631,-0.129889567,0.050663276,-0.12331656,-0.038688864,-0.070928195,0.266542658,0.0286216,0.118084743,,,,,,,,,
990,0.370190206,0.599648287,0.572023755,0.214257823,0.228327724,0.136666531,0.260597348,0.218291212,0.506087961,-0.284334201,0.100581869,-0.154812729,0.02466753,-0.092267441,-0.064238377,-0.06350574,0.289046808,0.043751384,0.049819614,,,,,,,,,
991,0.357427992,0.637529103,0.546091333,0.21995642,0.232202954,0.17952278,0.270815898,0.204281408,0.498715174,-0.306812432,0.087649601,-0.114937242,0.010000817,-0.187863629,-0.089968032,-0.079963199,0.310278206,-0.003733087,0.049768802,,,,,,,,,
992,0.33831828,0.581531677,0.581776983,0.129685091,0.237606,0.160739495,0.234063776,0.244721587,0.455363848,-0.313411393,0.062778809,-0.13112168,0.035081732,-0.144647764,-0.052483991,-0.094524056,0.303252192,-0.007108519,0.077159313,,,,,,,,,
993,0.343137892,0.626997227,0.577547943,0.189685363,0.233582638,0.171103681,0.29120938,0.235706415,0.461544489,-0.317877459,0.126903203,-0.113885615,0.028844178,-0.142910161,-0.066923655,-0.060188208,0.278659385,0.029751382,0.047000224,,,,,,,,,
994,0.294266834,0.567060069,0.546751867,0.204657614,0.226890351,0.130947602,0.221339802,0.240070461,0.457765193,-0.275386034,0.07089614,-0.14732455,-0.009876928,-0.154966573,-0.070492261,-0.054765993,0.339689859,0.052029066,0.070210278,,,,,,,,,
995,0.385644452,0.599385837,0.525629983,0.188666587,0.238724676,0.152808254,0.25705667,0.269494329,0.455151341,-0.257824429,0.111571097,-0.127177857,-0.021031796,-0.145605359,-0.144651158,-0.097131457,0.298112254,0.062578989,0.048310899,,,,,,,,,
996,0.334430116,0.616293068,0.47640952,0.174163631,0.227754697,0.124913592,0.17501571,0.241262687,0.462703243,-0.303529714,0.126905634,-0.15291803,0.030595312,-0.129939421,-0.130692038,-0.01318805,0.279654449,0.028266913,0.086076916,,,,,,,,,
997,0.3302289,0.57826561,0.534594553,0.146300935,0.22233163,0.144753902,0.209433214,0.231844991,0.459591023,-0.282967283,0.098664275,-0.13876633,-0.032458178,-0.138639072,-0.069297599,-0.076740029,0.302650311,0.054847145,0.04355679,,,,,,,,,
998,0.326195778,0.587753531,0.553544179,0.196406244,0.245555755,0.158623521,0.243276438,0.224786985,0.497055369,-0.310103516,0.126758308,-0.177496093,-0.021534351,-0.117462221,-0.110150163,-0.020504229,0.290485978,0.040766566,0.146613465,,,,,,,,,
999,0.30519661,0.573191931,0.503152996,0.238134018,0.25950235,0.136093483,0.274725719,0.245662618,0.500041327,-0.307413413,0.150422422,-0.15687044,0.015290896,-0.148674355,-0.030126623,-0.062270156,0.292880164,0.01662745,0.094458653,,,,,,,,,
1000,0.337388232,0.628706126,0.522652871,0.128961177,0.224528766,0.1298741,0.223266674,0.215068168,0.437319203,-0.28320448,0.08211986,-0.120374955,0.001659736,-0.144631169,-0.094947213,-0.115126499,0.338761638,0.061908849,0.048291787,,,,,,,,,
,0.442434778,0.742863435,0.702353927,0.603634315,0.453125304,0.402969752,0.631709791,0.554196578,0.506725383,0.21242096,0.212599653,0.26372269,0.25500009,0.159116903,0.102104511,0.187500253,0.326550191,0.095468757,0.237627892,,,,,,,,,
,10,126,195,192,26,33,99,49,22,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,10,126,195,192,26,33,99,49,22,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,0.578,0.338,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.218409501,0.284185281,0.313065819,0.369121616,0.328283037,0.318546216,0.315540924,0.31069407,0.236759969,0.112032874,0.191253764,0.166159202,0.21978792,0.142854518,0.072007073,0.144061398,0.141303616,0.084479263,0.138286626,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.74,0.7,0.6,0.45,0.4,0.55,0.51,0.21,0.26,0.16,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
