time,route1,route3,route4,route5,route6,route7,route8,route9,route10,route11,route12,route13,route14,route15,route16,route17,route18,route19,route20,,,,,,,,,,,,,,,,,,,
94,0.423755805,-0.048179877,-0.142495913,0.429543432,0.674615947,-0.088600118,1.155445322,0.873034948,-0.225509093,-0.595858651,-0.771434812,-0.422108114,0.64060501,-0.299118206,0.37388927,0.307221985,0.559463991,0.397116113,0.46209555,,,,,,,,,,,,,,,,,,,
95,0.397737578,-0.014208069,-0.180455566,0.399635895,0.672982601,-0.054106429,1.139363083,0.852486591,-0.215908723,-0.604404843,-0.752079487,-0.361247591,0.641865997,-0.368170818,0.372789872,0.291980262,0.54014297,0.419979541,0.478768526,,,,,,,,,,,,,,,,,,,
96,0.408310037,0.051240565,-0.165832509,0.381802098,0.679261797,-0.010449847,1.098051306,0.881136148,-0.228334199,-0.541974529,-0.701489863,-0.422448274,0.65643399,-0.352663792,0.380842702,0.289415692,0.515700322,0.383430062,0.463324979,,,,,,,,,,,,,,,,,,,
97,0.406809584,-0.065124159,-0.19171676,0.344631701,0.673879931,-0.056629401,1.101391195,0.90466677,-0.251509734,-0.536197396,-0.616901295,-0.455878792,0.582458865,-0.389454883,0.376729505,0.316254763,0.559949046,0.395591664,0.509887246,,,,,,,,,,,,,,,,,,,
98,0.39289247,-0.013205016,-0.185189331,0.352608517,0.697684671,-0.072687051,1.110558788,0.930983031,-0.226979017,-0.631669945,-0.601341998,-0.379611698,0.586003736,-0.344172938,0.369228827,0.311167888,0.543845612,0.364805965,0.497231486,,,,,,,,,,,,,,,,,,,
99,0.331553939,-0.049682355,-0.2105947,0.343413757,0.698351591,-0.097545984,1.155099187,1.020187788,-0.146467832,-0.608760666,-0.52963495,-0.379991043,0.585411909,-0.339081726,0.422181774,0.313828062,0.5717354,0.359107842,0.494927307,,,,,,,,,,,,,,,,,,,
100,0.357812371,0.091963046,-0.21649463,0.313863268,0.713289291,-0.165527129,1.100888259,1.036965637,-0.129787933,-0.622553622,-0.45598378,-0.430416276,0.523765004,-0.344088236,0.45766699,0.330802168,0.553912085,0.367722759,0.502567279,,,,,,,,,,,,,,,,,,,
101,0.373243316,0.046593424,-0.211212433,0.300881025,0.728589867,-0.230630646,1.097197456,0.993461092,-0.152895325,-0.626722205,-0.430103303,-0.524366422,0.478664565,-0.288841956,0.394077195,0.336695843,0.592745496,0.35297712,0.479008177,,,,,,,,,,,,,,,,,,,
102,0.390245513,0.106007076,-0.193909575,0.30980551,0.739133935,-0.230750293,1.099957819,1.021344744,-0.181197064,-0.553985105,-0.416966007,-0.527249875,0.442791842,-0.363022557,0.453371449,0.310086067,0.621638346,0.364827432,0.433643322,,,,,,,,,,,,,,,,,,,
103,0.372545167,0.093982743,-0.221202196,0.249839856,0.773899405,-0.250381977,1.084361815,1.049624899,-0.178573051,-0.617085634,-0.384094503,-0.552180602,0.481643382,-0.361846514,0.423313834,0.349575529,0.637732733,0.412694083,0.485164253,,,,,,,,,,,,,,,,,,,
104,0.347724075,0.077603902,-0.264787256,0.204319147,0.7993827,-0.268716522,1.118572836,1.008620689,-0.168419898,-0.62476141,-0.440673439,-0.466483019,0.432179561,-0.37226506,0.416111995,0.347744361,0.664622925,0.384329575,0.466631291,,,,,,,,,,,,,,,,,,,
105,0.37430727,0.090032795,-0.200536679,0.171978233,0.848522147,-0.320386842,1.096118144,0.960986539,-0.186836634,-0.59830622,-0.511094149,-0.443565383,0.424945707,-0.385161655,0.4319902,0.313946293,0.57704826,0.418415624,0.48467796,,,,,,,,,,,,,,,,,,,
106,0.343898381,0.14741327,-0.253036207,0.208876335,0.898382559,-0.311542731,1.128048301,0.994003216,-0.143485758,-0.560680513,-0.565559884,-0.396834,0.415548819,-0.386277182,0.419404549,0.386424354,0.549521461,0.334294117,0.482560821,,,,,,,,,,,,,,,,,,,
107,0.398209929,0.157878312,-0.209407837,0.216483613,0.93273243,-0.259996096,1.09919974,0.965213717,-0.109988017,-0.532033768,-0.621352573,-0.398825983,0.495423081,-0.435197273,0.399432557,0.363630334,0.581647132,0.373549622,0.533515338,,,,,,,,,,,,,,,,,,,
108,0.408009338,0.10549732,-0.222600335,0.251616977,0.960878825,-0.185674651,1.031159271,0.964290749,-0.133541381,-0.49283901,-0.558670056,-0.329734299,0.495765368,-0.395498364,0.429376382,0.375573608,0.546206394,0.361745724,0.499434633,,,,,,,,,,,,,,,,,,,
109,0.349065825,0.123224801,-0.214314645,0.233394443,0.966658891,-0.119310653,1.013376089,0.977296863,-0.246066903,-0.555733395,-0.596247522,-0.337035603,0.499977734,-0.407805053,0.391243123,0.407203659,0.580697293,0.396098671,0.486210369,,,,,,,,,,,,,,,,,,,
110,0.401615548,0.146573725,-0.225652739,0.243424771,0.918917104,-0.035972751,1.005783497,1.001243942,-0.106232249,-0.583010361,-0.623610895,-0.3643029,0.485265434,-0.349894178,0.404384237,0.426966928,0.565993571,0.363619645,0.457028698,,,,,,,,,,,,,,,,,,,
111,0.369595457,0.141475666,-0.242005671,0.267821776,0.963762523,0.01701844,0.975353077,1.019133006,-0.137767835,-0.640936742,-0.547904251,-0.342896215,0.501959626,-0.355013309,0.389988018,0.408495298,0.59357633,0.379141811,0.406153296,,,,,,,,,,,,,,,,,,,
112,0.493111268,0.061497598,-0.299033823,0.164589559,0.945899044,0.071769738,0.91189457,0.95966864,-0.116892187,-0.629478313,-0.594437996,-0.409147749,0.498859693,-0.314085148,0.387895523,0.446708931,0.633909028,0.401603432,0.449202584,,,,,,,,,,,,,,,,,,,
113,0.484055212,0.144752347,-0.248881285,0.190101701,0.988808397,0.075348207,0.889752776,0.986314275,-0.058871146,-0.665872616,-0.569747365,-0.449254998,0.513015,-0.305852102,0.325810847,0.411670762,0.638882815,0.370083429,0.412845736,,,,,,,,,,,,,,,,,,,
114,0.454415187,0.121592852,-0.263224263,0.191462331,0.894500659,0.108681242,0.904338293,1.023726091,-0.105319545,-0.716754669,-0.581467977,-0.376287968,0.60128312,-0.381993731,0.362033106,0.433061152,0.61968889,0.370258143,0.411502274,,,,,,,,,,,,,,,,,,,
115,0.520001936,0.087516468,-0.259967132,0.207444822,0.919874786,0.165880556,0.921390711,1.006497451,-0.092066088,-0.793946265,-0.552248236,-0.291426733,0.717193595,-0.325500027,0.357950607,0.384970468,0.619617043,0.314419846,0.422830993,,,,,,,,,,,,,,,,,,,
116,0.51526041,0.098687049,-0.274282662,0.194539209,0.886819325,0.09885869,0.891022109,1.100630903,-0.122128362,-0.714270226,-0.546039193,-0.427418349,0.696302688,-0.334720307,0.383994222,0.398268239,0.608423252,0.327887788,0.433361708,,,,,,,,,,,,,,,,,,,
117,0.489921055,0.042004981,-0.285058238,0.235517641,0.909551111,0.02328623,0.84876275,1.083480614,-0.128823935,-0.757840249,-0.631782694,-0.383653671,0.773676315,-0.333336069,0.38517661,0.396703389,0.620146692,0.366990681,0.410058499,,,,,,,,,,,,,,,,,,,
118,0.446350009,-0.005383958,-0.277139337,0.205838542,0.888842359,-0.009138043,0.818682734,1.14144075,-0.323221624,-0.80863338,-0.599828084,-0.3064242,0.726377188,-0.370710746,0.393108012,0.388452842,0.622178147,0.328894032,0.43837367,,,,,,,,,,,,,,,,,,,
119,0.567537541,-0.092121673,-0.311982255,0.247008717,0.946048492,-0.058229911,0.751203514,1.138630568,-0.278090046,-0.885731647,-0.685178369,-0.38660659,0.7260109,-0.300813035,0.381694665,0.362074066,0.594804292,0.293903138,0.415271941,,,,,,,,,,,,,,,,,,,
120,0.581190928,-0.11437504,-0.314382839,0.178211568,0.88274145,-0.036375083,0.747035375,1.160677596,-0.314319215,-0.796196301,-0.777008131,-0.393073769,0.714367419,-0.379183291,0.405372755,0.365818312,0.574460793,0.313359294,0.368606318,,,,,,,,,,,,,,,,,,,
121,0.563919456,-0.096580657,-0.275273344,0.237426817,0.882095493,0.043374926,0.727872927,1.141280523,-0.416580982,-0.701809197,-0.766643967,-0.451630896,0.673368179,-0.37866697,0.43606084,0.430700393,0.638648594,0.374640895,0.364623755,,,,,,,,,,,,,,,,,,,
122,0.501468355,-0.074902827,-0.306254524,0.28051443,0.895605238,-0.030099675,0.725455661,1.18700649,-0.404179528,-0.641103821,-0.770747045,-0.634981234,0.619520927,-0.432994867,0.379174037,0.385476029,0.597784743,0.372030886,0.337279913,,,,,,,,,,,,,,,,,,,
123,0.521672474,-0.077768083,-0.324170541,0.249892348,0.931622105,-0.044188965,0.647658991,1.270974893,-0.414083961,-0.680212519,-0.762213503,-0.5827098,0.587245877,-0.418199782,0.391379956,0.38736916,0.603788166,0.391507374,0.30401374,,,,,,,,,,,,,,,,,,,
124,0.542189969,-0.056930999,-0.294382179,0.289761247,0.911344705,-0.066033483,0.648014796,1.241012695,-0.383597766,-0.651240213,-0.67095096,-0.688215185,0.442428518,-0.39913751,0.411051592,0.418433501,0.657208277,0.422564197,0.365257297,,,,,,,,,,,,,,,,,,,
125,0.501807959,-0.10740029,-0.261079676,0.302131262,0.967637535,-0.123456933,0.660362768,1.2773798,-0.340110055,-0.591162989,-0.74639651,-0.781330278,0.461338345,-0.400834804,0.424649455,0.454946587,0.639577865,0.400397147,0.291018101,,,,,,,,,,,,,,,,,,,
126,0.511324652,-0.136225216,-0.24756475,0.289656563,0.949920058,-0.109046042,0.668752527,1.288294042,-0.250254164,-0.625683493,-0.720261843,-0.854373583,0.435803566,-0.370365416,0.446648562,0.438719076,0.676516552,0.419792114,0.360286545,,,,,,,,,,,,,,,,,,,
127,0.506584233,-0.062273145,-0.217688628,0.333133158,0.956593211,-0.267578927,0.706298164,1.30320638,-0.29375296,-0.621146425,-0.747806699,-0.932218316,0.435979027,-0.350663884,0.427436872,0.393669147,0.681027954,0.45667536,0.367984309,,,,,,,,,,,,,,,,,,,
128,0.508404655,-0.084603651,-0.281281908,0.331520844,0.977662382,-0.27060534,0.71757187,1.265718692,-0.366718202,-0.61670873,-0.792807181,-0.907106988,0.433963313,-0.381496067,0.42455918,0.449842996,0.668794351,0.457163767,0.365945718,,,,,,,,,,,,,,,,,,,
129,0.497528038,-0.092820197,-0.284078208,0.345398982,0.915010601,-0.301538208,0.696061156,1.265820338,-0.308542323,-0.644403714,-0.76111457,-0.915961618,0.392694979,-0.340573211,0.438808224,0.478678179,0.67257301,0.459742716,0.351237327,,,,,,,,,,,,,,,,,,,
130,0.463725497,-0.084687012,-0.359463407,0.336849998,0.922690591,-0.299689701,0.70562425,1.208916013,-0.265596923,-0.605810104,-0.806041619,-1.092004961,0.342379562,-0.39506061,0.405348359,0.444770456,0.724150324,0.443384262,0.335367624,,,,,,,,,,,,,,,,,,,
131,0.536725479,-0.04755582,-0.350054248,0.372769304,0.917409642,-0.348195919,0.675576627,1.232759853,-0.162047952,-0.582493422,-0.8218423,-1.066149785,0.389755058,-0.331636062,0.456523439,0.457262406,0.711047781,0.532396865,0.34978186,,,,,,,,,,,,,,,,,,,
132,0.568607497,-0.021805401,-0.307697412,0.364535266,0.972283113,-0.215178123,0.730684334,1.226845207,-0.171406565,-0.566963224,-0.782599042,-0.964655554,0.344285393,-0.349269437,0.421011219,0.386496622,0.705771983,0.501912479,0.356019711,,,,,,,,,,,,,,,,,,,
133,0.644667071,-0.000479974,-0.316393744,0.29232736,0.957433271,-0.318032947,0.699916402,1.294179896,-0.13758445,-0.547227333,-0.81755815,-1.027046181,0.336254685,-0.272986065,0.487578473,0.409134613,0.699428727,0.529813851,0.348987856,,,,,,,,,,,,,,,,,,,
134,0.588042907,-0.048218127,-0.320932008,0.301524939,0.946682747,-0.208275185,0.737501679,1.25297249,-0.067370917,-0.514674774,-0.812044098,-1.012704917,0.340656768,-0.324754245,0.499380952,0.361475795,0.737932107,0.50793954,0.285190601,,,,,,,,,,,,,,,,,,,
135,0.613297255,-0.047535302,-0.349751919,0.306224861,0.963148553,-0.195912181,0.707307215,1.307469305,-0.037535608,-0.439634797,-0.892081595,-0.8945768,0.350552466,-0.329453892,0.525615976,0.393476707,0.709835772,0.456089915,0.30834879,,,,,,,,,,,,,,,,,,,
136,0.677557884,-0.070577694,-0.305197126,0.255564676,0.927619538,-0.231713445,0.728955371,1.327576411,0.029872584,-0.528812245,-0.900201064,-1.031963658,0.322888674,-0.316146473,0.458749283,0.352716453,0.690829371,0.488682102,0.216642429,,,,,,,,,,,,,,,,,,,
137,0.698891214,-0.080382799,-0.295215541,0.273571384,0.928414634,-0.230367781,0.725884845,1.298380986,0.067422916,-0.477237612,-0.775882463,-1.01771808,0.299936786,-0.266328419,0.476352268,0.342704373,0.70929507,0.478925594,0.239756642,,,,,,,,,,,,,,,,,,,
138,0.664824217,-0.148738515,-0.283328973,0.197810194,0.954637259,-0.266798544,0.728429956,1.28284912,0.11202242,-0.346617746,-0.680082224,-1.07814008,0.301999271,-0.20292848,0.504209819,0.304122572,0.747231858,0.523323666,0.231963873,,,,,,,,,,,,,,,,,,,
139,0.712023633,-0.151732952,-0.33680816,0.229258663,0.978163552,-0.276017689,0.818143352,1.362589919,-0.124469145,-0.375229714,-0.70706626,-1.042617071,0.322173221,-0.165522683,0.514559782,0.365688248,0.710409386,0.53894101,0.31804226,,,,,,,,,,,,,,,,,,,
140,0.722828298,-0.194011218,-0.33298746,0.210060495,1.025506794,-0.237242406,0.7854697,1.334440995,-0.440500659,-0.348947753,-0.611547935,-0.990174216,0.389942938,-0.190726366,0.499718673,0.287859842,0.691711549,0.571773241,0.266588865,,,,,,,,,,,,,,,,,,,
141,0.664535031,-0.161889677,-0.350690042,0.235320442,0.982704244,-0.237504418,0.811054283,1.402166502,-0.535559193,-0.325645723,-0.666892543,-0.949822045,0.431400136,-0.157285144,0.536409784,0.289888571,0.781680006,0.58212301,0.285613111,,,,,,,,,,,,,,,,,,,
142,0.664919555,-0.213033284,-0.31876683,0.251430458,0.969290953,-0.29399753,0.758135804,1.446311223,-0.538675082,-0.365127511,-0.626787536,-0.963215504,0.477726041,-0.17783368,0.506742801,0.262628344,0.739091087,0.551180338,0.290350506,,,,,,,,,,,,,,,,,,,
143,0.674804948,-0.184147145,-0.378737184,0.276893139,0.983655307,-0.289674947,0.757880188,1.517638932,-0.583128821,-0.319764545,-0.600970713,-1.065943121,0.556245443,-0.183281737,0.539999384,0.317189254,0.723982362,0.531400672,0.246524068,,,,,,,,,,,,,,,,,,,
144,0.609674139,-0.199554739,-0.352562228,0.267960572,1.024983427,-0.264797562,0.751403686,1.443873742,-0.54759383,-0.289215426,-0.641037947,-1.00491891,0.569682797,-0.149423604,0.545312071,0.305991721,0.756671039,0.555829723,0.27465496,,,,,,,,,,,,,,,,,,,
145,0.640345457,-0.246595084,-0.365959495,0.316913601,1.040922434,-0.157377233,0.80130935,1.511501069,-0.574484847,-0.27926032,-0.643691145,-1.121538537,0.687234945,-0.106319757,0.516968985,0.241477009,0.759687933,0.583722098,0.26594193,,,,,,,,,,,,,,,,,,,
146,0.650746066,-0.216381597,-0.277446124,0.254379405,0.997839565,-0.155522892,0.811243391,1.427684411,-0.64000386,-0.295382708,-0.571277591,-1.049731302,0.747351834,-0.208603841,0.508567402,0.261942519,0.746233069,0.562588012,0.212128257,,,,,,,,,,,,,,,,,,,
147,0.677885815,-0.17831668,-0.306029432,0.224759339,1.036114982,-0.087810552,0.775380598,1.465928318,-0.682137768,-0.29008804,-0.491338636,-1.104976289,0.761740607,-0.214585076,0.547420476,0.278032934,0.762342741,0.590408698,0.238959358,,,,,,,,,,,,,,,,,,,
148,0.654699227,-0.114548089,-0.294671066,0.232839911,1.025407669,-0.138934418,0.767188547,1.422928966,-0.67248436,-0.241359249,-0.502108158,-1.105111043,0.849323291,-0.202358271,0.511642924,0.211402188,0.754836956,0.555716666,0.220456988,,,,,,,,,,,,,,,,,,,
149,0.679309829,-0.094630697,-0.280410304,0.24557522,1.068116331,-0.156129591,0.789040979,1.45084246,-0.642009274,-0.213571698,-0.482610178,-1.03093422,0.87455432,-0.244614826,0.49232081,0.234336528,0.759763516,0.53810239,0.267498344,,,,,,,,,,,,,,,,,,,
150,0.630053994,-0.055138431,-0.345468412,0.222765817,1.060895921,-0.171567788,0.767297967,1.391837812,-0.516148715,-0.18033022,-0.468629054,-1.091321414,0.851669409,-0.153145232,0.523264619,0.217495266,0.800684495,0.550103013,0.195365797,,,,,,,,,,,,,,,,,,,
151,0.67049866,-0.052626196,-0.383959759,0.270309421,1.023132765,-0.178972826,0.784574567,1.462946895,-0.447856769,-0.063231994,-0.476681921,-1.047077244,0.870268176,-0.215125691,0.484525363,0.289137824,0.750955559,0.511224748,0.211393031,,,,,,,,,,,,,,,,,,,
152,0.654110397,-0.02120453,-0.375441303,0.223228037,1.056387061,-0.251370049,0.750497778,1.434312335,-0.341226457,-0.126806991,-0.496505789,-0.977419229,0.883224184,-0.27363125,0.565340076,0.293867963,0.782309373,0.557732822,0.251764231,,,,,,,,,,,,,,,,,,,
153,0.619902855,0.014845132,-0.405495646,0.307279713,1.079142087,-0.248754472,0.747699869,1.38656744,-0.245693068,-0.16942824,-0.574457055,-1.039398322,0.898897551,-0.2649776,0.559862268,0.338237201,0.774003299,0.498738633,0.217877516,,,,,,,,,,,,,,,,,,,
154,0.626049555,0.031561085,-0.395995832,0.359007297,0.989366213,-0.250604479,0.797166463,1.32906769,-0.174066542,-0.156312055,-0.535364902,-1.104706705,0.859466171,-0.210161358,0.600853544,0.300317114,0.788272093,0.516873898,0.249351546,,,,,,,,,,,,,,,,,,,
155,0.618185018,0.032389784,-0.397311966,0.321655172,0.953600636,-0.219799085,0.776525373,1.341975839,-0.163254963,-0.165677073,-0.653725742,-1.078408478,0.845663392,-0.249468085,0.61764616,0.319194584,0.854451391,0.506009907,0.20135095,,,,,,,,,,,,,,,,,,,
156,0.614010263,0.039606805,-0.373648197,0.267701475,0.928077507,-0.209098108,0.779891738,1.366557401,-0.12986484,-0.12250556,-0.734396874,-1.159316655,0.84283138,-0.294211968,0.640261309,0.404608369,0.794895345,0.530785316,0.163139228,,,,,,,,,,,,,,,,,,,
157,0.652389309,0.079501248,-0.342322722,0.333796942,0.90804832,-0.328181288,0.83478985,1.340475765,-0.035333422,-0.120511294,-0.558038297,-1.116117167,0.845610748,-0.244995344,0.690072007,0.393656273,0.806826128,0.467674794,0.171057721,,,,,,,,,,,,,,,,,,,
158,0.690002966,0.068825825,-0.412175517,0.357984896,0.900515193,-0.338326209,0.788450757,1.273289778,0.029370892,-0.13428587,-0.593006275,-1.125712508,0.870849225,-0.275755197,0.674246312,0.409585414,0.828369629,0.462580513,0.108722917,,,,,,,,,,,,,,,,,,,
159,0.685185665,0.06490754,-0.386303148,0.403454575,0.860344808,-0.296852686,0.808649587,1.348015305,0.076203306,-0.099859555,-0.65981999,-1.146642598,0.827072211,-0.287074616,0.658282256,0.444896044,0.858111271,0.43358695,0.162463805,,,,,,,,,,,,,,,,,,,
160,0.662997236,0.074405337,-0.51485746,0.400977787,0.855222536,-0.316596692,0.811750469,1.301046561,0.082737892,-0.061349516,-0.612657596,-1.091515196,0.833623564,-0.278595593,0.692611924,0.427346186,0.80190621,0.441268978,0.137620327,,,,,,,,,,,,,,,,,,,
161,0.686773073,0.072654234,-0.522278049,0.390710648,0.845078251,-0.244131087,0.836188065,1.313764528,0.103032728,-0.041492697,-0.620547523,-1.031822743,0.829310468,-0.273249384,0.640378624,0.52423305,0.878652222,0.392777922,0.155878179,,,,,,,,,,,,,,,,,,,
162,0.736274181,0.101843436,-0.543111118,0.392363103,0.795692681,-0.243465435,0.823598271,1.293527982,0.200552877,-0.025704359,-0.647061456,-1.004666979,0.806118815,-0.254974771,0.709194141,0.456424687,0.838358186,0.305507655,0.140381174,,,,,,,,,,,,,,,,,,,
163,0.765007608,-0.001314506,-0.554959549,0.415804141,0.776604175,-0.184248235,0.855449889,1.293668889,0.260678507,-0.037249605,-0.604064213,-1.120479371,0.781677802,-0.349524763,0.704553982,0.548875467,0.886869158,0.222009981,0.155781525,,,,,,,,,,,,,,,,,,,
164,0.785167635,0.051801059,-0.55822699,0.428816639,0.743187405,-0.170978909,0.908757517,1.317499513,0.285796676,-0.045774155,-0.562498112,-1.129311703,0.811122891,-0.315857832,0.712107912,0.510825543,0.883544132,0.205242184,0.186096897,,,,,,,,,,,,,,,,,,,
165,0.849431549,0.030672413,-0.567067537,0.414933799,0.713777237,-0.071295135,0.899157048,1.304199053,0.346333169,-0.045668512,-0.595196329,-1.097577805,0.812260555,-0.297905202,0.691603426,0.546626732,0.899487377,0.143554195,0.217394977,,,,,,,,,,,,,,,,,,,
166,0.847076849,0.043182532,-0.550558921,0.422840858,0.741085086,-0.001422243,0.896268628,1.374657145,0.381369559,-0.057152301,-0.555709185,-1.150399556,0.730289607,-0.346510329,0.677043135,0.544717021,0.892388579,0.21080395,0.185226085,,,,,,,,,,,,,,,,,,,
167,0.852300568,0.055404177,-0.580101629,0.43894207,0.736102663,-0.033721107,0.898349213,1.350145085,0.308213815,0.05961173,-0.485066958,-1.142938032,0.759638862,-0.337896165,0.580175175,0.609425237,0.877852463,0.13498231,0.171387486,,,,,,,,,,,,,,,,,,,
168,0.84618756,0.072363686,-0.581550865,0.481416226,0.742740311,-0.083814349,0.830036437,1.388305463,0.35449328,0.101204175,-0.362969377,-1.234158431,0.730841326,-0.357629057,0.529938239,0.547687171,0.860979205,0.160406291,0.13974825,,,,,,,,,,,,,,,,,,,
169,0.753873781,0.119542477,-0.575634178,0.437683186,0.79623083,-0.03795651,0.845731571,1.334992046,0.432756686,0.163525789,-0.280690691,-1.28592002,0.657188958,-0.391947769,0.556243671,0.615557124,0.911549963,0.140154401,0.166060016,,,,,,,,,,,,,,,,,,,
170,0.655921399,0.153902991,-0.647329103,0.360721719,0.751420313,-0.014587514,0.865533367,1.393282033,0.442697775,0.175341615,-0.314162835,-1.319024885,0.621774031,-0.433408942,0.528494002,0.595928671,0.855572036,0.100342577,0.15545447,,,,,,,,,,,,,,,,,,,
171,0.690954306,0.255104074,-0.624884476,0.37756096,0.817369549,0.014647735,0.885868369,1.384727422,0.482829601,0.152325728,-0.349062552,-1.329184952,0.678877077,-0.445081317,0.496967323,0.574176541,0.863266731,0.138192153,0.139701253,,,,,,,,,,,,,,,,,,,
172,0.700419722,0.205990589,-0.621285665,0.35529438,0.82968947,0.026042252,0.904646399,1.387246894,0.506368731,0.084285636,-0.342204467,-1.200787973,0.663587303,-0.46289099,0.529211726,0.569467289,0.818903851,0.130345151,0.156493518,,,,,,,,,,,,,,,,,,,
173,0.753602034,0.152373504,-0.607253722,0.348404167,0.796274967,0.010949005,0.922602721,1.388258586,0.454024051,0.217388421,-0.30102372,-1.126259416,0.679205509,-0.46608189,0.517277832,0.586117407,0.896499627,0.164962731,0.135250493,,,,,,,,,,,,,,,,,,,
174,0.788678925,0.121304464,-0.615438705,0.394492042,0.787237498,0.080669234,0.890857744,1.478604892,0.423699134,-0.012192345,-0.375809526,-1.135258293,0.671229957,-0.484976581,0.564992476,0.599879716,0.843218292,0.122226635,0.159151581,,,,,,,,,,,,,,,,,,,
175,0.747863963,0.135349204,-0.641626841,0.443623822,0.783307252,0.011950387,0.934104836,1.557832583,0.498364351,0.079983161,-0.334998467,-1.03717044,0.697753902,-0.470395371,0.542070701,0.589897501,0.82283628,0.168822459,0.15424197,,,,,,,,,,,,,,,,,,,
176,0.647399126,0.076182534,-0.614826155,0.437217221,0.754124834,-0.005861611,0.916843372,1.585946927,0.509560715,0.115713743,-0.518033335,-1.02629934,0.725432312,-0.407669216,0.537490093,0.590302269,0.826212611,0.156431111,0.155710963,,,,,,,,,,,,,,,,,,,
