time,Fx,Tx,Fy,Ty,Fz,Tz
1,10.6177,-2.8999,9.5419,-1.1568,-70.9911,-0.3924
2,10.5113,-2.9791,9.0497,-1.1529,-71.1627,-0.381
3,10.4237,-3.0081,8.3811,-1.1358,-70.7093,-0.3637
4,10.3507,-3.001,8.0752,-1.1318,-70.8964,-0.3664
5,10.3527,-3.0084,7.3746,-1.1444,-70.859,-0.3605
6,10.4268,-3.0084,6.8852,-1.1271,-70.4184,-0.349
7,10.5879,-2.9722,6.8835,-1.1057,-70.2127,-0.3488
8,10.3603,-2.9796,6.49,-1.1104,-70.6009,-0.3486
9,10.2133,-2.9724,5.9616,-1.1063,-70.7778,-0.3399
10,10.262,-3.0444,5.5566,-1.1063,-70.7524,-0.3229
11,10.1082,-3.052,5.1173,-1.102,-70.3106,-0.3256
12,9.9969,-3.1455,4.7073,-1.0979,-70.4897,-0.3001
13,9.9793,-3.196,4.35,-1.102,-70.2616,-0.2888
14,9.9957,-3.1529,4.0886,-1.0933,-70.0428,-0.2886
15,9.8519,-3.146,3.6519,-1.1058,-70.0211,-0.2828
16,10.0744,-3.153,3.2519,-1.0931,-69.9988,-0.2741
17,9.9073,-3.1963,2.9831,-1.0932,-69.9802,-0.2656
18,9.7523,-3.2109,2.628,-1.0931,-69.9603,-0.2542
19,9.8247,-3.2179,2.407,-1.089,-70.1536,-0.2513
20,9.842,-3.1748,1.9686,-1.0802,-69.9262,-0.2454
21,9.7839,-3.1317,1.929,-1.0801,-69.9269,-0.2481
22,9.7155,-3.1174,1.6217,-1.08,-69.9116,-0.2424
23,9.6451,-3.1032,1.2265,-1.0714,-69.6815,-0.2421
24,9.7894,-3.1247,1.1345,-1.0753,-69.4729,-0.2309
25,9.4962,-3.1106,0.7862,-1.0839,-69.6607,-0.2279
26,9.4883,-3.1321,0.43,-1.0797,-69.8466,-0.2165
27,9.4904,-3.1251,0.4292,-1.0752,-69.4338,-0.2165
28,9.3552,-3.0894,0.2582,-1.0792,-69.22,-0.2192
29,9.2049,-3.0968,0.0833,-1.0918,-69.2121,-0.2136
30,9.3015,-3.039,-0.3981,-1.0749,-69.3945,-0.2104
31,9.328,-2.9672,-0.4779,-1.0663,-69.185,-0.2244
32,9.2922,-2.8592,-0.4239,-1.0535,-69.1919,-0.2383
33,9.4676,-2.8015,-0.4148,-1.0619,-69.405,-0.2467
34,9.412,-2.7439,-0.8052,-1.0452,-69.5881,-0.2548
35,9.4432,-2.6576,-0.8884,-1.0279,-69.1745,-0.2603
36,9.5531,-2.5712,-1.0963,-1.0277,-69.1675,-0.2742
37,9.6444,-2.5281,-1.3123,-1.0191,-68.9503,-0.2796
38,9.6562,-2.4993,-1.4844,-1.019,-68.9423,-0.2824
39,9.5203,-2.4564,-1.4805,-1.0105,-68.7353,-0.2907
40,9.6028,-2.4419,-1.7877,-1.0103,-68.7212,-0.2849
41,9.605,-2.4347,-1.9622,-1.0063,-68.9164,-0.2876
42,9.6152,-2.4132,-2.0483,-1.0102,-68.709,-0.2848
43,9.54E+00,-2.4204,-2.1809,-1.0063,-68.9055,-0.2847
44,9.4644,-2.4134,-2.2227,-1.0104,-68.6968,-0.2875
45,9.6178,-2.4059,-2.3112,-1.0062,-68.8999,-0.2847
46,9.546,-2.399,-2.353,-1.0103,-68.6913,-0.2875
47,9.5467,-2.4063,-2.5279,-1.0228,-68.6845,-0.2819
48,9.5378,-2.4277,-2.5327,-1.0187,-68.8901,-0.2734
49,9.3919,-2.4135,-2.5291,-1.0188,-68.8881,-0.2818
50,9.4716,-2.4064,-2.6593,-1.0228,-68.6763,-0.2818
51,9.3924,-2.4135,-2.6176,-1.0188,-68.8838,-0.279
52,9.3844,-2.4349,-2.6179,-1.0234,-69.2951,-0.279
53,9.2339,-2.435,-2.7064,-1.0234,-69.2896,-0.2761
54,9.2236,-2.4637,-2.3578,-1.0319,-69.5167,-0.2707
55,9.2847,-2.4993,-2.2349,-1.0277,-69.7313,-0.2539
56,9.2816,-2.5066,-1.8835,-1.0318,-69.5447,-0.2569
57,9.2702,-2.5353,-1.7999,-1.0318,-69.5483,-0.2513
58,9.1817,-2.5715,-1.8476,-1.0359,-69.3374,-0.2457
59,9.2398,-2.6146,-1.8081,-1.036,-69.3367,-0.243
60,9.2259,-2.6507,-1.6359,-1.0402,-69.1383,-0.2403
61,9.2199,-2.6724,-1.635,-1.0528,-69.1386,-0.2404
62,9.1989,-2.7298,-1.4657,-1.0614,-69.3539,-0.2293
63,9.1857,-2.7586,-1.384,-1.0529,-69.1494,-0.2237
64,9.0941,-2.8018,-1.254,-1.0616,-69.36,-0.2238
65,9.2288,-2.8521,-1.2604,-1.074,-69.3631,-0.2071
66,9.2832,-2.9095,-1.134,-1.0826,-69.5757,-0.1988
67,9.1946,-2.9383,-0.6536,-1.0828,-69.5993,-0.2018
68,9.1767,-2.9886,-0.2202,-1.0954,-69.6252,-0.1909
69,9.2267,-3.0533,0.1671,-1.0995,-69.4387,-0.1827
70,9.2159,-3.0819,0.6041,-1.108,-69.67,-0.1801
71,9.1249,-3.125,0.906,-1.1166,-69.894,-0.1691
72,9.2533,-3.1822,1.5151,-1.1251,-70.1344,-0.1638
73,9.3207,-3.2037,1.9058,-1.129,-69.9525,-0.1556
74,9.3107,-3.2395,2.4283,-1.1499,-70.1947,-0.1391
75,9.3783,-3.2606,2.9057,-1.1542,-70.6386,-0.1253
76,9.3677,-3.2895,3.3419,-1.1623,-70.2508,-0.1227
77,9.4365,-3.3109,4.0834,-1.1746,-70.299,-0.1091
78,9.4249,-3.3395,4.6974,-1.1832,-70.539,-0.1122
79,9.4905,-3.3608,5.7023,-1.1871,-70.392,-0.1071
80,9.6399,-3.3674,6.4912,-1.1999,-71.0624,-0.099
81,9.706,-3.3889,7.1473,-1.204,-70.8934,-0.0994
82,9.6992,-3.4103,7.8458,-1.2163,-70.9377,-0.0885
83,9.841,-3.4314,8.6317,-1.2206,-71.3985,-0.0804
84,9.7615,-3.4458,9.4653,-1.2372,-71.2428,-0.0781
85,9.7486,-3.4813,10.3379,-1.25,-71.9156,-0.0645
86,9.8127,-3.5171,10.7269,-1.2624,-71.9427,-0.0479
87,9.8888,-3.517,11.6528,-1.279,-71.7915,-0.0568
88,9.8751,-3.5601,12.5292,-1.3042,-71.8448,-0.0518
89,9.7951,-3.5743,13.0962,-1.3125,-72.0871,-0.0408
90,10.0858,-3.6029,13.7953,-1.3205,-71.7169,-0.0384
91,10.0007,-3.6318,14.4535,-1.3372,-71.5486,-0.0388
92,10.1427,-3.6602,15.1529,-1.3541,-72.0069,-0.028
93,10.3515,-3.7029,15.8016,-1.3538,-72.047,-0.0114
94,10.3361,-3.7385,16.3188,-1.3496,-72.284,0.0052
95,10.321,-3.7816,17.4606,-1.3749,-72.3502,0.0017
96,10.4563,-3.8245,17.7196,-1.3833,-72.5725,0.01
97,10.5979,-3.846,18.1583,-1.3875,-72.3897,0.0041
98,10.5831,-3.8891,19.0301,-1.404,-72.2372,0.0177
99,10.566,-3.9391,20.0772,-1.4249,-72.5085,0.0339
100,10.6992,-3.9891,21.1268,-1.4459,-72.7786,0.0418
101,10.6852,-4.025,21.7337,-1.4497,-72.609,0.0555
102,10.8197,-4.0682,21.4746,-1.4588,-72.7935,0.0386
103,10.7397,-4.0828,21.3466,-1.4676,-72.9895,0.0302
104,10.9589,-4.0974,20.5169,-1.4595,-72.7275,0.0109
105,11.0192,-4.1407,20.9996,-1.4763,-72.5478,0.0077
106,11.0016,-4.1981,21.9628,-1.51,-72.8143,0.0183
107,11.2079,-4.2481,22.7,-1.5138,-72.6524,0.032
108,11.2638,-4.2985,23.2699,-1.5267,-72.6818,0.026
109,11.4584,-4.3839,24.7887,-1.5431,-73.1909,0.0645
110,11.4417,-4.434,26.5371,-1.572,-73.0928,0.0833
111,11.5003,-4.4913,27.4549,-1.6055,-73.3589,0.0995
112,11.4801,-4.5417,27.2804,-1.6105,-73.7537,0.0883
113,11.6874,-4.5915,28.457,-1.6227,-73.8263,0.1045
114,11.8137,-4.6557,29.7612,-1.6349,-73.9068,0.1291
115,12.0143,-4.7272,31.2015,-1.6598,-73.9949,0.1452
116,11.9875,-4.8061,32.074,-1.6895,-74.4603,0.1587
117,12.2712,-4.8561,32.5959,-1.702,-74.4928,0.1667
118,12.3291,-4.9066,33.4273,-1.7227,-74.1288,0.169
119,12.4587,-4.9634,34.8221,-1.7394,-74.628,0.1908
120,12.5053,-5.0353,35.7351,-1.7475,-74.2658,0.1987
121,12.5633,-5.093,35.8647,-1.7727,-74.2755,0.2069
122,12.7793,-5.1142,36.0824,-1.7688,-74.4923,0.204
123,13.057,-5.1788,36.3428,-1.7815,-74.5056,0.2037
124,13.096,-5.2721,37.3415,-1.7941,-74.5614,0.2172
125,13.444,-5.3504,38.8666,-1.8149,-74.8621,0.2389
126,13.5705,-5.4075,39.9084,-1.8146,-74.9231,0.2552
127,13.3286,-5.4582,40.6534,-1.844,-74.7607,0.2603
128,13.9157,-5.5006,41.2638,-1.8523,-75.006,0.2656
129,14.1252,-5.5506,41.7376,-1.8645,-75.0393,0.2878
130,14.4025,-5.6078,42.2589,-1.8646,-75.066,0.2875
131,14.5966,-5.6795,42.734,-1.8564,-74.8792,0.2844
132,14.8747,-5.7365,43.513,-1.8561,-74.926,0.3009
133,15.0024,-5.8014,42.9802,-1.8603,-74.6864,0.3095
134,15.0406,-5.8455,40.828,-1.769,-73.4889,0.249
135,16.5871,-5.8154,36.637,-1.5182,-72.5695,0.1792
136,17.2453,-5.8355,36.9309,-1.464,-73.4051,0.1822
137,16.3375,-5.8869,39.4907,-1.5775,-73.5652,0.1832
138,16.5435,-5.9796,41.3587,-1.6475,-73.9099,0.2607
139,16.521,-6.0368,43.5554,-1.6814,-74.2415,0.2482
140,16.658,-6.1013,45.0446,-1.7439,-74.3434,0.2753
141,16.1196,-6.1522,45.4397,-1.7902,-74.5778,0.2917
142,16.8362,-6.2303,46.9197,-1.7775,-74.6599,0.2938
143,16.8948,-6.288,46.7864,-1.8027,-74.6542,0.3021
144,16.9418,-6.3594,48.584,-1.8285,-75.3752,0.2983
145,17.0771,-6.4022,49.8931,-1.8448,-75.2501,0.3145
146,17.068,-6.4459,49.9007,-1.887,-75.0455,0.3058
147,17.2578,-6.5318,50.274,-1.8695,-74.6542,0.3394
148,17.6912,-6.5739,49.9932,-1.8442,-75.2611,0.3734
149,17.968,-6.6238,52.1025,-1.8572,-75.3759,0.347
150,17.9502,-6.6739,53.1521,-1.8783,-75.6448,0.3549
151,18.1566,-6.7311,53.9773,-1.8946,-75.4915,0.374
152,18.0621,-6.7815,54.7191,-1.9073,-75.5331,0.3792
153,18.277,-6.8172,55.2037,-1.9285,-75.7689,0.376
154,18.4781,-6.8745,55.5889,-1.9199,-75.5817,0.3843
155,18.4598,-6.9174,56.2831,-1.9198,-75.6211,0.3952
156,18.602,-6.9461,56.9817,-1.9362,-75.4602,0.406
157,18.8067,-6.9959,57.5433,-1.932,-75.6984,0.417
158,18.8823,-7.0029,57.2404,-1.9452,-76.3012,0.4143
159,18.8015,-7.0174,58.3394,-1.9619,-76.1584,0.4081
160,18.8651,-7.0459,58.7289,-1.9618,-76.1813,0.4163
161,19.0814,-7.0743,59.1205,-1.9702,-76.4133,0.4245
162,18.9991,-7.0887,59.5136,-1.9702,-76.4342,0.4243
163,19.0692,-7.1102,59.7294,-1.9826,-76.4518,0.4382
164,19.1363,-7.1317,60.0342,-1.9866,-76.2632,0.4409
165,19.1366,-7.1316,60.1201,-1.9865,-76.2699,0.4464
166,19.136,-7.1316,60.383,-1.9864,-76.2852,0.4463
167,19.1317,-7.1459,60.5582,-1.995,-76.5028,0.449
168,19.2049,-7.1457,60.8621,-1.9863,-76.3139,0.4517
169,19.1334,-7.1387,60.9062,-1.9903,-76.1119,0.4545
170,19.0665,-7.1169,61.3036,-1.9947,-76.5502,0.4544
171,18.9955,-7.1098,61.2593,-1.9986,-76.344,0.46
172,19.0117,-7.0666,61.5281,-1.9985,-76.3615,0.4515
173,18.7285,-7.0164,61.5339,-1.9945,-76.5678,0.4431
174,18.8199,-6.966,61.3159,-1.9733,-76.3487,0.4377
175,18.766,-6.9014,61.0131,-1.9522,-76.1233,0.4268
176,18.7969,-6.8221,60.9328,-1.9479,-76.3306,0.4213
177,18.7368,-6.7715,60.804,-1.9272,-76.7338,0.4131
178,18.6892,-6.6924,60.4138,-1.9059,-76.5056,0.405
179,18.5762,-6.5849,59.6321,-1.8763,-76.0465,0.3887
180,18.4525,-6.5059,59.2875,-1.8552,-75.8188,0.375
181,18.4847,-6.4126,58.5046,-1.8255,-75.3593,0.3587
182,18.52,-6.3119,57.9867,-1.8002,-75.3295,0.3423
183,18.2649,-6.1827,57.2106,-1.7752,-75.2828,0.3176
184,18.2187,-6.0891,56.8209,-1.7374,-75.2567,0.3012
185,18.3272,-5.9884,55.9905,-1.695,-74.7949,0.2906
186,18.1453,-5.8665,55.3459,-1.674,-74.5502,0.2658
187,18.0251,-5.7734,54.8285,-1.6445,-74.1025,0.2409
188,17.8288,-5.6874,53.8291,-1.6196,-74.0398,0.2191
189,17.7725,-5.6227,52.9973,-1.5819,-73.9867,0.2085
190,17.7943,-5.5582,52.3027,-1.5609,-73.7365,0.1892
191,17.7407,-5.5006,51.7398,-1.5529,-74.1168,0.1783
192,17.6077,-5.4433,50.6881,-1.5193,-73.8449,0.1706
193,17.4814,-5.3718,49.5562,-1.4944,-73.7735,0.1488
194,17.4301,-5.3072,48.8181,-1.4819,-73.7299,0.1352
195,17.2921,-5.2645,47.6839,-1.4572,-73.6555,0.1133
196,17.1585,-5.2217,46.8107,-1.4487,-73.3983,0.1082
197,17.1078,-5.15,45.7218,-1.4237,-73.3309,0.0892
198,16.9704,-5.1144,44.4915,-1.4025,-73.053,0.0955
199,16.9129,-5.0499,43.4904,-1.3652,-72.9841,0.0652
200,16.788,-5.0001,41.5593,-1.3603,-72.4681,0.0858
201,16.6425,-4.9645,42.1029,-1.3488,-72.4821,0.0266
202,16.6595,-4.9141,41.0567,-1.3283,-72.8299,0.0104
203,16.5202,-4.8785,40.5362,-1.316,-72.7946,-0.0062
204,16.3896,-4.8212,39.5796,-1.2997,-72.9409,-0.0253
205,16.3273,-4.7782,38.7487,-1.2747,-72.8881,-0.036
206,16.1979,-4.7138,37.9681,-1.2539,-72.6301,-0.0608
207,16.1317,-4.6853,36.9637,-1.2376,-72.7728,-0.0743
208,16.1557,-4.6207,36.1827,-1.2251,-72.7265,-0.0907
209,15.9462,-4.5709,35.0926,-1.2043,-72.4501,-0.1098
210,15.9554,-4.5349,34.2175,-1.1753,-72.5992,-0.1233
211,15.7447,-4.492,33.2117,-1.1588,-72.7448,-0.1283
212,15.7654,-4.4275,32.6081,-1.1381,-72.4965,-0.1588
213,15.6307,-4.3849,31.8259,-1.1298,-72.2412,-0.1753
214,15.5513,-4.3851,30.9031,-1.1049,-72.1795,-0.1832
215,15.4795,-4.3708,29.9835,-1.0886,-72.3274,-0.1911
216,15.4978,-4.321,29.2005,-1.0757,-71.6604,-0.2076
217,15.361,-4.2853,28.4192,-1.072,-71.8179,-0.224
218,15.3057,-4.2209,27.7655,-1.0424,-71.3624,-0.2404
219,15.0995,-4.1709,26.8539,-1.0387,-71.5132,-0.2568
220,15.0366,-4.1352,26.1135,-1.0263,-71.4666,-0.2705
221,15.0476,-4.0921,25.4121,-0.9927,-71.2139,-0.2812
222,14.9933,-4.0494,23.6138,-0.984,-70.9084,-0.2691
223,14.8578,-4.0063,23.0953,-0.9761,-71.2875,-0.2856
224,14.7194,-3.9636,23.0209,-0.9682,-71.0667,-0.3249
225,14.662,-3.9134,22.4561,-0.9557,-71.0325,-0.3358
226,14.5971,-3.8846,21.621,-0.939,-71.191,-0.3297
227,14.5285,-3.856,20.8774,-0.9141,-71.141,-0.3433
228,14.5418,-3.8349,20.6226,-0.9348,-70.7172,-0.3517
229,14.4073,-3.7922,19.9264,-0.9264,-70.4686,-0.3626
230,14.2744,-3.7275,19.5844,-0.8977,-70.6455,-0.3931
231,14.297,-3.6701,18.004,-0.8722,-70.557,-0.3838
232,13.9305,-3.6345,17.7033,-0.86,-70.532,-0.4033
233,13.9426,-3.5987,17.0944,-0.8476,-70.4936,-0.417
234,13.8849,-3.5485,16.6181,-0.8352,-70.4638,-0.4307
235,13.7409,-3.52,15.9174,-0.8103,-70.4165,-0.4415
236,13.6801,-3.4768,15.263,-0.7937,-70.5828,-0.4495
237,13.6232,-3.4266,14.6097,-0.7811,-70.5443,-0.4575
238,13.4898,-3.3765,14.0903,-0.7688,-70.5106,-0.4741
239,13.4976,-3.3478,13.3872,-0.7436,-70.4669,-0.4764
240,13.3602,-3.3193,12.6008,-0.7436,-70.4229,-0.476
241,13.3765,-3.2691,11.991,-0.7226,-70.1779,-0.4897
242,13.3245,-3.2045,11.5158,-0.7101,-70.1496,-0.5034
243,13.1135,-3.1614,10.8588,-0.6934,-70.3171,-0.503
244,13.1394,-3.0971,10.0789,-0.689,-69.8598,-0.5195
245,13.001,-3.0614,9.2,-0.6678,-69.6016,-0.5161
246,12.8628,-3.0259,9.118,-0.6635,-69.1816,-0.5301
247,12.805,-2.9757,8.6417,-0.6511,-69.1518,-0.5438
248,12.8219,-2.9323,8.1181,-0.6428,-69.5368,-0.5435
249,12.6078,-2.8967,7.5521,-0.6304,-69.5,-0.5544
250,12.6226,-2.8537,7.1142,-0.6133,-69.0621,-0.5569
251,12.6362,-2.8177,6.5002,-0.6005,-69.0284,-0.5537
252,12.5728,-2.7892,5.9363,-0.6007,-68.9946,-0.5647
253,12.5106,-2.7533,5.4538,-0.588,-68.968,-0.5616
254,12.4385,-2.732,4.7941,-0.5585,-68.5102,-0.5695
255,12.5917,-2.7098,4.1746,-0.5211,-69.09,-0.5662
256,12.238,-2.6673,3.7029,-0.5463,-69.0674,-0.5717
257,12.022,-2.646,3.4853,-0.5503,-68.8506,-0.5688
258,12.1066,-2.6173,3.0892,-0.5331,-68.415,-0.5685
259,12.0386,-2.5958,2.6055,-0.5204,-68.3869,-0.5654
260,12.0475,-2.5741,2.2553,-0.5163,-68.5751,-0.5624
261,12.0603,-2.5454,1.9062,-0.5161,-68.5585,-0.5594
262,11.9925,-2.5238,1.5084,-0.5033,-68.5371,-0.5507
263,11.9238,-2.5096,1.1153,-0.5033,-68.5151,-0.5505
264,12.0102,-2.4735,0.8936,-0.482,-68.2969,-0.5475
265,11.94,-2.4666,0.412,-0.486,-68.0643,-0.5445
266,11.9414,-2.4592,0.3189,-0.4732,-68.0605,-0.5331
267,11.9508,-2.4448,-0.0318,-0.4815,-68.2529,-0.5217
268,11.8833,-2.4235,-0.2489,-0.477,-67.8267,-0.5272
269,11.8116,-2.4161,-0.3855,-0.4726,-68.0296,-0.5102
270,11.8194,-2.4018,-0.9126,-0.4725,-68.0029,-0.5015
271,11.8312,-2.373,-1.2662,-0.4636,-67.7806,-0.4901
272,11.5346,-2.3662,-1.349,-0.4764,-67.775,-0.4957
273,11.537,-2.3589,-1.4375,-0.4722,-67.977,-0.4928
274,11.544,-2.3446,-1.7877,-0.4722,-67.9589,-0.4898
275,11.5465,-2.3375,-1.8771,-0.4676,-67.5418,-0.487
276,11.4802,-2.3231,-2.0963,-0.4759,-67.7413,-0.4756
277,11.4676,-2.3589,-2.1888,-0.4803,-68.1491,-0.4644
278,11.286,-2.4457,-2.5508,-0.4885,-67.7129,-0.4447
279,11.2114,-2.4456,-2.5104,-0.4883,-67.718,-0.4334
280,11.298,-2.4168,-2.8185,-0.4795,-67.4973,-0.4276
281,11.3739,-2.4094,-2.7776,-0.4668,-67.4994,-0.4247
282,11.3531,-2.4742,-3.0506,-0.4792,-67.4869,-0.3994
283,11.3534,-2.4815,-3.137,-0.4918,-67.4844,-0.3966
284,11.1004,-2.5536,-3.4562,-0.4918,-67.4635,-0.374
285,11.1933,-2.7045,-2.8589,-0.5045,-67.4932,-0.352
286,10.9906,-2.8487,-2.6958,-0.53,-67.4976,-0.3326
287,11.2443,-2.9705,-2.5321,-0.5347,-67.9137,-0.3216
288,11.0771,-3.0069,-2.178,-0.5393,-67.7181,-0.3415
289,11.2234,-3.021,-1.9142,-0.5478,-67.9411,-0.3417
290,11.2963,-3.0207,-1.514,-0.5486,-68.579,-0.3587
291,11.3579,-3.0566,-1.1244,-0.5525,-68.3955,-0.3505
292,11.4153,-3.0996,-0.4661,-0.5614,-68.6355,-0.3593
293,11.3317,-3.1286,0.1081,-0.5867,-68.6686,-0.3654
294,11.3866,-3.1787,0.4999,-0.5914,-69.1004,-0.3656
295,11.4452,-3.2216,1.0672,-0.6,-69.3384,-0.3631
296,11.3541,-3.2646,1.725,-0.6172,-69.7877,-0.3635
297,11.5668,-3.3004,2.2961,-0.63,-69.8197,-0.3695
298,11.4733,-3.3434,3.2147,-0.6386,-70.0762,-0.37
299,11.5338,-3.3866,3.7832,-0.6553,-69.9032,-0.3676
300,11.6549,-3.458,4.3016,-0.6558,-70.5488,-0.3594
301,11.6353,-3.5155,5.1768,-0.6811,-70.6004,-0.3543
302,11.6177,-3.5662,5.7909,-0.7019,-70.2216,-0.3576
303,11.7425,-3.6304,6.4848,-0.7064,-70.6734,-0.3467
304,11.7279,-3.6591,7.1878,-0.7067,-70.7072,-0.3611
305,11.7804,-3.7314,7.7573,-0.7402,-70.3282,-0.3588
306,11.6783,-3.7959,8.3222,-0.7449,-70.7683,-0.3563
307,11.8096,-3.8461,9.1095,-0.7576,-70.8125,-0.3568
308,11.7946,-3.889,9.7218,-0.7747,-71.2614,-0.3515
309,11.9174,-3.968,10.2435,-0.7959,-71.4978,-0.3435
310,12.1943,-4.0324,10.9412,-0.8085,-71.5374,-0.3411
311,12.097,-4.0828,11.8578,-0.8128,-71.3795,-0.3416
312,12.2889,-4.1761,12.4238,-0.8341,-71.6158,-0.3393
313,12.2641,-4.2407,13.2074,-0.8467,-71.6598,-0.3313
314,12.2406,-4.3054,13.8211,-0.8682,-71.8985,-0.3345
315,12.5115,-4.3916,14.1639,-0.8848,-71.713,-0.3208
316,12.4794,-4.4777,15.0402,-0.9107,-72.3783,-0.3242
317,12.4343,-4.3988,15.0046,-0.9061,-71.9669,-0.3354
318,12.4035,-4.2771,14.7151,-0.8933,-71.3296,-0.3717
319,12.4529,-4.1404,14.466,-0.8721,-71.111,-0.3967
320,12.3586,-3.9965,14.0415,-0.8637,-71.5076,-0.4075
321,12.2536,-3.874,13.4356,-0.8427,-71.8907,-0.4126
322,12.3614,-3.7806,14.023,-0.8384,-71.5097,-0.4522
323,12.3288,-3.6654,13.7256,-0.8215,-71.7033,-0.4631
324,12.2786,-3.5938,13.1636,-0.8046,-71.2555,-0.4824
325,12.1478,-3.5435,12.9041,-0.8004,-71.45,-0.4822
326,12.1823,-3.4646,12.2108,-0.8042,-71.2113,-0.4847
327,12.0499,-3.4217,11.6025,-0.8042,-71.1775,-0.4901
328,11.9174,-3.3715,11.5225,-0.8003,-71.3782,-0.504
329,11.9334,-3.3284,11.3495,-0.7916,-71.1637,-0.5067
330,11.8818,-3.2565,10.6978,-0.7666,-71.1226,-0.5231
331,11.8269,-3.2138,10.1337,-0.7746,-70.6817,-0.5257
332,11.7676,-3.171,9.5689,-0.7662,-70.4413,-0.5366
333,11.6405,-3.1137,9.0503,-0.7662,-70.4133,-0.5448
334,11.6522,-3.0777,8.6086,-0.7448,-70.1825,-0.5388
335,11.5974,-3.0348,7.5151,-0.7446,-70.1244,-0.5326
336,11.6911,-2.9773,7.4777,-0.7277,-69.7068,-0.5522
337,11.63,-2.9414,6.9997,-0.7236,-69.8859,-0.5575
338,11.7224,-2.8984,6.4324,-0.715,-69.649,-0.56
339,11.5844,-2.8625,6.0812,-0.7023,-69.6295,-0.557
340,11.6724,-2.8265,5.6012,-0.6897,-69.6017,-0.5623
341,11.6848,-2.7978,4.9847,-0.6808,-69.3641,-0.5507
342,11.6973,-2.7617,4.7221,-0.6681,-69.3501,-0.5505
343,11.626,-2.7475,4.5038,-0.6597,-69.1286,-0.5559
344,11.49,-2.7189,4.0683,-0.668,-69.3147,-0.5501
345,11.4855,-2.7261,3.7137,-0.6555,-69.2917,-0.5471
346,11.4836,-2.7334,3.3579,-0.6508,-68.8601,-0.5357
347,11.4769,-2.7479,3.1778,-0.6423,-68.6418,-0.5299
348,11.3328,-2.7265,2.7395,-0.6297,-68.6141,-0.5325
349,11.3496,-2.6903,2.4784,-0.6339,-69.0186,-0.5239
350,11.2842,-2.6617,2.0869,-0.6255,-68.7877,-0.5321
351,11.3,-2.6329,1.2929,-0.6249,-68.752,-0.5064
352,11.4679,-2.5751,1.5648,-0.6085,-68.9703,-0.5317
353,11.5538,-2.539,1.4315,-0.5872,-68.7564,-0.5315
354,11.4873,-2.5174,1.1242,-5.83E-01,-68.9474,-0.5257
355,11.4908,-2.5103,0.858,-0.5783,-68.5216,-0.5171
356,11.4309,-2.4746,0.6441,-0.5823,-68.3051,-0.5226
357,11.2797,-2.4818,0.291,-0.5867,-68.6995,-0.5112
358,11.2942,-2.4384,0.0283,-0.5699,-68.8917,-0.511
359,11.3059,-2.4096,-0.3253,-0.5611,-68.6695,-0.4995
360,11.1634,-2.3881,-0.5871,-0.557,-68.8608,-0.4993
361,11.2507,-2.3592,-0.8978,-0.548,-68.6425,-0.485
362,11.1814,-2.338,-0.761,-0.5438,-68.2335,-0.502
363,11.2582,-2.3378,-0.809,-0.5435,-68.2355,-0.4879
364,11.1165,-2.3238,-1.2465,-0.5515,-67.801,-0.4821
365,11.0453,-2.3093,-1.378,-0.5434,-68.2053,-0.482
366,11.1259,-2.3022,-1.6852,-0.5473,-67.9849,-0.4762
367,11.0493,-2.302,-1.9063,-0.5392,-68.3834,-0.4733
368,11.053,-2.2949,-2.0866,-0.5344,-67.9643,-0.4591
369,10.9093,-2.2806,-2.3509,-0.5342,-67.9518,-0.4505
370,10.9154,-2.2735,-2.4362,-0.5467,-67.9508,-0.4477
371,10.9797,-2.2877,-2.3996,-0.5216,-67.948,-0.4448
372,10.907,-2.2804,-2.6196,-0.5175,-68.1417,-0.4418
373,10.8355,-2.2734,-2.5755,-0.5214,-67.9398,-0.4391
374,10.8315,-2.2878,-2.9305,-0.5213,-67.921,-0.4277
375,10.7544,-2.3024,-2.9739,-0.5379,-67.7151,-0.4221
376,10.5934,-2.3313,-3.1557,-0.5378,-67.7046,-0.408
377,10.4213,-2.4036,-3.5126,-0.563,-67.6861,-0.3884
378,10.6376,-2.4248,-3.5649,-0.5502,-67.6843,-0.3742
379,10.4124,-2.4253,-3.5182,-0.5585,-67.2726,-0.3799
380,10.3951,-2.4682,-3.7908,-0.5503,-67.6684,-0.3629
381,10.3781,-2.5186,-3.7947,-0.5629,-67.668,-0.3546
382,10.2859,-2.562,-4.0181,-0.5631,-67.6509,-0.3517
383,10.2754,-2.5981,-4.2837,-0.5757,-67.6367,-0.3433
384,10.2707,-2.6124,-4.3758,-0.5756,-67.6333,-0.332
385,10.2639,-2.6341,-4.5539,-0.5796,-67.4168,-0.3263
386,10.2697,-2.6197,-4.5527,-0.5795,-67.4184,-0.3263
387,10.1665,-2.6987,-4.6921,-0.5926,-68.0281,-0.3095
388,9.9987,-2.742,-4.6981,-0.5927,-68.0248,-0.3011
389,9.9882,-2.7638,-4.5243,-0.5884,-67.6175,-0.3068
390,10.067,-2.7636,-4.7447,-0.5967,-67.8166,-0.2955
391,9.9087,-2.7855,-4.8343,-0.6009,-67.6033,-0.2927
392,10.052,-2.7998,-4.8374,-0.5924,-67.3948,-0.2926
393,9.9013,-2.8073,-4.9238,-0.605,-67.3912,-0.2899
394,10.0463,-2.8215,-4.7505,-0.6049,-67.4018,-0.2872
395,9.9706,-2.8216,-4.7935,-0.605,-67.3979,-0.2899
