time,route3,route1,route8,route5,route4,route6,route2,route7
247,1.685998294,0.109792298,0.284554728,-0.389028305,0.093050758,-0.33663098,-0.752073824,0.383084025
248,1.681177116,0.084465207,0.281507679,-0.382204258,0.094846857,-0.340533678,-0.767141934,0.386709833
249,1.661873583,0.055957564,0.266243785,-0.376578367,0.091586349,-0.343225657,-0.783596221,0.390016321
250,1.653325398,0.029687363,0.245617544,-0.371768368,0.083405968,-0.341866189,-0.797347606,0.391765148
251,1.659362192,0.010381992,0.227518115,-0.367506944,0.070505292,-0.335807934,-0.804375654,0.391150725
252,1.664113571,0.002786972,0.219219898,-0.364140906,0.053971354,-0.3283836,-0.803430631,0.389695893
253,1.650899541,0.009997891,0.220744281,-0.362223245,0.037535871,-0.323357218,-0.796631453,0.389702085
254,1.607510098,0.028141262,0.227500427,-0.36231137,0.025438267,-0.324029638,-0.786300182,0.393480942
255,1.54507946,0.051518616,0.234801669,-0.364729059,0.02155567,-0.329695885,-0.774940956,0.401878078
256,1.482273059,0.074404639,0.23899635,-0.369220662,0.026006151,-0.337659131,-0.766006342,0.412130616
257,1.437789145,0.092018138,0.239713688,-0.375444039,0.036810979,-0.345198489,-0.76329482,0.420910944
258,1.420260891,0.101307007,0.237213056,-0.3830283,0.051955276,-0.350833496,-0.770564892,0.424942474
259,1.421275243,0.099355792,0.231783029,-0.390698896,0.0692694,-0.355501022,-0.787725906,0.423775905
260,1.430708391,0.083439984,0.224454752,-0.396090828,0.086351422,-0.360424585,-0.809342714,0.420373546
261,1.439002353,0.054875545,0.217016658,-0.396742126,0.100747791,-0.366615044,-0.829525987,0.417933373
262,1.443790845,0.018379281,0.211314537,-0.390578777,0.110476913,-0.373053973,-0.843179769,0.419360425
263,1.449214255,-0.021197898,0.209266878,-0.380516493,0.115970727,-0.378190471,-0.851815274,0.42469386
264,1.450992457,-0.058866297,0.210214277,-0.369932667,0.117612094,-0.378224464,-0.854019304,0.429365616
265,1.456535982,-0.090109789,0.214899473,-0.365679352,0.116893985,-0.374918872,-0.85590936,0.432474678
266,1.461252422,-0.110339149,0.222829982,-0.370719581,0.115886076,-0.372444381,-0.85784383,0.43137821
267,1.461937879,-0.114911834,0.233503341,-0.380758349,0.117863553,-0.376179183,-0.860222825,0.427635217
268,1.456799314,-0.102551969,0.246143531,-0.389578179,0.126304441,-0.391170661,-0.864177709,0.424256199
269,1.440531123,-0.0800759,0.258966258,-0.389363599,0.142481525,-0.413275053,-0.867498534,0.422665285
270,1.418522296,-0.056355511,0.271591309,-0.378286821,0.164507038,-0.436206309,-0.872694079,0.425224078
271,1.39071622,-0.039844661,0.28277334,-0.361058931,0.18944425,-0.451999002,-0.878849316,0.429448816
272,1.359110723,-0.033231818,0.291534198,-0.343881976,0.214569954,-0.456442263,-0.885878748,0.432813182
273,1.329708153,-0.032326989,0.29687373,-0.33290901,0.23813216,-0.452901732,-0.893854167,0.432859689
274,1.310177746,-0.032470221,0.298265917,-0.329951409,0.258765894,-0.445816815,-0.903127717,0.430097232
275,1.308314462,-0.029674739,0.296452291,-0.332245493,0.275120002,-0.439457406,-0.914088773,0.428160636
276,1.32477466,-0.026859793,0.292392683,-0.336755581,0.287165872,-0.435417581,-0.926840818,0.430910305
277,1.345564168,-0.030722192,0.287064441,-0.34054751,0.296424372,-0.433692699,-0.939027377,0.441613682
278,1.354611211,-0.048151994,0.281400714,-0.342092636,0.304535494,-0.434255837,-0.947012659,0.457723554
279,1.336953143,-0.083380614,0.276300168,-0.340579658,0.312691854,-0.43651624,-0.947087048,0.47361905
280,1.297474756,-0.130465047,0.272681534,-0.335183541,0.320535989,-0.43857277,-0.938394658,0.483519242
281,1.260745368,-0.181703989,0.272299427,-0.326937636,0.328689444,-0.440047835,-0.929638482,0.485327941
282,1.232065341,-0.226354932,0.271429617,-0.313861285,0.332751876,-0.433830873,-0.915545468,0.47633167
283,1.242391443,-0.261569038,0.272526058,-0.302349659,0.338576307,-0.426868956,-0.912648343,0.467194241
284,1.28394215,-0.28747601,0.273700446,-0.293639452,0.348294743,-0.421394899,-0.91761562,0.460950389
285,1.349290863,-0.30548301,0.274603279,-0.28884571,0.365391428,-0.421518122,-0.927889597,0.46039864
