Var1,route1,route2,route3,route4,route5,route6,route7,route8,route9
174,-9.87147147,-5.58009099,-4.2689981,-2.72133433,-4.01952563,-1.1411951,-1.0365003,-2.91928659,-1.87403934
175,-9.93217477,-5.6199973,-4.32527928,-2.77241141,-4.08583213,-1.17818408,-1.07222342,-2.95978709,-1.91576847
176,-9.99287808,-5.6599036,-4.38881652,-2.82561862,-4.15213864,-1.20806757,-1.10794655,-3.00028759,-1.9574976
177,-10.05298679,-5.69980991,-4.45235375,-2.87886787,-4.21844515,-1.23781081,-1.14366967,-3.04078809,-1.99922673
178,-10.10581171,-5.73971622,-4.51589099,-2.93211712,-4.28475165,-1.26755405,-1.17939279,-3.08128859,-2.04095586
179,-10.15863664,-5.77962252,-4.57942823,-2.98536637,-4.35144915,-1.2972973,-1.21507628,-3.12178909,-2.08268498
180,-10.21146156,-5.82465435,-4.64296547,-3.03861562,-4.42183313,-1.32704054,-1.2485003,-3.17324004,-2.12412883
181,-10.26428649,-5.8730027,-4.6818027,-3.09186486,-4.49221712,-1.35678378,-1.28192432,-3.23177658,-2.16203514
182,-10.31711141,-5.92135105,-4.72035105,-3.14262993,-4.5626011,-1.39047347,-1.31534835,-3.29031311,-2.19994144
183,-10.36993634,-5.9696994,-4.7588994,-3.19124004,-4.63298509,-1.42758659,-1.34877237,-3.34884965,-2.23784775
184,-10.42500631,-6.01804775,-4.79744775,-3.23985015,-4.70336907,-1.4646997,-1.3821964,-3.40738619,-2.27575405
185,-10.48066426,-6.0663961,-4.8359961,-3.28846026,-4.77375305,-1.50181281,-1.41499099,-3.46592272,-2.31366036
186,-10.53632222,-6.11272222,-4.87893333,-3.33707037,-4.84502963,-1.53892593,-1.44613333,-3.52445926,-2.35156667
187,-10.59198018,-6.15800991,-4.9380027,-3.38568048,-4.91893574,-1.57603904,-1.47727568,-3.58409249,-2.38947297
188,-10.64763814,-6.2032976,-4.99707207,-3.4339977,-4.99284184,-1.6138977,-1.50841802,-3.64495536,-2.43433333
189,-10.7032961,-6.24858529,-5.05614144,-3.47936507,-5.06674795,-1.65926507,-1.53956036,-3.70581822,-2.48346667
190,-10.75391892,-6.29387297,-5.11521081,-3.52473243,-5.14065405,-1.70463243,-1.5707027,-3.76668108,-2.5326
191,-10.79969309,-6.33916066,-5.17428018,-3.5700998,-5.21456016,-1.7499998,-1.60523363,-3.82754394,-2.58173333
192,-10.84546727,-6.38025616,-5.22693634,-3.61546717,-5.28846627,-1.79536717,-1.64271592,-3.88840681,-2.63086667
193,-10.89124144,-6.41967477,-5.27140721,-3.66083453,-5.35995796,-1.84073453,-1.6801982,-3.94926967,-2.68
194,-10.93701562,-6.45909339,-5.31587808,-3.7062019,-5.42798899,-1.8861019,-1.71768048,-4.00800601,-2.72913333
195,-10.98278979,-6.49851201,-5.36034895,-3.74894665,-5.49602002,-1.92837618,-1.75516276,-4.06253453,-2.77853093
196,-11.0281964,-6.53793063,-5.40481982,-3.79024895,-5.56405105,-1.96894925,-1.79264505,-4.11706306,-2.82927387
197,-11.07234715,-6.57734925,-5.44929069,-3.83155125,-5.63208208,-2.00952232,-1.83667508,-4.17159159,-2.88001682
198,-11.1164979,-6.61918258,-5.49498178,-3.87285355,-5.70011311,-2.0500954,-1.88241321,-4.22612012,-2.93075976
199,-11.16064865,-6.66174595,-5.54128829,-3.91415586,-5.76814414,-2.09066847,-1.92815135,-4.28064865,-2.9815027
200,-11.2047994,-6.70430931,-5.58759479,-3.95545816,-5.83556036,-2.13124154,-1.97388949,-4.33517718,-3.03224565
201,-11.24895015,-6.74687267,-5.6339013,-3.99735936,-5.90250991,-2.17095195,-2.01962763,-4.38992152,-3.08298859
202,-11.2931009,-6.78943604,-5.68020781,-4.04165616,-5.96945946,-2.20721171,-2.06563694,-4.44552913,-3.13373153
203,-11.33954895,-6.8319994,-5.72651431,-4.08595295,-6.03640901,-2.24347147,-2.11661772,-4.50113674,-3.18591041
204,-11.38613483,-6.87508769,-5.77251251,-4.13024975,-6.10335856,-2.27973123,-2.1675985,-4.55674434,-3.23867878
205,-11.43272072,-6.91829009,-5.81847267,-4.17454655,-6.17030811,-2.31599099,-2.21857928,-4.61235195,-3.29144715
206,-11.47930661,-6.96149249,-5.86443283,-4.21884334,-6.23725766,-2.35225075,-2.26956006,-4.66795956,-3.34421552
207,-11.52589249,-7.00469489,-5.91039299,-4.26314014,-6.30537437,-2.38851051,-2.32054084,-4.72356717,-3.39698388
208,-11.57247838,-7.0478973,-5.95635315,-4.30914685,-6.37393153,-2.42566036,-2.37199189,-4.77952973,-3.44975225
209,-11.61264234,-7.0910997,-6.00172873,-4.35570891,-6.44248869,-2.4630993,-2.42448799,-4.84065886,-3.50252062
210,-11.6495036,-7.13678889,-6.04263223,-4.40227097,-6.51104585,-2.50053824,-2.47698408,-4.90178799,-3.55574845
211,-11.68636486,-7.18283333,-6.08353574,-4.44883303,-6.579603,-2.53797718,-2.52948018,-4.96291712,-3.61032763
212,-11.72322613,-7.22887778,-6.12443924,-4.4953951,-6.64816016,-2.57541612,-2.58197628,-5.02404625,-3.66490681
213,-11.76008739,-7.27492222,-6.16534274,-4.54195716,-6.71671732,-2.61285506,-2.63447237,-5.08517538,-3.71948599
214,-11.79694865,-7.32096667,-6.20624625,-4.58964835,-6.78304054,-2.65260511,-2.68570991,-5.1463045,-3.77406517
215,-11.8357018,-7.36701111,-6.24971882,-4.63985656,-6.84906937,-2.69750701,-2.73599399,-5.20743363,-3.82864434
216,-11.87757658,-7.40777748,-6.29815536,-4.69006476,-6.9150982,-2.74240891,-2.78627808,-5.25837357,-3.88322352
217,-11.91945135,-7.44813784,-6.34659189,-4.74027297,-6.98112703,-2.78731081,-2.83656216,-5.30852973,-3.9378027
218,-11.96132613,-7.4884982,-6.39502843,-4.79048118,-7.04715586,-2.83221271,-2.88684625,-5.35868589,-3.9933994
219,-12.0032009,-7.52885856,-6.44346496,-4.84068939,-7.11318468,-2.87711461,-2.93713033,-5.40884204,-4.04925285
220,-12.04507568,-7.56921892,-6.4919015,-4.8908976,-7.17903814,-2.92201652,-2.98510811,-5.4589982,-4.10510631
221,-12.08546547,-7.60957928,-6.54194685,-4.94048879,-7.2407995,-2.95388058,-3.03260541,-5.50915435,-4.16095976
222,-12.1115994,-7.65438258,-6.59322342,-4.98998328,-7.30256086,-2.9837014,-3.0801027,-5.55931051,-4.21681321
223,-12.13773333,-7.69926667,-6.6445,-5.03947778,-7.36432222,-3.01352222,-3.1276,-5.61297778,-4.27266667
224,-12.16386727,-7.74415075,-6.69577658,-5.08897227,-7.42608358,-3.04334304,-3.1750973,-5.66756236,-4.32852012
225,-12.1900012,-7.78903483,-6.74705315,-5.13846677,-7.48784494,-3.07316386,-3.22354955,-5.72214695,-4.38614635
226,-12.21613514,-7.83391892,-6.79832973,-5.18796126,-7.54960631,-3.10298468,-3.28212432,-5.77673153,-4.44716396
227,-12.24226907,-7.87909309,-6.84392883,-5.23504184,-7.61215726,-3.14425045,-3.3406991,-5.83131612,-4.50818158
