time,degreeX,degreeY,degreeZ,,,,,,,,,,,,,,,,,,,,,,,,
7.7,9.795103423,-1.725706488,4.32613671,,,5.401656073,4.720990072,4.11424221,3.593522463,3.145745318,2.849282892,2.488798462,2.623030351,,,-0.384859844,-1.385718193,-1.944729108,-1.695967638,-1.597486438,-1.506835023,-1.42292801,,4.32613671,3.619945125,3.152468075,4.100300687
7.8,9.70978162,-1.741566959,4.359442523,,,5.330209282,4.650455447,4.048701182,3.526485536,3.077867823,2.782673462,2.42519525,2.5576519,,,-0.405626187,-1.405515594,-1.962356625,-1.7146938,-1.616565188,-1.526163087,-1.442441555,,4.359442523,3.650692981,3.181828759,4.133522066
7.9,9.624570332,-1.757405976,4.392901292,,,5.259315148,4.580455557,3.983752634,3.460003096,3.010515592,2.716616332,2.362202576,2.49284733,,,-0.426499714,-1.426082921,-1.979990664,-1.733448939,-1.635677636,-1.545528325,-1.461995021,,4.392901292,3.681516488,3.211228325,4.166836494
8,9.539507794,-1.773218801,4.426508133,,,5.188972698,4.510988216,3.91939025,3.39406997,2.943683918,2.651106637,2.299814309,2.42861125,,,-0.447473876,-1.447473876,-1.99762533,-1.75222798,-1.654818955,-1.56492615,-1.481584054,,4.426508133,3.712407603,3.240658729,4.200235254
8.1,9.454628271,-1.789000804,4.460257727,,,5.119177807,4.442048104,3.855604386,3.328677741,2.877364909,2.586136265,2.238020911,2.364934955,,,-0.468542285,-1.469480714,-2.015255746,-1.771026382,-1.67398467,-1.584352174,-1.501204352,,4.460257727,3.743358886,3.270112363,4.233710344
8.2,9.369961527,-1.804747504,4.494144303,,,5.049926709,4.373630054,3.792385127,3.263817631,2.811550229,2.521696487,2.176811943,2.301808988,,,-0.489698767,-1.49172107,-2.032878192,-1.789840223,-1.693170724,-1.603802244,-1.52085169,,4.494144303,3.774363807,3.299582289,4.267254856
8.3,9.285532444,-1.820454615,4.528161651,,,4.981217739,4.305730688,3.729723843,3.199481973,2.746232492,2.45777931,2.116177359,2.239224448,,,-0.510937407,-1.513782933,-2.050489816,-1.808666038,-1.71237336,-1.62327238,-1.540521897,,4.528161651,3.805416674,3.329062181,4.300862884
8.4,9.201360768,-1.836118076,4.562303136,,,4.9130511,4.23834822,3.667613062,3.135664087,2.681405155,2.394377385,2.056107449,2.177172921,,,-0.532252567,-1.535372149,-2.068088072,-1.827500501,-1.731588912,-1.64275864,-1.560210797,,4.562303136,3.836512235,3.358546036,4.334529049
8.5,9.117461003,-1.851734087,4.596561718,,,4.845427148,4.171480886,3.606045082,3.072356971,2.617061276,2.331482837,1.996591776,2.115645365,,,-0.553638897,-1.556408879,-2.085670116,-1.846340093,-1.750813563,-1.66225698,-1.579914156,,4.596561718,3.867645168,3.388027788,4.36824788
8.6,9.03384244,-1.867299129,4.630929995,,,4.778344104,4.105124845,3.5450101,3.009551534,2.553191846,2.269085681,1.937617724,2.054630602,,,-0.575091327,-1.577041002,-2.103232402,-1.865180868,-1.770043192,-1.681763161,-1.599627641,,4.630929995,3.898809643,3.417500991,4.402013286
8.7,8.950509306,-1.88280998,4.665400239,,,4.711796124,4.0392724,3.484494646,2.94723511,2.489784385,2.207172502,1.879169286,1.994114055,,,-0.59660505,-1.597574597,-2.120770591,-1.884018405,-1.78927334,-1.701272726,-1.619346813,,4.665400239,3.92999911,3.446958658,4.435818299
