Var1,Var2_1,Var2_2,Var2_3,Var2_4,Var2_5,Var2_6,Var2_7,Var2_8,Var2_10,Var2_11
192,10.6754,7.4321,4.5644,9.5869,7.4155,8.4059,7.3899,5.9878,10.2952,7.7683
193,10.6754,7.4321,4.5644,9.5869,7.4155,8.4059,7.3899,5.9878,10.2952,7.7683
194,10.7795,7.5703,4.6055,9.7736,7.5552,8.4059,7.4272,6.0629,10.3509,7.7843
195,10.7795,7.5703,4.6055,9.7736,7.5552,8.4059,7.4272,6.0629,10.3509,7.7843
196,10.7795,7.5703,4.6055,9.7736,7.5552,8.4059,7.4272,6.0629,10.3509,7.7843
197,10.8783,7.7046,4.6419,9.9592,7.6939,8.3772,7.4643,6.1352,10.4008,7.7982
198,10.8783,7.7046,4.6419,9.9592,7.6939,8.3772,7.4643,6.1352,10.4008,7.7982
199,10.8783,7.7046,4.6419,9.9592,7.6939,8.3772,7.4643,6.1352,10.4008,7.7982
200,10.972,7.8349,4.6732,10.1432,7.8312,8.3479,7.5013,6.2048,10.445,7.81
201,10.972,7.8349,4.6732,10.1432,7.8312,8.3479,7.5013,6.2048,10.445,7.81
