time,route1,route2,route3,route4,route5,route6,route7,route8,route9
706,-4.04791288748245,-3.8427560463749,-5.58295238768361,-3.87834389305137,-3.33021914757396,-3.78925065180938,-2.80554310081982,-3.70734907168634,-3.01221906902867
707,-4.08672957678106,-3.87356028071332,-5.61820917967388,-3.90999640624541,-3.37584715418656,-3.82089553315215,-2.83893123209081,-3.74521368604561,-3.04974828489989
708,-4.12548939117056,-3.90436350384866,-5.65338961568051,-3.94169315416697,-3.42148276923843,-3.85255725450876,-2.87225169573703,-3.78306686349746,-3.0873355993803
709,-4.16419109966449,-3.93516740931112,-5.68849547885229,-3.97343578109605,-3.46711970072861,-3.88423713299031,-2.90550384912333,-3.82090785517611,-3.12498067559873
710,-4.20283350306256,-3.96597371807959,-5.7235285727976,-4.00522593587675,-3.512751707204,-3.91593650684644,-2.93868708717385,-3.85873593679982,-3.162683186042
711,-4.24141543403918,-3.99678417783041,-5.75849072056158,-4.03706527108295,-3.5583726014157,-3.94765673489577,-2.97180084239959,-3.89655040868331,-3.20044281242255
712,-4.27993575722356,-4.02760056217581,-5.7933837635977,-4.06895544218166,-3.60397625393578,-3.97939919594867,-3.00484458491767,-3.93435059574365,-3.23825924554248
713,-4.31839336927198,-4.05842466989104,-5.82820956073341,-4.10089810669406,-3.64955659673114,-4.01116528822188,-3.0378178224614,-3.97213584749924,-3.27613218515279
714,-4.35678719893142,-4.08925832413154,-5.86296998713098,-4.13289492335488,-3.69510762669286,-4.04295642874582,-3.07072010038233,-4.00990553806242,-3.314061339809
715,-4.39511620709485,-4.12010337163948,-5.89766693324305,-4.16494755127005,-3.74062340911763,-4.07477405276391,-3.10355100164272,-4.04765906612495,-3.35204642672226
716,-4.43337938684839,-4.15096168194022,-5.93230230376398,-4.19705764907299,-3.7860980811397,-4.10661961312495,-3.13631014679985,-4.08539585493704,-3.39008717160655
717,-4.47157576350979,-4.18183514652892,-5.96687801657674,-4.2292268740799,-3.83152585511006,-4.1384945796679,-3.16899719398118,-4.12311535227943,-3.4281833085216
718,-4.50970439465886,-4.21272567804737,-6.00139600169617,-4.26145688144411,-3.87690102192145,-4.17040043859955,-3.20161183885102,-4.16081703042886,-3.46633457971183
719,-4.54776437015888,-4.24363520945122,-6.03585820020849,-4.29374932330978,-3.92221795427575,-4.20233869186549,-3.23415381456797,-4.19850038611681,-3.50454073544115
720,-4.58575481217054,-4.27456569316812,-6.07026656320786,-4.32610584796549,-3.96747110989262,-4.23431085651383,-3.26662289173392,-4.23616494048126,-3.54280153382397
721,-4.62367487515611,-4.30551910024633,-6.10462305073,-4.35852809899759,-4.01265503465611,-4.2663184640525,-3.29901887833374,-4.27381023901183,-3.5811167406517
722,-4.66152374587644,-4.33649741949486,-6.1389296306833,-4.39101771444387,-4.05776436569772,-4.29836305979999,-3.33134161966663,-4.31143585148816,-3.61948612921591
723,-4.69930064337867,-4.36750265661458,-6.17318827777793,-4.42357632594739,-4.10279383441347,-4.33044620222959,-3.36359099826814,-4.34904137191162,-3.65790948012689
724,-4.73700481897545,-4.39853683332106,-6.20740097245303,-4.45620555791158,-4.1477382694128,-4.3625694623074,-3.39576693382351,-4.38662641842993,-3.69638658112871
725,-4.77463555621619,-4.42960198645901,-6.24156969980257,-4.48890702665574,-4.19259259939751,-4.39473442282439,-3.42786938307215,-4.42419063325531,-3.73491722691029
726,-4.81219217084935,-4.4607001671087,-6.27569644850005,-4.52168233957204,-4.23735185596836,-4.42694267772255,-3.45989833970309,-4.46173368257582,-3.77350121891254
727,-4.84967401077624,-4.49183343968466,-6.30978320972256,-4.55453309428402,-4.28201117635769,-4.45919583141472,-3.49185383424162,-4.4992552564599,-3.81213836513155
728,-4.88708045599637,-4.52300388102656,-6.34383197607433,-4.58746087780687,-4.32656580608587,-4.49149549809994,-3.5237359339269,-4.53675506875413,-3.85082847991833
729,-4.92441091854442,-4.55421357948305,-6.37784474051036,-4.62046726570943,-4.37101110153999,-4.52384330107224,-3.55554474258102,-4.57423285697433,-3.88957138377442
730,-4.96166484241854,-4.58546463398812,-6.41182349526029,-4.65355382127885,-4.41534253247269,-4.55624087202466,-3.5872804004686,-4.61168838219002,-3.92836690314388
731,-4.99884170349998,-4.61675915313078,-6.44577023075297,-4.68672209468756,-4.45955568441969,-4.58868985034827,-3.61894308414806,-4.64912142890196,-3.9672148702017
732,-5.03594100946464,-4.64809925421805,-6.47968693454203,-4.71997362216288,-4.50364626103398,-4.62119188242607,-3.65053300631346,-4.6865318049131,-4.00611512263841
733,-5.07296229968561,-4.6794870623313,-6.5135755902328,-4.75330992516003,-4.54761008633547,-4.65374862092189,-3.682050415628,-4.72391934119287,-4.04506750344109
734,-5.10990514512767,-4.71092470937682,-6.54743817641099,-4.78673250953804,-4.59144310687406,-4.68636172406533,-3.71349559654819,-4.76128389173493,-4.08407186067081
735,-5.14676914823293,-4.74241433312997,-6.58127666557335,-4.8202428647394,-4.63514139380495,-4.7190328549317,-3.74486886913947,-4.79862533340799,-4.12312804723656
736,-5.18355394279821,-4.77395807627401,-6.61509302306081,-4.85384246297353,-4.67870114487469,-4.75176368071778,-3.77617058888265,-4.8359435658001,-4.16223592066565
737,-5.22025919384403,-4.80555808543328,-6.64888920599435,-4.88753275840417,-4.72211868631643,-4.78455587201391,-3.80740114647192,-4.87323851105668,-4.20139534287066
738,-5.2568845974747,-4.83721651020104,-6.68266716221391,-4.92131518634109,-4.76539047465308,-4.81741110207177,-3.83856096760363,-4.91051011371139,-4.24060617991281
739,-5.29342988073084,-4.86893550216287,-6.71642882922082,-4.95519116243635,-4.80851309840755,-4.85033104606843,-3.86965051275658,-4.94775834051093,-4.27986830176231
740,-5.32989480143243,-4.9007172139146,-6.750176133124,-4.98916208188543,-4.85148327971795,-4.8833173803673,-3.90067027696323,-4.98498318023298,-4.31918158205504
741,-5.3662791480144,-4.93256379807659,-6.7839109875903,-5.02322931863324,-4.89429787585786,-4.91637178177542,-3.93162078957242,-5.02218464349798,-4.35854589784619
742,-5.40258273935348,-4.96447740630313,-6.81763529279918,-5.0573942245855,-4.93695388065935,-4.94949592679709,-3.96250261400317,-5.05936276257408,-4.39796112936044
743,-5.43880542458651,-4.99646018828836,-6.85135093440247,-5.09165812882567,-4.9794484258388,-4.98269149088578,-3.99331634748984,-5.09651759117591,-4.4374271597392
744,-5.47494708292079,-5.02851429076831,-6.88505978248892,-5.12602233683753,-5.02177878222394,-5.01596014769209,-4.02406262081833,-5.13364920425674,-4.4769438747844
745,-5.51100762343617,-5.06064185651959,-6.91876369055464,-5.16048812973382,-5.06394236088165,-5.04930356830932,-4.05474209805419,-5.17075769779449,-4.51651116269969
746,-5.54698698487857,-5.09284502335488,-6.95246449447893,-5.19505676349116,-5.10593671414537,-5.0827234205172,-4.08535547626142,-5.20784318857121,-4.55612891382797
747,-5.58288513544563,-5.1251259231156,-6.9861640115067,-5.22972946819147,-5.14775953654201,-5.11622136802273,-4.11590348521309,-5.24490581394643,-4.59579702038655
748,-5.61870207256393,-5.15748668066177,-7.01986403923692,-5.26450744726978,-5.18940866561683,-5.14979906969904,-4.14638688709317,-5.28194573162387,-4.63551537619884
749,-5.65443782265841,-5.18992941285993,-7.05356635461834,-5.29939187676961,-5.23088208265682,-5.18345817882297,-4.17680647619001,-5.31896311941252,-4.67528387642362
750,-5.69009244091326,-5.22245622756835,-7.08727271295195,-5.33438390460486,-5.27217791331101,-5.21720034231036,-4.20716307858106,-5.35595817498098,-4.71510241728117
751,-5.72566601102522,-5.25506922262105,-7.12098484690122,-5.36948464982948,-5.31329442810819,-5.25102719994984,-4.23745755180935,-5.392931115606,-4.75497089577692
752,-5.76115864494844,-5.28777048480989,-7.15470446550983,-5.40469520191473,-5.35423004287106,-5.28494038363612,-4.26769078455127,-5.42988217791467,-4.79488920942197
753,-5.79657048263168,-5.32056208886534,-7.18843325322782,-5.44001662003422,-5.39498331902691,-5.31894151660127,-4.29786369627632,-5.46681161762082,-4.83485725595148
754,-5.83190169174757,-5.35344609643663,-7.22217286894589,-5.47544993235691,-5.43555296381448,-5.35303221264551,-4.32797723689816,-5.50371970925522,-4.87487493304007
755,-5.86715246741387,-5.38642455507071,-7.25592494503864,-5.5109961353487,-5.4759378303869,-5.38721407536748,-4.35803238641742,-5.5406067458898,-4.91494213801481
756,-5.90232303190691,-5.4194994971911,-7.28969108641669,-5.54665619308237,-5.51613691781068,-5.42148869739399,-4.3880301545565,-5.57747303885608,-4.95505876756588
757,-5.93741363436752,-5.45267293907629,-7.32347286958834,-5.582431036556,-5.55614937096082,-5.45585765960843,-4.41797158038586,-5.61431891745771,-4.99522471745461
758,-5.97242455049893,-5.48594687983851,-7.35727184173072,-5.61832156302084,-5.59597448031194,-5.49032253038122,-4.44785773194224,-5.65114472867718,-5.03543988221923
759,-6.00735608225728,-5.51932330040261,-7.39108951977106,-5.6543286353179,-5.63561168162587,-5.52488486479832,-4.47768970583874,-5.68795083687665,-5.07570415487843
760,-6.04220855753431,-5.55280416248573,-7.42492738947809,-5.690453081224,-5.67506055553579,-5.55954620389075,-4.50746862686694,-5.72473762349328,-5.11601742663263
761,-6.07698232983273,-5.58639140757785,-7.45878690456417,-5.72669569280747,-5.71432082702725,-5.59430807386511,-4.53719564759089,-5.76150548672888,-5.1563795865631
762,-6.11167777793406,-5.6200869559236,-7.49266948579811,-5.76305722579356,-5.75339236481647,-5.6291719853342,-4.56687194793319,-5.79825484123379,-5.19679052132888
763,-6.14629530555893,-5.65389270550546,-7.52657652012926,-5.79953839893967,-5.79227518062642,-5.66413943254825,-4.59649873475307,-5.8349861177854,-5.23725011486196
764,-6.18083534102022,-5.68781053102881,-7.560509359823,-5.83613989342095,-5.83096942836122,-5.69921189262839,-4.62607724141688,-5.87169976296124,-5.27775824806021
765,-6.2152983368689,-5.72184228290892,-7.59446932160795,-5.87286235222609,-5.86947540317933,-5.73439082480025,-4.6556087273605,-5.90839623880648,-5.31831479847848
766,-6.24968476953253,-5.75598978626037,-7.62845768583515,-5.90970637956366,-5.90779354046642,-5.76967766962941,-4.68509447764428,-5.9450760224962,-5.35891964001806
767,-6.2839951389468,-5.79025483988895,-7.6624756956496,-5.94667254027916,-5.94592441470857,-5.80507384825898,-4.71453580250001,-5.98173960599235,-5.39957264261421
768,-6.31822996817994,-5.82463921528663,-7.69652455617428,-5.98376135928311,-5.98386873826662,-5.84058076164874,-4.74393403687076,-6.01838749569552,-5.44027367192202
769,-6.3523898030501,-5.85914465562939,-7.73060543370695,-6.02097332098989,-6.02162736005244,-5.87619978981569,-4.77329053994273,-6.05502021209161,-5.48102258900062
770,-6.38647521173588,-5.89377287477874,-7.76471945493019,-6.05830886876822,-6.05920126410848,-5.9119322910787,-4.80260669466993,-6.09163828939324,-5.52181924999615
771,-6.42048678438012,-5.92852555628688,-7.79886770613455,-6.09576840440282,-6.09659156809107,-5.94777960130329,-4.83188390729129,-6.12824227517624,-5.56266350582276
772,-6.4544251326867,-5.96340435240584,-7.83305123245557,-6.13335228756771,-6.13379952165914,-5.98374303315157,-4.86112360684072,-6.16483273001134,-5.60355520184274
773,-6.48829088951089,-5.99841088310084,-7.86727103712432,-6.1710608353113,-6.17082650476892,-6.01982387533267,-4.89032724464953,-6.20141022709072,-5.64449417754477
774,-6.52208470844311,-6.03354673506839,-7.90152808073242,-6.20889432155347,-6.20767402587661,-6.05602339185863,-4.91949629384217,-6.23797535185011,-5.68548026622148
775,-6.55580726338587,-6.06881346075883,-7.93582328051099,-6.24685297659453,-6.24434372004941,-6.09234282130121,-4.94863224882422,-6.27452870158566,-5.72651329464544
776,-6.58945924812501,-6.10421257740463,-7.97015750962459,-6.28493698663666,-6.28083734698719,-6.12878337605451,-4.97773662476419,-6.31107088506674,-5.76759308274427
777,-6.62304137589357,-6.13974556605326,-8.00453159647955,-6.32314649331754,-6.31715678895551,-6.16534624159951,-5.00681095706762,-6.34760252214368,-5.8087194432745
778,-6.65655437893053,-6.17541387060646,-8.03894632404777,-6.36148159325678,-6.35330404863184,-6.2020325757732,-5.0358568008448,-6.38412424335139,-5.84989218149477
779,-6.68999900803255,-6.21121889686494,-8.0734024292054,-6.39994233761458,-6.38928124686652,-6.23884350804202,-5.0648757303714,-6.42063668950826,-5.89111109483784
780,-6.72337603210011,-6.24716201157951,-8.10790060208726,-6.43852873166385,-6.42509062035992,-6.27578013877939,-5.09386933854278,-6.457140511311,-5.93237597258223
781,-6.7566862376776,-6.2832445415087,-8.14244148545681,-6.47724073437464,-6.46073451925752,-6.31284353854739,-5.12283923632127,-6.4936363689248,-5.97368659552259
782,-6.78993042848742,-6.31946777248307,-8.17702567409223,-6.51607825801214,-6.49621540466489,-6.35003474738348,-5.1517870521773,-6.53012493157004,-6.01504273563998
783,-6.82310942495855,-6.35583294847658,-8.21165371418834,-6.5550411677477,-6.53153584608385,-6.38735477409243,-5.18071443152369,-6.56660687710405,-6.05644415577117
784,-6.85622406374917,-6.39234127068514,-8.246326102775,-6.59412928128326,-6.56669851877212,-6.42480459554231,-5.20962303614409,-6.60308289159957,-6.09789060927769
785,-6.88927519726401,-6.42899389661299,-8.28104328715209,-6.63334236848904,-6.60170620102822,-6.46238515596697,-5.23851454361478,-6.63955366891881,-6.13938183971449
786,-6.92226369316595,-6.46579193916673,-8.31580566434097,-6.67268015105536,-6.63656177140334,-6.50009736627341,-5.26739064672033,-6.67601991028392,-6.18091758049816
787,-6.95519043388249,-6.50273646575737,-8.35061358055307,-6.71214230215749,-6.67126820584257,-6.53794210335374,-5.29625305286344,-6.71248232384378,-6.22249755457489
788,-6.98805631610691,-6.53982849741101,-8.38546733067532,-6.75172844613478,-6.7058285747572,-6.57592020940566,-5.32510348346861,-6.74894162423688,-6.2641214740885
789,-7.02086225029401,-6.57706900788786,-8.42036715777303,-6.79143815818349,-6.74024604003043,-6.61403249125639,-5.35394367337999,-6.78539853215076,-6.30578904004816
790,-7.05360916015137,-6.61445892281044,-8.45531325260998,-6.83127096406383,-6.77452385195851,-6.65227971969373,-5.38277537025324,-6.82185377387801,-6.34749994199621
791,-7.08629798212515,-6.65199911880075,-8.49030575318625,-6.87122633982087,-6.80866534612943,-6.6906626288042,-5.41160033394215,-6.8583080808689,-6.38925385767608
792,-7.11892966488122,-6.68969042262684,-8.52534474429365,-6.91130371151978,-6.84267394024177,-6.72918191531686,-5.44042033587929,-6.89476218928061,-6.43105045270035
793,-7.15150516878176,-6.7275336103592,-8.56043025708914,-6.95150245499547,-6.87655313086533,-6.76783823795442,-5.46923715845134,-6.93121683952323,-6.47288938021909
794,-7.18402546535704,-6.76552940653696,-8.59556226868616,-6.99182189561649,-6.91030649014662,-6.80663221679081,-5.49805259436889,-6.96767277580285,-6.51477028058848
795,-7.2164915367728,-6.80367848334432,-8.63074070176425,-7.03226130806329,-6.94393766246101,-6.84556443261692,-5.52686844603122,-7.00413074566153,-6.55669278104002
796,-7.24890437529329,-6.84198145979745,-8.66596542419685,-7.0728199161213,-6.97745036101411,-6.88463542631284,-5.55568652488573,-7.04059149951418,-6.59865649535002
797,-7.28126498273988,-6.88043890094197,-8.70123624869773,-7.11349689248838,-7.01084836439502,-6.92384569822739,-5.58450865078232,-7.07705579018308,-6.64066102350987
798,-7.31357436994593,-6.91905131706145,-8.73655293248565,-7.15429135859703,-7.04413551308341,-6.96319570756671,-5.61333665132271,-7.11352437242895,-6.68270595139674
799,-7.34583355620715,-6.95781916289713,-8.77191517696811,-7.19520238445143,-7.07731570591369,-7.00268587178895,-5.64217236120533,-7.14999800248026,-6.72479085044545
800,-7.37804356872834,-6.99674283687893,-8.80732262744352,-7.23622898847901,-7.1103928964979,-7.04231656600871,-5.67101762156485,-7.18647743755929,-6.76691527732071
801,-7.41020544206653,-7.03582268036834,-8.84277487282252,-7.27737013739721,-7.14337108961076,-7.08208812240869,-5.69987427930763,-7.2229634354063,-6.80907877359071
802,-7.44232021756987,-7.07505897691286,-8.8782714453681,-7.31862474609487,-7.17625433753867,-7.12200082965971,-5.72874418644225,-7.25945675380086,-6.85128086540142
803,-7.47438894281377,-7.11445195151307,-8.91381182045504,-7.35999167752886,-7.20904673639605,-7.1620549323499,-5.757629199406,-7.2959581500815,-6.89352106315213
804,-7.50641267103282,-7.15400176990155,-8.94939541634826,-7.40146974263518,-7.24175242241087,-7.2022506304228,-5.7865311783868,-7.33246838066267,-6.93579886117207
805,-7.53839246055024,-7.193708537835,-8.9850215940007,-7.4430577002558,-7.27437556818281,-7.2425880786231,-5.81545198664106,-7.36898820055047,-6.97811373739863
806,-7.57032937420351,-7.23357230039856,-9.02068965687028,-7.48475425707995,-7.30692037891597,-7.28306738595324,-5.84439348980739,-7.40551836285546,-7.02046515305643
807,-7.60222447876736,-7.2735930413237,-9.05639885075655,-7.52655806760075,-7.33939108862949,-7.32368861513792,-5.87335755521669,-7.44205961830456,-7.0628525523383
808,-7.63407884437372,-7.31377068231918,-9.09214836365652,-7.56846773408694,-7.37179195634823,-7.36445178209876,-5.90234605119792,-7.47861271475059,-7.10527536208736
809,-7.66589354392886,-7.3541050824156,-9.12793732564029,-7.61048180656981,-7.40412726227686,-7.40535685543783,-5.9313608463807,-7.51517839668084,-7.14773299148118
810,-7.69766965252807,-7.39459603732354,-9.16376480874604,-7.65259878284496,-7.43640130395923,-7.44640375593218,-5.96040380899381,-7.55175740472356,-7.19022483171725
811,-7.72940824686768,-7.43524327880589,-9.19962982689491,-7.69481710848961,-7.46861839242685,-7.48759235603717,-5.98947680616072,-7.58835047515337,-7.23275025570058
812,-7.76111040465463,-7.47604647406408,-9.23553133582523,-7.73713517689485,-7.50078284833814,-7.52892247939984,-6.01858170319151,-7.62495833939539,-7.27530861773271
813,-7.79277720401407,-7.51700522513893,-9.27146823304675,-7.77955132931292,-7.53289899811213,-7.5703939003836,-6.04772036287164,-7.66158172352803,-7.31789925320322
814,-7.82440972289468,-7.55811906832583,-9.30743935781443,-7.82206385492002,-7.56497117005869,-7.61200634360233,-6.07689464474757,-7.6982213477851,-7.36052147828293
815,-7.85600903847193,-7.59938747360498,-9.34344349112208,-7.86467099089388,-7.59700369050853,-7.65375948346472,-6.10610640440963,-7.73487792605645,-7.40317458961927
816,-7.88757622654965,-7.64080984408629,-9.37947935571568,-7.90737092250671,-7.62900087994544,-7.69565294373092,-6.13535749277192,-7.7715521653882,-7.44585786403403
817,-7.91911236095989,-7.68238551546974,-9.41554561612663,-7.950161783233,-7.66096704914375,-7.73768629707779,-6.1646497553494,-7.80824476548191,-7.48857055822338
818,-7.95061851296113,-7.72411375552104,-9.4516408787246,-7.99304165487283,-7.69290649531357,-7.7798590646769,-6.19398503153266,-7.84495641819352,-7.53131190845997
819,-7.9820957506351,-7.76599376356275,-9.4877636917903,-8.03600856768979,-7.72482349825672,-7.82217071578297,-6.22336515386005,-7.88168780703137,-7.57408113029796
820,-8.01354513828233,-7.80802466998128,-9.523912545608,-8.07906050056421,-7.75672231653611,-7.86462066733355,-6.25279194728766,-7.91843960665409,-7.61687741828036
821,-8.04496773581652,-7.85020553574968,-9.56008587257774,-8.1221953811613,-7.78860718366108,-7.90720828355947,-6.2822672284569,-7.95521248236808,-7.65969994564909
822,-8.07636459815794,-7.89253535196681,-9.5962820473474,-8.16541108611433,-7.82048230429176,-7.94993287560844,-6.31179280496019,-7.99200708962496,-7.7025478640576
823,-8.10773677462593,-7.93501303941252,-9.63249938696432,-8.20870544122249,-7.85235185046495,-7.99279370117878,-6.34137047460484,-8.02882407351874,-7.74542030328664
824,-8.1390853083306,-7.97763744811945,-9.66873615104677,-8.25207622166396,-7.88421995784423,-8.03578996416499,-6.37100202467492,-8.0656640682831,-7.78831637096262
825,-8.17041123556404,-8.02040735696149,-9.7049905419749,-8.29552115222357,-7.9160907219971,-8.07892081431664,-6.40068923119147,-8.10252769678916,-7.83123515227903
826,-8.20171558519098,-8.06332147325887,-9.74126070510141,-8.33903790753509,-7.94796819470165,-8.12218534690769,-6.43043385817149,-8.13941557004306,-7.87417570972115
827,-8.23299937803947,-8.10637843240053,-9.77754472898168,-8.38262411233863,-7.97985638028563,-8.16558260241843,-6.46023765688532,-8.17632828668411,-7.91713708279357
828,-8.2642636262906,-8.14957679748331,-9.81384064562341,-8.42627734175234,-8.01175923200022,-8.2091115662305,-6.49010236511283,-8.21326643248361,-7.96011828775121
829,-8.29550933286918,-8.19291505896851,-9.8501464307556,-8.46999512155855,-8.04368064843135,-8.25277116833322,-6.52002970639837,-8.25023057984397,-8.00311831733341
830,-8.32673749083405,-8.2363916343561,-9.88646000411711,-8.51377492850491,-8.07562446995123,-8.29656028304263,-6.55002138930521,-8.28722128729897,-8.04613614050185
831,-8.35794908276828,-8.28000486787606,-9.92277922976411,-8.55761419061933,-8.10759447521209,-8.34047772873391,-6.5800791066685,-8.32423909901437,-8.08917070218133
832,-8.38914508017067,-8.32375303019803,-9.95910191639713,-8.60151028753969,-8.13959437768546,-8.38452226758589,-6.61020453484818,-8.36128454429005,-8.13222092300483
833,-8.42032644284692,-8.36763431815818,-9.99542581770686,-8.64546055085751,-8.1716278222486,-8.42869260533745,-6.64039933298076,-8.39835813706271,-8.17528569906149
834,-8.45149411830213,-8.4116468545047,-10.0317486327392,-8.68946226447598,-8.2036983818213,-8.47298739105949,-6.67066514223127,-8.43546037541,-8.21836390164893
835,-8.48264904113366,-8.45578868766085,-10.0680680062792,-8.73351266498176,-8.23580955405481,-8.51740521693726,-6.70100358504451,-8.47259174105605,-8.26145437702903
836,-8.51379213242532,-8.50005779150678,-10.1043815292534,-8.77760894203097,-8.2679647580758,-8.56194461806678,-6.73141626439632,-8.50975269887821,-8.30455594618776
837,-8.54492429914258,-8.5444520651793,-10.1406867391515,-8.82174823874891,-8.3001673312872,-8.60660407226506,-6.7619047630448,-8.54694369641547,-8.34766740459878
838,-8.57604643352883,-8.58896933289047,-10.1769811204662,-8.86592765214352,-8.33242052622877,-8.65138199989316,-6.79247064278202,-8.58416516337852,-8.39078752199144
839,-8.60715941250358,-8.63360734376451,-10.2132621051516,-8.91014423353246,-8.36472750749897,-8.69627676369172,-6.82311544368544,-8.62141751116141,-8.43391504212239
840,-8.63826409706148,-8.67836377169375,-10.2495270730995,-8.95439498898378,-8.39709134874106,-8.74128666863195,-6.85384068337043,-8.65870113235539,-8.47704868255206
841,-8.66936133167373,-8.72323621521309,-10.2857733526349,-8.99867687976971,-8.4295150296949,-8.78640996177863,-6.88464785624269,-8.69601640026446,-8.52018713442476
842,-8.70045194369091,-8.76822219739372,-10.3219982210284,-9.04298682283405,-8.46200143331722,-8.83164483216697,-6.91553843275215,-8.73336366842323,-8.56332906225364
843,-8.73153674274818,-8.81331916575548,-10.3581989050272,-9.08732169127247,-8.49455334297175,-8.87698941069362,-6.94651385864706,-8.77074327011676,-8.60647310370969
844,-8.76261652017193,-8.85852449219867,-10.3943725814034,-9.13167831482585,-8.52717343969189,-8.92244177002215,-6.97757555422962,-8.8081555179032,-8.64961786941566
845,-8.79369204838951,-8.90383547295485,-10.4305163775204,-9.17605348038642,-8.55986429951738,-8.96799992449956,-7.0087249136123,-8.84560070313822,-8.6927619427442
846,-8.82476408034113,-8.94924932855715,-10.4666273719165,-9.22044393251688,-8.59262839090713,-9.01366183009115,-7.03996330397609,-8.88307909550268,-8.73590387962088
847,-8.85583334889387,-8.99476320382968,-10.5027025949052,-9.26484637398172,-8.62546807222997,-9.05942538432508,-7.07129206482949,-8.92059094253241,-8.77904220833187
848,-8.88690056625897,-9.04037416789656,-10.5387390291934,-9.30925746629123,-8.65838558933524,-9.10528842625304,-7.10271250726969,-8.95813646915134,-8.82217542933643
849,-8.9179664234119,-9.08607921421036,-10.5747336105164,-9.35367383025769,-8.69138307320479,-9.15124873642649,-7.1342259132451,-8.99571587720691,-8.86530201508435
850,-8.94903158951511,-9.13187526060027,-10.6106832282886,-9.39809204656379,-8.72446253768818,-9.19730403688312,-7.16583353482011,-9.03332934500905,-8.90842040983816
851,-8.980096711344,-9.17775914933978,-10.6465847262724,-9.44250865634273,-8.75762587732278,-9.24345199115167,-7.19753659344158,-9.07097702687208,-8.9515290295006
852,-9.01116241271679,-9.22372764723406,-10.6824349032618,-9.48692016177056,-8.79087486524017,-9.28969020426771,-7.2293362792076,-9.10865905265966,-8.99462626144699
853,-9.04222929392678,-9.26977744572706,-10.7182305137834,-9.53132302666979,-8.82421115116046,-9.33601622280696,-7.26123375013885,-9.14637552733352,-9.03771046436293
854,-9.07329793117896,-9.31590516102855,-10.7539682688123,-9.57571367712451,-8.85763625947594,-9.38242753492883,-7.29323013145196,-9.18412653050518,-9.0807799680871
855,-9.10436887603027,-9.3621073342608,-10.7896448365046,-9.62008850210714,-8.89115158742552,-9.42892157043934,-7.32532651483602,-9.22191211599182,-9.12383307345929
856,-9.13544265483312,-9.4083804316253,-10.8252568429444,-9.66444385411582,-8.92475840336106,-9.47549570086355,-7.35752395773125,-9.25973231137512,-9.16686805217416
857,-9.16651976818368,-9.45472084458925,-10.8608008729075,-9.70877604982306,-8.95845784510708,-9.5221472395364,-7.38982348261128,-9.29758711756463,-9.20988314663992
858,-9.19760069037375,-9.50112489009199,-10.8962734706384,-9.75308137073507,-8.99225091841496,-9.56887344170519,-7.42222607626785,-9.3354765083645,-9.25287656984292
859,-9.22868586884729,-9.54758881077163,-10.9316711406438,-9.79735606386171,-9.02613849551273,-9.61567150464869,-7.45473268909932,-9.37340043004456,-9.29584650521767
860,-9.25977572366083,-9.59410877521107,-10.9669903484993,-9.84159634239664,-9.06012131375131,-9.66253856780894,-7.48734423440178,-9.41135880091546,-9.33879110652229
861,-9.29087064694917,-9.64068087820482,-11.0022275216717,-9.88579838640789,-9.09419997434871,-9.70947171293937,-7.52006158766463,-9.44935151090778,-9.38170849772008
862,-9.32197100239516,-9.68730114104503,-11.0373790503539,-9.92995834353833,-9.12837494123243,-9.75646796426598,-7.55288558586885,-9.48737842115601,-9.42459677286634
863,-9.3530771247045,-9.73396551182803,-11.0724412883154,-9.97407232971594,-9.1626465399815,-9.80352428866378,-7.5858170267898,-9.5254393635864,-9.46745399600137
864,-9.38418931908552,-9.78066986578059,-11.107410553765,-10.0181364298737,-9.19701495686836,-9.85063759584799,-7.61885666830345,-9.56353414050987,-9.5102782010492
865,-9.4153078607342,-9.82741000560639,-11.1422831302278,-10.0621466986788,-9.231480238002,-9.89780473857957,-7.65200522769699,-9.60166252421925,-9.55306739172227
866,-9.4464329943242,-9.87418166185216,-11.1770552674342,-10.1060991612712,-9.26604228857211,-9.94502251288474,-7.68526338098371,-9.63982425659148,-9.595819541432
867,-9.47756493350204,-9.92098049329415,-11.2117231822231,-10.1499898140111,-9.30070087219568,-9.99228765829059,-7.7186317622219,-9.67801904869446,-9.6385325932056
868,-9.50870386038867,-9.96780208734418,-11.2462830594565,-10.1938146252351,-9.33545561036583,-10.0395968580737,-7.75211096283864,-9.71624658039926,-9.68120445960878
869,-9.53984992508561,-10.0146419604759,-11.2807310529471,-10.2375695360211,-9.37030598200365,-10.0869467395239,-7.78570153095814,-9.75450649999693,-9.7238330226748
870,-9.57100324518738,-10.0614955586708,-11.3150632863974,-10.2812504609612,-9.40525132311339,-10.1343338742232,-7.8194039707348,-9.79279842382103,-9.76641613383943
871,-9.60216390530014,-10.1083582578838,-11.3492758543507,-10.3248532889431,-9.44029082654111,-10.1817547783384,-7.85321874169138,-9.83112193587499,-9.80895161388267
872,-9.63333195656535,-10.1552253645294,-11.3833648231541,-10.3683738839394,-9.47542354183694,-10.229205912928,-7.88714625806201,-9.86947658746486,-9.85143725287615
873,-9.66450741619079,-10.2020921159866,-11.4173262319314,-10.4118080858044,-9.51064837522147,-10.2766836842652,-7.9211868881409,-9.90786189683822,-9.8938708101374
