time,route1,route2,route3,route4,route5,route6,route7,route8,route9,route10,,,,,,,,,,
672,-2.872539039,-2.770092893,-2.292421622,-2.689080981,-2.883524224,-2.871662462,-2.616061762,-2.605643143,-2.845636236,-3.041065966,,,,,,,,,,
673,-2.856846847,-2.740854655,-2.296145946,-2.647443844,-2.854335736,-2.832954955,-2.602961261,-2.558738438,-2.80675015,-3.065425826,,,,,,,,,,
674,-2.841154655,-2.697252653,-2.29987027,-2.605806707,-2.825147247,-2.794247447,-2.590238138,-2.511833734,-2.782588789,-3.089785686,,,,,,,,,,
675,-2.825462462,-2.653650651,-2.303594595,-2.56416957,-2.795958759,-2.75553994,-2.577515015,-2.464929029,-2.815853854,-3.114145546,,,,,,,,,,
676,-2.80977027,-2.610048649,-2.307318919,-2.522532432,-2.76677027,-2.736881081,-2.564791892,-2.418024324,-2.849118919,-3.138505405,,,,,,,,,,
677,-2.785077778,-2.566446647,-2.311043243,-2.480895295,-2.737581782,-2.782823423,-2.552068769,-2.37111962,-2.882383984,-3.162865265,,,,,,,,,,
678,-2.750855556,-2.522844645,-2.314767568,-2.439258158,-2.708393293,-2.828765766,-2.539345646,-2.324214915,-2.915649049,-3.187225125,,,,,,,,,,
679,-2.716633333,-2.479242643,-2.318491892,-2.424451051,-2.679204805,-2.874708108,-2.526622523,-2.323766667,-2.948914114,-3.211584985,,,,,,,,,,
680,-2.682411111,-2.435640641,-2.334597998,-2.447094194,-2.652095996,-2.92065045,-2.513899399,-2.342122222,-2.982179179,-3.235944845,,,,,,,,,,
681,-2.648188889,-2.471226126,-2.366854254,-2.469737337,-2.653508509,-2.966592793,-2.573905706,-2.360477778,-3.015444244,-3.259809009,,,,,,,,,,
682,-2.613966667,-2.507435135,-2.399110511,-2.49238048,-2.654921021,-3.012535135,-2.634484685,-2.378833333,-3.048709309,-3.225181081,,,,,,,,,,
683,-2.579744444,-2.543644144,-2.431366767,-2.515023624,-2.656333534,-3.058477477,-2.695063664,-2.397188889,-3.081974374,-3.190553153,,,,,,,,,,
684,-2.545522222,-2.579853153,-2.463623023,-2.537666767,-2.657746046,-3.10441982,-2.755642643,-2.415544444,-3.114737137,-3.155925225,,,,,,,,,,
685,-2.5113,-2.616062162,-2.495879279,-2.56030991,-2.659158559,-3.115216216,-2.816221622,-2.4339,-3.098776577,-3.121297297,,,,,,,,,,
686,-2.477077778,-2.652271171,-2.528135536,-2.582953053,-2.660571071,-3.086961562,-2.876800601,-2.452255556,-3.082816016,-3.086669369,,,,,,,,,,
687,-2.475303604,-2.68848018,-2.560391792,-2.605596196,-2.661983584,-3.058706907,-2.93737958,-2.462602002,-3.066855455,-3.052041441,,,,,,,,,,
688,-2.474483784,-2.706714414,-2.592648048,-2.597969069,-2.663396096,-3.030452252,-2.973170571,-2.448368769,-3.050894895,-3.017413514,,,,,,,,,,
689,-2.473663964,-2.647057958,-2.624401401,-2.579170771,-2.664808609,-3.002197598,-2.901546947,-2.434135536,-3.034934334,-2.982785586,,,,,,,,,,
690,-2.472844144,-2.587401502,-2.60334995,-2.560372472,-2.681006507,-2.973942943,-2.829923323,-2.419902302,-3.018973774,-2.970941842,,,,,,,,,,
691,-2.472024324,-2.527745045,-2.582298498,-2.541574174,-2.722495195,-2.945688288,-2.7582997,-2.405669069,-3.003013213,-2.973455255,,,,,,,,,,
692,-2.471204505,-2.468088589,-2.561247047,-2.522775876,-2.763983884,-2.917433634,-2.686676076,-2.391435836,-2.987052653,-2.975968669,,,,,,,,,,
693,-2.470384685,-2.408432132,-2.540195596,-2.503977578,-2.805472573,-2.889178979,-2.615052452,-2.377202603,-2.971092092,-2.978482082,,,,,,,,,,
694,-2.469564865,-2.348775676,-2.519144144,-2.485179279,-2.846961261,-2.895278378,-2.543428829,-2.362969369,-2.955131532,-2.980995495,,,,,,,,,,
695,-2.468745045,-2.289119219,-2.498092693,-2.466380981,-2.88844995,-2.915373874,-2.471805205,-2.348736136,-2.944792593,-2.983508909,,,,,,,,,,
696,-2.472033333,-2.258534134,-2.477041241,-2.449283884,-2.929938639,-2.935469369,-2.440362563,-2.319501101,-2.935718519,-2.986022322,,,,,,,,,,
697,-2.4802,-2.274819219,-2.45598979,-2.469613213,-2.971427327,-2.955564865,-2.473701502,-2.286026426,-2.926644444,-2.988535736,,,,,,,,,,
698,-2.488366667,-2.291104304,-2.434938338,-2.489942543,-3.012916016,-2.97566036,-2.50704044,-2.252551752,-2.91757037,-2.980925025,,,,,,,,,,
699,-2.496533333,-2.307389389,-2.4208999,-2.510271872,-3.054404705,-2.995755856,-2.540379379,-2.219077077,-2.908496296,-2.937101101,,,,,,,,,,
700,-2.5047,-2.323674474,-2.411838438,-2.530601201,-3.033413514,-3.015851351,-2.573718318,-2.185602402,-2.899422222,-2.893277177,,,,,,,,,,
701,-2.512866667,-2.33995956,-2.402776977,-2.550930531,-2.981635135,-3.035946847,-2.607057257,-2.152127728,-2.890348148,-2.849453253,,,,,,,,,,
702,-2.521033333,-2.356244645,-2.393715516,-2.57125986,-2.929856757,-3.056042342,-2.640396196,-2.118653053,-2.881274074,-2.805629329,,,,,,,,,,
703,-2.5292,-2.37252973,-2.384654054,-2.591589189,-2.878078378,-3.041802703,-2.673735135,-2.085178378,-2.8722,-2.761805405,,,,,,,,,,
704,-2.537366667,-2.360881481,-2.375592593,-2.611918519,-2.8263,-3.025655556,-2.657385185,-2.067403704,-2.863125926,-2.717981481,,,,,,,,,,
705,-2.545533333,-2.328849449,-2.366531131,-2.616865666,-2.774521622,-3.009508408,-2.604775776,-2.083999299,-2.835452653,-2.674157558,,,,,,,,,,
706,-2.585134234,-2.296817417,-2.35746967,-2.59404985,-2.722743243,-2.993361261,-2.552166366,-2.100594895,-2.796497898,-2.630333634,,,,,,,,,,
707,-2.62664024,-2.264785385,-2.348408208,-2.571234034,-2.670964865,-2.977214114,-2.499556957,-2.11719049,-2.757543143,-2.659955756,,,,,,,,,,
708,-2.668146246,-2.232753353,-2.340919119,-2.548418218,-2.619186486,-2.961066967,-2.446947548,-2.133786086,-2.718588388,-2.705316316,,,,,,,,,,
709,-2.709652252,-2.200721321,-2.341661862,-2.525602402,-2.567408108,-2.94491982,-2.394338138,-2.150381682,-2.679633634,-2.750676877,,,,,,,,,,
710,-2.751158258,-2.168689289,-2.342404605,-2.502786587,-2.583537638,-2.928772673,-2.341728729,-2.166977277,-2.640678879,-2.796037437,,,,,,,,,,
711,-2.792664264,-2.136657257,-2.343147347,-2.479970771,-2.601704404,-2.915003003,-2.289119319,-2.183572873,-2.601724124,-2.841397998,,,,,,,,,,
712,-2.83417027,-2.141242342,-2.34389009,-2.457154955,-2.619871171,-2.911762162,-2.293323423,-2.200168468,-2.562769369,-2.886758559,,,,,,,,,,
713,-2.875676276,-2.156553654,-2.344632833,-2.434339139,-2.638037938,-2.908521321,-2.31416987,-2.216784084,-2.523814615,-2.932119119,,,,,,,,,,
714,-2.917182282,-2.171864965,-2.345375576,-2.406567267,-2.656204705,-2.90528048,-2.335016316,-2.233403303,-2.48485986,-2.97747968,,,,,,,,,,
715,-2.922107207,-2.187176276,-2.346118318,-2.37634955,-2.674371471,-2.90203964,-2.355862763,-2.250022523,-2.471218619,-3.002317718,,,,,,,,,,
716,-2.878257357,-2.202487588,-2.346861061,-2.346131832,-2.692538238,-2.898798799,-2.376709209,-2.266641742,-2.491328729,-2.999792392,,,,,,,,,,
717,-2.834407508,-2.217798899,-2.347603804,-2.315914114,-2.710705005,-2.895557958,-2.397555656,-2.283260961,-2.511438839,-2.997267067,,,,,,,,,,
718,-2.790557658,-2.23311021,-2.34552012,-2.285696396,-2.728871772,-2.892317117,-2.418402102,-2.29988018,-2.531548949,-2.994741742,,,,,,,,,,
719,-2.746707808,-2.248421522,-2.342421822,-2.255478679,-2.733753253,-2.889076276,-2.439248549,-2.316499399,-2.551659059,-2.992216416,,,,,,,,,,
720,-2.702857958,-2.271391291,-2.339323524,-2.225260961,-2.703049149,-2.887185586,-2.437243744,-2.333118619,-2.571769169,-2.989691091,,,,,,,,,,
721,-2.659008108,-2.294608108,-2.336225225,-2.195043243,-2.672345045,-2.887151351,-2.434501802,-2.340174775,-2.591879279,-2.987165766,,,,,,,,,,
722,-2.615158258,-2.317824925,-2.333126927,-2.164825526,-2.641640941,-2.887117117,-2.43175986,-2.331717518,-2.611989389,-2.98464044,,,,,,,,,,
723,-2.571308408,-2.341041742,-2.330028629,-2.201944044,-2.610936837,-2.887082883,-2.429017918,-2.32326026,-2.632099499,-2.981321121,,,,,,,,,,
724,-2.527458559,-2.364258559,-2.32693033,-2.240254354,-2.580232733,-2.887048649,-2.426275976,-2.314803003,-2.65220961,-2.955174474,,,,,,,,,,
725,-2.522296997,-2.387475375,-2.323832032,-2.278564665,-2.549528629,-2.887014414,-2.423534034,-2.306345746,-2.66302993,-2.929027828,,,,,,,,,,
726,-2.520762462,-2.410692192,-2.320733734,-2.316874975,-2.518824525,-2.88698018,-2.420792092,-2.297888488,-2.643557457,-2.902881181,,,,,,,,,,
727,-2.519227928,-2.422061562,-2.318573574,-2.355185285,-2.48812042,-2.886945946,-2.42087958,-2.289431231,-2.624084985,-2.876734535,,,,,,,,,,
728,-2.517693393,-2.373065365,-2.318488689,-2.393495596,-2.457416316,-2.886911712,-2.435383684,-2.280973974,-2.604612513,-2.850587888,,,,,,,,,,
729,-2.516158859,-2.324069169,-2.318403804,-2.431805906,-2.449284585,-2.863506607,-2.449887788,-2.272516717,-2.58514004,-2.824441241,,,,,,,,,,
730,-2.514624324,-2.275072973,-2.318318919,-2.470116216,-2.457986486,-2.827948649,-2.464391892,-2.250372973,-2.565667568,-2.798294595,,,,,,,,,,
731,-2.51308979,-2.226076777,-2.318234034,-2.485286787,-2.466688388,-2.792390691,-2.478895996,-2.226961962,-2.546195095,-2.772147948,,,,,,,,,,
732,-2.511555255,-2.177080581,-2.318149149,-2.44533033,-2.47539029,-2.756832733,-2.4934001,-2.203550951,-2.526722623,-2.77828038,,,,,,,,,,
733,-2.510020721,-2.128084384,-2.318064264,-2.405373874,-2.484092192,-2.721274775,-2.507904204,-2.18013994,-2.50725015,-2.802675976,,,,,,,,,,
734,-2.512038739,-2.079088188,-2.317979379,-2.365417417,-2.492794094,-2.685716817,-2.522408308,-2.156728929,-2.487777678,-2.827071572,,,,,,,,,,
735,-2.519385586,-2.050310811,-2.317894494,-2.325460961,-2.501495996,-2.650158859,-2.523181481,-2.133317918,-2.468927027,-2.851467167,,,,,,,,,,
736,-2.526732432,-2.057575676,-2.31780961,-2.285504505,-2.510197898,-2.614600901,-2.499477778,-2.109906907,-2.464689189,-2.875862763,,,,,,,,,,
737,-2.534079279,-2.064840541,-2.314431431,-2.245548048,-2.5188998,-2.579042943,-2.475774074,-2.086495896,-2.460451351,-2.900258358,,,,,,,,,,
738,-2.541426126,-2.072105405,-2.310632833,-2.205591592,-2.527601702,-2.603367868,-2.45207037,-2.064586286,-2.456213514,-2.924653954,,,,,,,,,,
739,-2.548772973,-2.07937027,-2.306834234,-2.165635135,-2.517898198,-2.634737838,-2.428366667,-2.044518018,-2.451975676,-2.94904955,,,,,,,,,,
740,-2.55611982,-2.086635135,-2.303035636,-2.155850851,-2.505536136,-2.666107808,-2.404662963,-2.02444975,-2.447737838,-2.960294995,,,,,,,,,,
741,-2.563466667,-2.0939,-2.299237037,-2.165462963,-2.493174074,-2.697477778,-2.380959259,-2.004381481,-2.4435,-2.93072963,,,,,,,,,,
742,-2.570813514,-2.101164865,-2.295438438,-2.175075075,-2.480812012,-2.728847748,-2.357255556,-1.984313213,-2.439262162,-2.901164264,,,,,,,,,,
743,-2.57816036,-2.092303704,-2.29163984,-2.184687187,-2.46844995,-2.760217718,-2.349137738,-1.964244945,-2.435024324,-2.871598899,,,,,,,,,,
744,-2.547394895,-2.070496296,-2.287841241,-2.194299299,-2.456087888,-2.791587688,-2.353532533,-1.944176677,-2.430786486,-2.842033534,,,,,,,,,,
745,-2.511711712,-2.048688889,-2.284042643,-2.203911411,-2.443725826,-2.822957658,-2.357927327,-1.924108408,-2.426548649,-2.812468168,,,,,,,,,,
746,-2.476028529,-2.026881481,-2.261884985,-2.213523524,-2.431363764,-2.850829129,-2.362322122,-1.90404014,-2.461692192,-2.782902803,,,,,,,,,,
747,-2.440345345,-2.005074074,-2.218370871,-2.223135636,-2.419001702,-2.855610511,-2.366716917,-1.949658759,-2.503952853,-2.753337437,,,,,,,,,,
748,-2.404662162,-1.983266667,-2.174856757,-2.232747748,-2.408421622,-2.860391892,-2.371111712,-1.99640991,-2.546213514,-2.723772072,,,,,,,,,,
749,-2.368978979,-1.961459259,-2.131342643,-2.253702603,-2.406256456,-2.865173273,-2.375506507,-2.043161061,-2.588474174,-2.739965065,,,,,,,,,,
750,-2.333295796,-1.939651852,-2.087828529,-2.275620521,-2.404091291,-2.869954655,-2.379901301,-2.089912212,-2.630734835,-2.764313013,,,,,,,,,,
751,-2.297612613,-1.958627628,-2.044314414,-2.297538438,-2.401926126,-2.874736036,-2.386381381,-2.136663363,-2.672995495,-2.788660961,,,,,,,,,,
752,-2.261929429,-1.991197798,-2.0008003,-2.319456356,-2.399760961,-2.879517417,-2.393556557,-2.183414515,-2.715256156,-2.813008909,,,,,,,,,,
753,-2.253554054,-2.023767968,-1.957286186,-2.341374274,-2.397595796,-2.884298799,-2.400731732,-2.230165666,-2.757516817,-2.837356857,,,,,,,,,,
754,-2.291391892,-2.056338138,-1.913772072,-2.363292192,-2.395430631,-2.88908018,-2.407906907,-2.276916817,-2.799777477,-2.861704805,,,,,,,,,,
755,-2.32922973,-2.088908308,-1.872575475,-2.38521011,-2.393265465,-2.885242943,-2.415082082,-2.288673874,-2.842038138,-2.886052753,,,,,,,,,,
756,-2.367067568,-2.121478478,-1.890475576,-2.407128028,-2.3911003,-2.866630931,-2.422257257,-2.267731532,-2.821791491,-2.910400701,,,,,,,,,,
757,-2.404905405,-2.154048649,-1.908375676,-2.418410811,-2.388935135,-2.848018919,-2.429432432,-2.246789189,-2.768337838,-2.91297027,,,,,,,,,,
758,-2.442743243,-2.186618819,-1.926275776,-2.395030931,-2.404089189,-2.829406907,-2.436607608,-2.225846847,-2.714884184,-2.889325125,,,,,,,,,,
759,-2.480581081,-2.1439001,-1.944175876,-2.371651051,-2.43832973,-2.810794895,-2.392330531,-2.204904505,-2.661430531,-2.86567998,,,,,,,,,,
760,-2.518418919,-2.096825826,-1.962075976,-2.348271171,-2.47257027,-2.792182883,-2.345076877,-2.183962162,-2.607976877,-2.842034835,,,,,,,,,,
761,-2.556256757,-2.049751552,-1.979976076,-2.324891291,-2.506810811,-2.773570871,-2.297823223,-2.16301982,-2.554523223,-2.81838969,,,,,,,,,,
762,-2.594094595,-2.002677277,-1.997876176,-2.301511411,-2.541051351,-2.754958859,-2.25056957,-2.142077477,-2.50106957,-2.794744545,,,,,,,,,,
763,-2.587986486,-1.955603003,-2.015776276,-2.278131532,-2.575291892,-2.736346847,-2.203315916,-2.122622823,-2.447615916,-2.771099399,,,,,,,,,,
764,-2.574554054,-1.908528729,-2.033676376,-2.254751652,-2.609532432,-2.723612613,-2.156062262,-2.130938338,-2.394162262,-2.747454254,,,,,,,,,,
765,-2.561121622,-1.861454454,-2.059917818,-2.231371772,-2.643772973,-2.714711712,-2.108808609,-2.139253854,-2.340708609,-2.724052953,,,,,,,,,,
766,-2.547689189,-1.826468468,-2.091420721,-2.221626126,-2.678013514,-2.705810811,-2.07354955,-2.147569369,-2.321318018,-2.704553153,,,,,,,,,,
767,-2.534256757,-1.865355355,-2.122923624,-2.223134134,-2.712254054,-2.69690991,-2.111590791,-2.155884885,-2.342046146,-2.685053353,,,,,,,,,,
768,-2.520824324,-1.904242242,-2.154426527,-2.224642142,-2.707944044,-2.688009009,-2.149632032,-2.1642004,-2.362774274,-2.665553554,,,,,,,,,,
769,-2.507391892,-1.943129129,-2.185929429,-2.22615015,-2.692550751,-2.679108108,-2.187673273,-2.172515916,-2.383502402,-2.646053754,,,,,,,,,,
770,-2.493959459,-1.982016016,-2.217432332,-2.227658158,-2.677157457,-2.670207207,-2.225714515,-2.180831431,-2.404230531,-2.626553954,,,,,,,,,,
771,-2.480527027,-2.020902903,-2.248935235,-2.229166166,-2.661764164,-2.661306306,-2.263755756,-2.189146947,-2.424958659,-2.607054154,,,,,,,,,,
772,-2.465548649,-2.05978979,-2.280438138,-2.230674174,-2.646370871,-2.652405405,-2.301796997,-2.192565465,-2.445686787,-2.587554354,,,,,,,,,,
773,-2.447607207,-2.098676677,-2.311941041,-2.232182182,-2.630977578,-2.652998799,-2.339838238,-2.192506406,-2.466414915,-2.568054555,,,,,,,,,,
774,-2.429665766,-2.114449449,-2.333101602,-2.23369019,-2.615584284,-2.655372372,-2.364144444,-2.192447347,-2.487143043,-2.573733534,,,,,,,,,,
775,-2.411724324,-2.084531532,-2.30979009,-2.206578378,-2.600190991,-2.657745946,-2.3613,-2.192388288,-2.507871171,-2.592161261,,,,,,,,,,
776,-2.393782883,-2.054613614,-2.286478579,-2.174841141,-2.584797698,-2.66011952,-2.358455556,-2.192329229,-2.513881582,-2.610588989,,,,,,,,,,
777,-2.375841441,-2.024695696,-2.263167067,-2.143103904,-2.570087487,-2.662493093,-2.355611111,-2.19227017,-2.479135235,-2.629016717,,,,,,,,,,
778,-2.3579,-1.994777778,-2.239855556,-2.111366667,-2.563488889,-2.664866667,-2.352766667,-2.192211111,-2.444388889,-2.647444444,,,,,,,,,,
779,-2.339958559,-1.96485986,-2.216544044,-2.079629429,-2.55689029,-2.66724024,-2.349922222,-2.192152052,-2.409642543,-2.665872172,,,,,,,,,,
780,-2.322017117,-1.934941942,-2.193232533,-2.047892192,-2.550291692,-2.669613814,-2.347077778,-2.189618118,-2.374896196,-2.6842999,,,,,,,,,,
781,-2.304075676,-1.905024024,-2.169921021,-2.016154955,-2.543693093,-2.674153153,-2.344233333,-2.168699399,-2.34014985,-2.702727628,,,,,,,,,,
782,-2.305302102,-1.886636837,-2.14660951,-1.984417718,-2.537094494,-2.70395976,-2.331784484,-2.147780681,-2.305403504,-2.708717317,,,,,,,,,,
783,-2.310494294,-1.878423824,-2.123297998,-1.964846647,-2.530495896,-2.733766366,-2.310861161,-2.126861962,-2.270657157,-2.680891091,,,,,,,,,,
784,-2.315686486,-1.870210811,-2.099986486,-2.003064865,-2.523897297,-2.763572973,-2.289937838,-2.105943243,-2.235910811,-2.653064865,,,,,,,,,,
785,-2.320878679,-1.861997798,-2.076674975,-2.041283083,-2.517298699,-2.79337958,-2.269014515,-2.085024525,-2.201164464,-2.625238639,,,,,,,,,,
786,-2.326070871,-1.853784785,-2.053363463,-2.079501301,-2.5107001,-2.823186186,-2.248091191,-2.064105806,-2.170138138,-2.597412412,,,,,,,,,,
787,-2.331263063,-1.845571772,-2.030051952,-2.11771952,-2.495532432,-2.852992793,-2.227167868,-2.043187087,-2.187472072,-2.569586186,,,,,,,,,,
788,-2.336455255,-1.837358759,-2.00674044,-2.155937738,-2.466302703,-2.882799399,-2.206244545,-2.022268368,-2.204806006,-2.54175996,,,,,,,,,,
789,-2.341647447,-1.829145746,-1.983428929,-2.194155956,-2.437072973,-2.912606006,-2.185321221,-2.029174474,-2.22213994,-2.513933734,,,,,,,,,,
790,-2.34683964,-1.832057357,-1.960117417,-2.232374174,-2.407843243,-2.922783784,-2.178231532,-2.050896396,-2.239473874,-2.486107508,,,,,,,,,,
791,-2.348989489,-1.839155656,-1.936805906,-2.270592392,-2.378613514,-2.890432432,-2.176348048,-2.072618318,-2.256807808,-2.458197998,,,,,,,,,,
792,-2.344501502,-1.846253954,-1.913494394,-2.285356757,-2.349383784,-2.858081081,-2.174464565,-2.09434024,-2.274141742,-2.430276476,,,,,,,,,,
793,-2.340013514,-1.853352252,-1.890175676,-2.275410811,-2.320154054,-2.82572973,-2.172581081,-2.116062162,-2.291475676,-2.402354955,,,,,,,,,,
794,-2.335525526,-1.860450551,-1.866842943,-2.265464865,-2.290924324,-2.793378378,-2.170697598,-2.137784084,-2.30880961,-2.374433433,,,,,,,,,,
795,-2.331037538,-1.867548849,-1.84351021,-2.255518919,-2.261694595,-2.761027027,-2.168814114,-2.159506006,-2.326143544,-2.346511912,,,,,,,,,,
796,-2.32654955,-1.874647147,-1.820177477,-2.245572973,-2.232464865,-2.728675676,-2.166930631,-2.181227928,-2.343477477,-2.31859039,,,,,,,,,,
797,-2.322061562,-1.881745445,-1.796844745,-2.235627027,-2.244863764,-2.696324324,-2.165047147,-2.193916416,-2.369876276,-2.290668869,,,,,,,,,,
798,-2.317573574,-1.860530831,-1.773512012,-2.225681081,-2.276887588,-2.663972973,-2.163907808,-2.167186286,-2.39753994,-2.262747347,,,,,,,,,,
799,-2.313085586,-1.836916817,-1.750179279,-2.215735135,-2.308911411,-2.645457658,-2.162831532,-2.140456156,-2.425203604,-2.238083784,,,,,,,,,,
800,-2.308597598,-1.813302803,-1.726846547,-2.205789189,-2.340935235,-2.638142943,-2.161755255,-2.113726026,-2.452867267,-2.216963964,,,,,,,,,,
801,-2.308818318,-1.789688789,-1.703513814,-2.190124324,-2.372959059,-2.630828228,-2.160678979,-2.086995896,-2.480530931,-2.195844144,,,,,,,,,,
802,-2.310216216,-1.766074775,-1.680181081,-2.17302973,-2.404982883,-2.623513514,-2.159602703,-2.060265766,-2.508194595,-2.174724324,,,,,,,,,,
803,-2.311614114,-1.742460761,-1.707688388,-2.155935135,-2.437006707,-2.616198799,-2.158526426,-2.033535636,-2.535858258,-2.153604505,,,,,,,,,,
804,-2.313012012,-1.718846747,-1.739912813,-2.138840541,-2.469030531,-2.608884084,-2.15745015,-2.006805506,-2.563521922,-2.132484685,,,,,,,,,,
805,-2.31440991,-1.702459459,-1.772137237,-2.121745946,-2.501054354,-2.601569369,-2.158181682,-1.980075375,-2.591185586,-2.111364865,,,,,,,,,,
806,-2.315807808,-1.740513514,-1.804361662,-2.104651351,-2.533078178,-2.594254655,-2.172532032,-1.989404304,-2.618849249,-2.090245045,,,,,,,,,,
807,-2.317205706,-1.778567568,-1.836586086,-2.087556757,-2.570834434,-2.58693994,-2.186882382,-2.012732633,-2.592020921,-2.075342442,,,,,,,,,,
808,-2.318603604,-1.816621622,-1.868810511,-2.070462162,-2.608704204,-2.593616216,-2.201232733,-2.036060961,-2.53997988,-2.128207508,,,,,,,,,,
809,-2.320001502,-1.854675676,-1.901034935,-2.053902402,-2.646573974,-2.604023423,-2.215583083,-2.059389289,-2.487938839,-2.181072573,,,,,,,,,,
810,-2.320144144,-1.89272973,-1.933259359,-2.041539039,-2.684443744,-2.614430631,-2.229933433,-2.082717618,-2.435897798,-2.233937638,,,,,,,,,,
811,-2.317148649,-1.930783784,-1.965483784,-2.029175676,-2.722313514,-2.624837838,-2.244283784,-2.106045946,-2.383856757,-2.286802703,,,,,,,,,,
812,-2.314153153,-1.968837838,-1.98886977,-2.016812312,-2.760183283,-2.635245045,-2.258634134,-2.129374274,-2.331815716,-2.339667768,,,,,,,,,,
813,-2.311157658,-1.995600601,-2.003077377,-2.004448949,-2.798053053,-2.645652252,-2.266225726,-2.152702603,-2.279774675,-2.392532833,,,,,,,,,,
814,-2.308162162,-1.997522523,-2.017284985,-1.992085586,-2.835922823,-2.656059459,-2.258948048,-2.163931832,-2.227733634,-2.445397898,,,,,,,,,,
815,-2.305166667,-1.999444444,-2.031492593,-1.979722222,-2.873792593,-2.666466667,-2.25167037,-2.13967037,-2.175692593,-2.498262963,,,,,,,,,,
816,-2.302171171,-2.001366366,-2.0457002,-1.967358859,-2.884566667,-2.675962462,-2.244392693,-2.115408909,-2.123651552,-2.510579479,,,,,,,,,,
817,-2.299175676,-2.003288288,-2.059907808,-1.954995495,-2.8262,-2.651736036,-2.237115015,-2.091147447,-2.104518619,-2.5045997,,,,,,,,,,
818,-2.29618018,-2.00521021,-2.074115415,-1.949920821,-2.767833333,-2.62750961,-2.229837337,-2.066885986,-2.119664965,-2.49861992,,,,,,,,,,
819,-2.293184685,-2.007132132,-2.088323023,-1.954663564,-2.709466667,-2.603283183,-2.22255966,-2.042624525,-2.134811311,-2.49264014,,,,,,,,,,
820,-2.280978378,-2.009054054,-2.102530631,-1.959406306,-2.6511,-2.579056757,-2.215281982,-2.018363063,-2.149957658,-2.48666036,,,,,,,,,,
821,-2.266042943,-2.014613113,-2.113465265,-1.964149049,-2.592733333,-2.55483033,-2.195127928,-1.994101602,-2.165104004,-2.480680581,,,,,,,,,,
822,-2.251107508,-2.023697397,-2.078110711,-1.968891792,-2.534366667,-2.530603904,-2.162493694,-1.96984014,-2.18025035,-2.474700801,,,,,,,,,,
823,-2.236172072,-2.032781682,-2.042756156,-1.973634535,-2.476,-2.506377477,-2.129859459,-1.968675075,-2.195396697,-2.468721021,,,,,,,,,,
824,-2.221236637,-2.041865966,-2.007401602,-1.978377277,-2.417633333,-2.482151051,-2.097225225,-1.973718719,-2.210543043,-2.454318819,,,,,,,,,,
825,-2.206301201,-2.05095025,-1.972047047,-1.98312002,-2.359266667,-2.470438138,-2.064590991,-1.978762362,-2.225689389,-2.419702803,,,,,,,,,,
826,-2.191365766,-2.060034535,-1.936692492,-1.987862763,-2.331903003,-2.493763063,-2.031956757,-1.983806006,-2.240835736,-2.385086787,,,,,,,,,,
827,-2.17643033,-2.069118819,-1.901337938,-2.009554454,-2.326758158,-2.517087988,-1.999322523,-1.98884965,-2.243081582,-2.350470771,,,,,,,,,,
828,-2.161494895,-2.078203103,-1.865983383,-2.037228128,-2.321613313,-2.540412913,-1.966688288,-1.993893293,-2.214633133,-2.315854755,,,,,,,,,,
829,-2.149643243,-2.05671982,-1.830628829,-2.064901802,-2.316468468,-2.563737838,-1.974837838,-1.998936937,-2.186184685,-2.281238739,,,,,,,,,,
830,-2.1467003,-2.02233023,-1.795274274,-2.092575475,-2.311323624,-2.587062763,-2.000207207,-2.003980581,-2.157736236,-2.246622723,,,,,,,,,,
831,-2.143757357,-1.987940641,-1.775827227,-2.120249149,-2.306178779,-2.610387688,-2.025576577,-2.010081682,-2.129287788,-2.212006707,,,,,,,,,,
832,-2.140814414,-1.953551051,-1.76526967,-2.147922823,-2.301033934,-2.633712613,-2.050945946,-2.018409009,-2.100839339,-2.177390691,,,,,,,,,,
833,-2.137871471,-1.919161461,-1.754712112,-2.175596496,-2.295889089,-2.657037538,-2.076315315,-2.026736336,-2.072390891,-2.146502002,,,,,,,,,,
834,-2.134928529,-1.884771872,-1.744154555,-2.20327017,-2.290744244,-2.653345946,-2.101684685,-2.035063664,-2.043942442,-2.116031331,,,,,,,,,,
835,-2.131985586,-1.850382282,-1.733596997,-2.228101201,-2.285599399,-2.622637838,-2.127054054,-2.043390991,-2.015493994,-2.085560661,,,,,,,,,,
836,-2.129042643,-1.815992693,-1.723039439,-2.201290891,-2.27917017,-2.59192973,-2.152423423,-2.051718318,-1.987045546,-2.05508999,,,,,,,,,,
837,-2.1260997,-1.805201702,-1.712481882,-2.174480581,-2.272571572,-2.561221622,-2.130595596,-2.060045646,-1.963123624,-2.024619319,,,,,,,,,,
838,-2.123156757,-1.797078378,-1.701924324,-2.14767027,-2.265972973,-2.530513514,-2.103432432,-2.068372973,-1.979035135,-1.994148649,,,,,,,,,,
839,-2.119581381,-1.788955055,-1.691366767,-2.12085996,-2.259374374,-2.499805405,-2.076269269,-2.0767003,-1.994946647,-1.963677978,,,,,,,,,,
840,-2.115787087,-1.780831732,-1.68228038,-2.09404965,-2.252775776,-2.469097297,-2.049106106,-2.052109109,-2.010858158,-1.933207307,,,,,,,,,,
841,-2.111992793,-1.772708408,-1.678503003,-2.067239339,-2.246177177,-2.438389189,-2.021942943,-2.021977177,-2.02676967,-1.933745646,,,,,,,,,,
