time,route1,route2,route3,route4,route5,route6,route7,route8,route9,route10
451,-0.409306044,-1.138522773,-0.429774194,0.601820631,0.321450867,0.552686933,0.472398415,0.291130304,0.331752495,0.094423267
452,-0.445509398,-1.168851328,-0.365623722,0.528487338,0.256906715,0.505481696,0.417948473,0.360602963,0.39067065,0.04082845
453,-0.481662776,-1.241018641,-0.301529997,0.455259791,0.192454444,0.4583537,0.363582157,0.430024918,0.44954995,-0.012689776
454,-0.517755943,-1.313081119,-0.23748457,0.382124435,0.128087125,0.411290004,0.309288633,0.49938695,0.508380427,-0.066133061
455,-0.519050042,-1.384992084,-0.173483717,0.309072209,0.063803579,0.364279134,0.301074396,0.568668226,0.567141535,-0.119496794
456,-0.50341806,-1.456827684,-0.109542069,0.236125114,0.00997714,0.317344643,0.315310572,0.637896746,0.526976405,-0.172785043
457,-0.487795544,-1.52859184,-0.045656775,0.163278786,0.051354311,0.30440388,0.329552409,0.707075468,0.476997457,-0.208893855
458,-0.472182045,-1.600288287,0.018174959,0.090528947,0.092703648,0.364953024,0.343800054,0.776207246,0.427095591,-0.144642449
459,-0.456577091,-1.671920587,0.081955875,0.031810871,0.13402673,0.425460311,0.358053639,0.830464208,0.377267688,-0.080444901
460,-0.4409802,-1.557586079,0.145688632,0.070694972,0.175325096,0.48592812,0.372313281,0.780931417,0.327510696,-0.016298479
461,-0.42539087,-1.400359402,0.209375808,0.109556599,0.216600221,0.546358723,0.38657908,0.731473278,0.277821654,0.047799487
462,-0.409808589,-1.243288136,0.273019868,0.148397104,0.25785353,0.606754288,0.400851118,0.682086736,0.2281977,0.111851553
463,-0.417863264,-1.086364936,0.336623179,0.187217784,0.299086377,0.667116867,0.427843119,0.632768832,0.178636091,0.175860188
464,-0.487458744,-0.929582733,0.325583708,0.226019883,0.340300051,0.72744839,0.487948466,0.583516709,0.213863506,0.239827728
465,-0.556987932,-0.772934751,0.311665567,0.26480456,0.371904141,0.787750652,0.548021567,0.534327626,0.29410331,0.303756402
466,-0.626453639,-0.616414519,0.297775616,0.303572918,0.359395967,0.788021905,0.608064204,0.485198965,0.374292616,0.367648294
467,-0.695858458,-0.52346149,0.283912851,0.342325969,0.346914601,0.739759989,0.668078034,0.436128238,0.454433998,0.409479609
468,-0.765204765,-0.578029266,0.270076304,0.373954343,0.334459102,0.691556518,0.728064569,0.391329258,0.534529844,0.42401269
469,-0.834494726,-0.632549918,0.256265075,0.40379763,0.322028566,0.643409116,0.788025172,0.347634135,0.614582339,0.438551158
470,-0.903730269,-0.687025022,0.242478321,0.433634576,0.309622153,0.595315551,0.84796106,0.303986542,0.694593476,0.453094967
471,-0.972913091,-0.741455978,0.228715249,0.463465609,0.297239067,0.547273736,0.907873293,0.260384725,0.774565039,0.467644063
