time,route1,route2,route3,route4,route5,route6,route7,route8,route9,route10
136,-0.239794595,-0.325624324,-0.494283784,-0.112513514,-0.171040541,-0.25457027,-0.290494595,-0.012616216,-0.439794595,-0.558916216
137,-0.203613814,-0.349626727,-0.544200701,-0.101924725,-0.172754354,-0.252665165,-0.246667067,-0.035551151,-0.403613814,-0.558191892
138,-0.170037538,-0.373629129,-0.515860561,-0.091335936,-0.146295195,-0.233138438,-0.286171972,-0.058486086,-0.370037538,-0.557467568
139,-0.173668468,-0.349072973,-0.484762462,-0.09364985,-0.119836036,-0.213535135,-0.325676877,-0.061021021,-0.373668468,-0.556743243
140,-0.177299399,-0.301709009,-0.453664364,-0.099224124,-0.093376877,-0.193354955,-0.356856256,-0.051955956,-0.377299399,-0.556018919
141,-0.18093033,-0.254345045,-0.422566266,-0.104798398,-0.110080881,-0.173174775,-0.371025726,-0.042890891,-0.38093033,-0.550047748
142,-0.174759459,-0.204948649,-0.386170871,-0.110372673,-0.13993003,-0.184745946,-0.385195195,-0.038665165,-0.374759459,-0.543045946
143,-0.168108108,-0.14937027,-0.347662863,-0.123141742,-0.169779179,-0.226144144,-0.35192042,-0.038985485,-0.368108108,-0.536044144
144,-0.161456757,-0.093791892,-0.309154855,-0.142803303,-0.179198098,-0.267542342,-0.270931832,-0.039305806,-0.361456757,-0.529042342
145,-0.138697297,-0.038213514,-0.270646847,-0.162464865,-0.137541441,-0.223351351,-0.189943243,-0.047004505,-0.338697297,-0.522040541
146,-0.112895195,-0.056392192,-0.265286186,-0.182126426,-0.095884785,-0.171113514,-0.217954054,-0.066063564,-0.312895195,-0.508298198
147,-0.087093093,-0.091376276,-0.298242643,-0.200528328,-0.054228128,-0.133794595,-0.300002703,-0.085122623,-0.287093093,-0.49350991
148,-0.090218919,-0.12636036,-0.331199099,-0.214545646,-0.018236637,-0.129297297,-0.382051351,-0.092363964,-0.290218919,-0.478721622
149,-0.1041,-0.145233333,-0.364155556,-0.228562963,0.016381481,-0.1248,-0.357314815,-0.067955556,-0.3041,-0.463933333
150,-0.117981081,-0.13798018,-0.399624525,-0.24258028,0.0509996,-0.135687988,-0.312014915,-0.043547147,-0.317981081,-0.449145045
151,-0.143932432,-0.130727027,-0.44438979,-0.256597598,0.064299399,-0.152831532,-0.26735976,-0.032755556,-0.343932432,-0.465618018
152,-0.177381982,-0.123473874,-0.489155055,-0.227800501,0.033128729,-0.17029039,-0.297924825,-0.099125926,-0.377381982,-0.485738138
153,-0.210831532,-0.131913213,-0.53392032,-0.196057457,0.001958058,-0.190316817,-0.32848989,-0.165496296,-0.410831532,-0.505858258
154,-0.219535135,-0.141205405,-0.578685586,-0.164314414,-0.029212613,-0.210343243,-0.340842342,-0.228518919,-0.419535135,-0.525978378
155,-0.203951051,-0.150497598,-0.544882482,-0.132571371,0.001000901,-0.235698498,-0.269358959,-0.175858258,-0.403951051,-0.546098498
156,-0.188366967,-0.16,-0.507950551,-0.147322422,0.042628829,-0.266218619,-0.197875576,-0.123197598,-0.388366967,-0.51821982
157,-0.186959459,-0.1697,-0.471018619,-0.187321922,0.084256757,-0.296738739,-0.167983183,-0.070536937,-0.386959459,-0.48647027
158,-0.207491892,-0.1794,-0.434086687,-0.227321421,0.101274474,-0.260584985,-0.215862563,-0.073176577,-0.407491892,-0.454720721
159,-0.228024324,-0.193025526,-0.405897598,-0.267320921,0.074987688,-0.217533934,-0.263741942,-0.081536937,-0.428024324,-0.422971171
160,-0.226142342,-0.250322523,-0.381268468,-0.281733634,0.048700901,-0.185679279,-0.261648949,-0.089897297,-0.426142342,-0.391221622
161,-0.16673003,-0.30761952,-0.356639339,-0.25076026,0.022414114,-0.179375375,-0.213133534,-0.090569369,-0.36673003,-0.401004805
162,-0.107317718,-0.364916517,-0.33201021,-0.219786887,0.014386887,-0.173071471,-0.164618118,-0.089127928,-0.307317718,-0.412734835
163,-0.060662162,-0.367764865,-0.316516216,-0.188813514,0.008813514,-0.149605405,-0.134613514,-0.087686486,-0.260662162,-0.424464865
164,-0.077081682,-0.341228228,-0.311764464,-0.157838438,0.00324014,-0.118893093,-0.112988288,-0.108315115,-0.277081682,-0.436194895
165,-0.093501201,-0.314691592,-0.307012713,-0.126841742,-0.008296196,-0.09251021,-0.091363063,-0.140186987,-0.293501201,-0.447924925
166,-0.108846847,-0.298762162,-0.302260961,-0.095845045,-0.028751051,-0.104426126,-0.105861261,-0.172058859,-0.308846847,-0.44919009
167,-0.106115616,-0.321220721,-0.302355255,-0.064848348,-0.049205906,-0.116342042,-0.12632042,-0.175028128,-0.306115616,-0.450296697
168,-0.103384384,-0.343679279,-0.320844745,-0.033851652,-0.069660761,-0.129334234,-0.146525325,-0.153438539,-0.303384384,-0.451403303
169,-0.100653153,-0.366137838,-0.339334234,-0.042001201,-0.093471772,-0.143402703,-0.158009309,-0.131848949,-0.300653153,-0.45250991
170,-0.129495796,-0.350824625,-0.357823724,-0.060846446,-0.117575175,-0.157471171,-0.169493293,-0.128005305,-0.329495796,-0.453676577
171,-0.160214114,-0.325074474,-0.376313213,-0.079691692,-0.141678579,-0.179551652,-0.185153453,-0.148794094,-0.360214114,-0.458807207
172,-0.190932432,-0.299324324,-0.371897297,-0.098536937,-0.140556757,-0.202537838,-0.217697297,-0.169582883,-0.390932432,-0.463937838
173,-0.168197297,-0.279496096,-0.366463363,-0.096318719,-0.107202703,-0.217284985,-0.250241141,-0.191408208,-0.368197297,-0.469068468
174,-0.134651351,-0.270640841,-0.361029429,-0.072855455,-0.073848649,-0.212518619,-0.256576777,-0.215688488,-0.334651351,-0.474199099
175,-0.101105405,-0.261785586,-0.355595495,-0.049392192,-0.040494595,-0.207752252,-0.217955255,-0.239968769,-0.301105405,-0.478874775
176,-0.100671772,-0.25293033,-0.368124124,-0.025928929,-0.068774675,-0.179787087,-0.179333734,-0.253693694,-0.300671772,-0.473844745
177,-0.113139039,-0.24476997,-0.388119119,-0.009332533,-0.099744244,-0.141656156,-0.172036537,-0.217657658,-0.313139039,-0.468814715
178,-0.125606306,-0.236672072,-0.408114114,-0.018521922,-0.130713814,-0.109222523,-0.191612312,-0.181621622,-0.325606306,-0.463784685
179,-0.141352853,-0.228574174,-0.428109109,-0.027711311,-0.131965766,-0.131862763,-0.211188088,-0.145803403,-0.341352853,-0.458754655
180,-0.159218318,-0.187293994,-0.438475175,-0.036900701,-0.10068018,-0.154503003,-0.180713814,-0.113867467,-0.359218318,-0.456089489
181,-0.177083784,-0.110713514,-0.437322523,-0.04609009,-0.069394595,-0.1583,-0.129618919,-0.081931532,-0.377083784,-0.482748649
182,-0.168051351,-0.034133033,-0.43616987,-0.046670871,-0.038109009,-0.142655556,-0.078524024,-0.049995596,-0.368051351,-0.509407808
183,-0.131613514,0.035396396,-0.435017217,-0.046530931,-0.058583984,-0.127011111,-0.106992693,-0.075482082,-0.331613514,-0.536066967
184,-0.095175676,-0.024813514,-0.439779279,-0.046390991,-0.07923994,-0.170831532,-0.146497598,-0.105207808,-0.295175676,-0.562726126
185,-0.084482883,-0.085023423,-0.467584084,-0.046251051,-0.099895896,-0.221954655,-0.182593994,-0.134933534,-0.284482883,-0.586446547
186,-0.115233333,-0.145233333,-0.495388889,-0.044451852,-0.106211111,-0.246744444,-0.151322222,-0.108374074,-0.315233333,-0.584977778
187,-0.145983784,-0.146614414,-0.523193694,-0.0416997,-0.099057658,-0.206768468,-0.12005045,-0.068558258,-0.345983784,-0.583509009
188,-0.161363363,-0.111717718,-0.550998498,-0.038947548,-0.091904204,-0.166792492,-0.0957002,-0.028742442,-0.361363363,-0.58204024
189,-0.135400601,-0.076821021,-0.50741031,-0.036195395,-0.083403403,-0.171979279,-0.09615956,-0.071112813,-0.335400601,-0.580571471
190,-0.109437838,-0.057140541,-0.460316216,-0.039483784,-0.037581081,-0.197694595,-0.096618919,-0.150840541,-0.309437838,-0.574743243
191,-0.083903904,-0.104242342,-0.413222122,-0.054107508,0.008241241,-0.21789009,-0.071515916,-0.230568268,-0.283903904,-0.540820721
192,-0.06064024,-0.151344144,-0.366128028,-0.068731231,0.054063564,-0.179374775,-0.00611021,-0.242715415,-0.26064024,-0.506898198
